id|name
2753|École_nationale_supérieure_des_arts_décoratifs
2754|University_of_Paris_1_Pantheon-Sorbonne
2755|Pantheon-Assas_Paris_II_University
2756|University_of_London_Institute_in_Paris
2757|Institut_supérieur_européen_de_gestion_group
2758|École_Supérieure_d'Audiovisuel
2759|Paul_Sabatier_University
2760|Collège_des_Ingénieurs
2761|University_of_Évry_Val_d'Essonne
2762|Henri_Poincaré_University
2763|École_nationale_supérieure_de_techniques_avancées_Bretagne
2764|Lycée_naval
2765|École_Normale_Supérieure
2766|École_Normale_de_Musique_de_Paris
2767|Polytech'Paris-UPMC
2768|American_Graduate_School_of_Business_and_Economics
2769|St._Sergius_Orthodox_Theological_Institute
2770|École_du_Louvre
2771|Centrale_Graduate_School
2772|University_of_Kent
2773|ESPCI_ParisTech
2774|PSL*
2775|Sorbonne_Graduate_Business_School
2776|La_Fémis
2777|Institut_Catholique_de_Paris
2778|Collège_Sévigné
2779|Institut_d'études_politiques_d'Aix-en-Provence
2780|University_of_Kent
2781|Centrale_Graduate_School
2782|TELECOM_Lille_1
2783|Lille_2_University_of_Health_and_Law
2784|Centrale_Graduate_School
2785|Hautes_études_d'ingénieur
2786|École_polytechnique_de_l'université_de_Nantes
2787|Paul_Cézanne_University
2788|Université_Lille_Nord_de_France
2789|Institut_d'études_politiques_de_Lille
2790|Lille_Catholic_University
2791|Collège_des_Ingénieurs
2792|University_of_Nantes
2793|University_of_Montpellier_1
2794|École_pour_l'informatique_et_les_nouvelles_technologies
2795|Grenoble_Ecole_de_Management
2796|École_nationale_supérieure_d'électronique_et_de_radioélectricité_de_Grenoble
2797|Pierre_Mendès-France_University
2798|École_nationale_supérieure_d'informatique_et_de_mathématiques_appliquées_de_Grenoble
2799|University_of_Paris_III:_Sorbonne_Nouvelle
2800|Télécom_ParisTech
2801|Institut_supérieur_d'électronique_de_Paris
2802|École_des_Ponts_ParisTech
2803|Institut_supérieur_européen_de_formation_par_l'action
2804|Paris_School_of_Economics
2805|Paris_Institute_of_Statistics
2806|University_of_Paris-Sorbonne
2807|Paris_Descartes_University
2808|Pierre_and_Marie_Curie_University
2809|Institut_supérieur_de_gestion
2810|University_of_Provence
2811|ICN_Graduate_Business_School
2812|École_pour_l'informatique_et_les_nouvelles_technologies
2813|National_Polytechnic_Institute_of_Lorraine
2814|Claude_Bernard_University_Lyon_1
2815|École_pour_l'informatique_et_les_nouvelles_technologies
2816|Institut_supérieur_européen_de_formation_par_l'action
2817|École_supérieure_de_chimie_physique_électronique_de_Lyon
2818|Aix-Marseille_University
2819|École_pour_l'informatique_et_les_nouvelles_technologies
2820|Institut_supérieur_européen_de_formation_par_l'action
2821|Lille_University_of_Science_and_Technology
2822|École_pour_l'informatique_et_les_nouvelles_technologies
2823|Audencia
2824|Institut_supérieur_européen_de_formation_par_l'action
2825|Institut_d'Études_Politiques_de_Paris
2826|Centre_d'Etudes_Diplomatiques_et_Stratégiques
2827|University_of_Stuttgart
2828|Cluster_of_Excellence_Asia_and_Europe_in_a_Global_Context
2829|Business_and_Information_Technology_School
2830|Kempten_University_of_Applied_Sciences
2831|Fulda_University_of_Applied_Sciences
2832|Heilbronn_University
2833|University_of_Flensburg
2834|Reutlingen_University
2835|ESB_Business_School
2836|Cologne_Business_School
2837|University_of_Music_and_Theatre_Leipzig
2838|German_University_of_Administrative_Sciences_Speyer
2839|Baden-Wuerttemberg_Cooperative_State_University_Loerrach
2840|Frankfurt_University_of_Music_and_Performing_Arts
2841|Center_for_Financial_Studies
2842|Graduate_School_of_Economics,_Finance,_and_Management
2843|Frankfurt_School_of_Finance_&_Management
2844|European_Business_School_International_University_Schloss_Reichartshausen
2845|Darmstadt_University_of_Applied_Sciences
2846|WFI_–_Ingolstadt_School_of_Management
2847|University_of_Greifswald
2848|Hochschule_Harz
2849|Friedensau_Adventist_University
2850|Christianeum_Hamburg
2851|University_of_Hamburg
2852|Christianeum_Hamburg
2853|GISMA_Business_School
2854|Technische_Universität_Ilmenau
2855|University_of_Applied_Sciences_Wedel
2856|Steinbeis-Hochschule_Berlin
2857|Hochschule_für_Musik_Hanns_Eisler
2858|Berlin_University_of_the_Arts
2859|European_School_of_Management_and_Technology
2860|SRH_Hochschule_Berlin
2861|Berlin_School_of_Library_and_Information_Science
2862|University_of_Koblenz_and_Landau
2863|University_of_Augsburg
2864|Ludwigsburg_University
2865|Mannheim_University_of_Applied_Sciences
2866|Frankfurt_University_of_Applied_Sciences
2867|University_of_Freiburg_Faculty_of_Theology
2868|Hochschule_für_Musik_und_Theater_Hamburg
2869|Northern_Institute_of_Technology_Management
2870|Kühne_Logistics_University
2871|Viadrina_European_University
2872|Collège_des_Ingénieurs
2873|Berlin_Graduate_School_for_Transnational_Studies
2874|Bauhaus_University,_Weimar
2875|University_of_Kassel
2876|Cologne_University_of_Applied_Sciences
2877|Köln_International_School_of_Design
2878|Internationale_filmschule_köln
2879|Collège_des_Ingénieurs
2880|Academy_of_Media_Arts_Cologne
2881|German_Sport_University_Cologne
2882|Dreikönigsgymnasium
2883|University_of_Leipzig
2884|Institute_for_Law_and_Finance
2885|RheinMain_University_of_Applied_Sciences
2886|University_of_Freiburg_Faculty_of_Medicine
2887|Bucerius_Law_School
2888|University_of_Hanover
2889|Hochschule_für_Musik,_Theater_und_Medien_Hannover
2890|Graduate_School_Lübeck
2891|Berlin_School_of_Economics_and_Law
2892|Free_University_of_Berlin
2893|International_Summer_University_Kassel
2894|University_of_Applied_Sciences_Koblenz
2895|University_of_Mannheim
2896|University_of_Trier
2897|Film_Academy_Baden-Württemberg
2898|University_of_Hohenheim
2899|Academy_of_Fine_Arts,_Nuremberg
2900|University_of_Applied_Sciences_Mainz
2901|Munich_School_of_Political_Science
2902|Collège_des_Ingénieurs
2903|Hochschule_für_Musik_Nürnberg
2904|Lutheran_University_of_Applied_Sciences_Nuremberg
2905|Heidelberg_University_Faculty_of_Law
2906|Catholic_University_of_Applied_Sciences_Mainz
2907|Center_for_Integrated_Protein_Science_Munich
2908|Ludwig_Maximilian_University_of_Munich
2909|Munich_School_of_Philosophy
2910|Munich_University_of_Applied_Languages
2911|Technische_Hochschule_Mittelhessen
2912|Fachhochschule_Flensburg
2913|University_of_Cologne
2914|Hochschule_für_Musik_und_Tanz_Köln
2915|Thomas-Institut
2916|Handelshochschule_Leipzig
2917|Munich_Business_School
2918|Goethe_Business_School
2919|Technische_Universität_Darmstadt
2920|Technical_University_of_Hamburg
2921|Führungsakademie_der_Bundeswehr
2922|EBC_Hochschule_Hamburg
2923|Hamburg_University_of_Applied_Sciences
2924|University_of_Lübeck
2925|Humboldt_University_of_Berlin
2926|Hochschule_für_Musik_Franz_Liszt,_Weimar
2927|University_of_Konstanz
2928|Hochschule_Konstanz
2929|Mannheim_Business_School
2930|Academy_of_European_Law
2931|University_of_Applied_Sciences_Trier
2932|Integrative_Production_Technology_for_High-Wage_Countries
2933|FH_Aachen
2934|University_of_Applied_Sciences_Stuttgart
2935|Munich_Business_School
2936|University_of_Television_and_Film_Munich
2937|Munich_University_of_Applied_Sciences
2938|Ukrainian_Free_University
2939|University_of_Applied_Sciences_Giessen-Friedberg
2940|University_of_Indianapolis_–_Athens_Campus
2941|National_and_Kapodistrian_University_of_Athens
2942|National_Theatre_of_Greece_Drama_School
2943|Athens_School_of_Fine_Arts
2944|MBS_College
2945|Technological_Educational_Institute_of_Larissa
2946|Technological_Educational_Institute_of_Piraeus
2947|University_of_Piraeus
2948|University_of_Western_Macedonia
2949|University_of_Thessaly
2950|University_of_Thessaly
2951|University_of_Thessaly
2952|Harokopio_University
2953|Panteion_University
2954|Mediterranean_Agronomic_Institute_of_Chania
2955|Technological_Educational_Institute_of_Kalamata
2956|University_of_Patras
2957|Aristotle_University_of_Thessaloniki
2958|German_School_of_Athens
2959|Athens_University_of_Economics_and_Business
2960|Deree_College
2961|American_College_of_Greece
2962|Alexander_Technological_Educational_Institute_of_Thessaloniki
2963|Technological_Educational_Institute_of_Larissa
2964|Technological_Educational_Institute_of_Larissa
2965|Hellenic_Open_University
2966|CITY_College,_International_Faculty_of_the_University_of_Sheffield
2967|University_of_Macedonia
2968|Technological_Educational_Institute_of_Patras
2969|University_of_Peloponnese
2970|National_Technical_University_of_Athens
2971|Agricultural_University_of_Athens
2972|ALBA_Graduate_Business_School
2973|School_of_Pedagogical_and_Technological_Education
2974|Technological_Educational_Institute_of_Western_Macedonia
2975|International_Hellenic_University
2976|Law_School_of_the_Aristotle_University_of_Thessaloniki
2977|National_Autonomous_University_of_Honduras
2978|Central_American_Technological_University
2979|Morningside_College
2980|United_College_of_Hong_Kong
2981|Rutherford_University
2982|University_of_Debrecen
2983|Budapest_Business_School
2984|University_of_Pannonia
2985|Open_Society_Archives
2986|International_Business_School,_Budapest
2987|Óbuda_University
2988|Budapest_Business_School
2989|Eötvös_Loránd_University
2990|Károli_Gáspár_University_of_the_Reformed_Church_in_Hungary
2991|Academy_of_Drama_and_Film_in_Budapest
2992|Debrecen_Reformed_Theological_University
2993|Budapest_Business_School
2994|Széchenyi_István_University
2995|Ferenc_Kölcsey_Teacher_Training_College_of_the_Reformed_Church
2996|Semmelweis_University
2997|Mátra_Power_Plant_Ltd.
2998|Pázmány_Péter_Catholic_University
2999|University_of_Szeged
3000|Central_European_University
3001|Corvinus_University_of_Budapest
3002|Pázmány_Péter_Catholic_University
3003|Pázmány_Péter_Catholic_University
3004|Budapest_University_of_Technology_and_Economics
3005|Andrássy_University_Budapest
3006|Rajiv_Gandhi_University_of_Health_Sciences
3007|New_Horizon_College_of_Engineering
3008|National_Institute_of_Business_Management
3009|CMR_Law_School
3010|The_Oxford_Educational_Institutions
3011|Indian_Institute_of_Science
3012|University_Visvesvaraya_College_of_Engineering
3013|Ecumenical_Christian_Centre
3014|Sir_M._Visvesvaraya_Institute_of_Technology
3015|Christ_University
3016|International_Center_For_Management_and_Indian_Studies
3017|TIFR_Centre_for_Applicable_Mathematics
3018|St._Peter's_Pontifical_Seminary
3019|Sri_Revana_Siddeshwara_Institute_of_Technology
3020|Rajasthan_Technical_University
3021|Vidyasagar_Teachers'_Training_College
3022|Raja_Narendra_Lal_Khan_Women's_College
3023|A.V.V.M_Sri_Pushpam_college
3024|Shanmugha_Arts,_Science,_Technology_&_Research_Academy
3025|Central_University_of_Kerala
3026|Gobi_Arts_and_Science_College
3027|P.K.R._Arts_College_for_Women
3028|Sarah_Tucker_College
3029|Thakur_College_of_Science_and_Commerce
3030|Sovaranai_Memorial_College
3031|Birla_High_School
3032|Indian_Association_for_the_Cultivation_of_Science
3033|Netaji_Nagar_Day_College
3034|Bengal_Institute_of_Technology,_Kolkata
3035|Centre_for_Studies_in_Social_Sciences
3036|Indian_Institute_of_Social_Welfare_and_Business_Management
3037|Calcutta_Institute_of_Engineering_and_Management
3038|Calcutta_National_Medical_College
3039|St._James'_School
3040|Narula_Institute_of_Technology
3041|Gokhale_Memorial_Girls'_College
3042|Jadavpur_University
3043|City_College,_Kolkata
3044|Meghnad_Saha_Institute_of_Technology
3045|Department_of_Business_Management,_University_of_Calcutta
3046|Camellia_Institute_of_Technology
3047|Sagar_Dutta_Memorial_Medical_College_and_Hospital
3048|Calcutta_School_of_Tropical_Medicine
3049|Loreto_College,_Kolkata
3050|Charuchandra_College
3051|Dr._R._Ahmed_Dental_College_and_Hospital
3052|Maharaja_Sris_Chandra_College
3053|Harimohan_Ghosh_College
3054|University_of_Madras
3055|Alagappa_College_of_Technology
3056|Stella_Maris_College,_Chennai
3057|Dr._Ambedkar_Government_Law_College,_Chennai
3058|Dr._MGR-Janaki_College_of_Arts_and_Science_for_Women
3059|Ethiraj_College_for_Women
3060|National_Institute_of_Siddha
3061|Meenakshi_College_for_Women
3062|Anna_University
3063|M.O.P.Vaishnav_College_for_Women
3064|Valliammai_Engineering_College
3065|Shree_Motilal_Kanhaiyalal_Fomra_Institute_of_Technology
3066|Bhajarang_Engineering_College
3067|Easwari_Engineering_College
3068|Alpha_College_of_Engineering
3069|Tamil_Nadu_Dr._Ambedkar_Law_University
3070|B._S._Abdur_Rahman_University
3071|Sathyabama_University
3072|Women's_Christian_College,_Chennai
3073|Chettinad_Vidyashram
3074|Bharath_University
3075|SRM_Nightingale_School
3076|Tamil_Nadu_Physical_Education_and_Sports_University
3077|Arignar_Anna_Institute_of_Science_and_Technology
3078|Tamil_Nadu_Dr._M.G.R._Medical_University
3079|Alpha_Arts_&_Science_College
3080|Indian_Institute_of_Information_Technology_Design_&_Manufacturing_Kancheepuram
3081|Rajalakshmi_Institute_of_Technology
3082|S.A._Engineering_College
3083|Officers_Training_Academy
3084|IndianOil_Institute_of_Petroleum_Management
3085|Jiwaji_University
3086|Sadhu_Goureswar_College
3087|Sri_Ramswaroop_Memorial_College_of_Engineering_and_Management_Lucknow
3088|Sanjay_Gandhi_Post_Graduate_Institute_of_Medical_Sciences
3089|Dr._Ram_Manohar_Lohia_National_Law_University
3090|Bhartendu_Academy_of_Dramatic_Arts
3091|Indian_Institute_of_Management_Lucknow
3092|Uttar_Pradesh_Technical_University
3093|Madura_College
3094|Narayana_Engineering_College
3095|Gandhi_Medical_College
3096|Bible_Society_of_India_Andhra_Pradesh_Auxiliary
3097|S.K.D.A.V._Polytechnic_For_Women,_Rourkela
3098|Government_Medical_College,_Kottayam
3099|Government_Engineering_College,_Sreekrishnapuram
3100|Dinabandhu_Institution
3101|Triveni_Devi_Bhalotia_College
3102|Dr._Sivanthi_Aditanar_College_of_Engineering
3103|Jorhat_College
3104|Symbiosis_International_University
3105|Symbiosis_School_of_Economics
3106|Maharashtra_Institute_of_Technology
3107|MKSSS's_Cummins_College_of_Engineering_for_Women
3108|MIT-ISBJ
3109|National_Centre_for_Radio_Astrophysics
3110|Symbiosis_Society
3111|Indian_Institute_of_Science_Education_and_Research,_Pune
3112|College_of_Engineering,_Pune
3113|MIT_Institute_of_Design
3114|Brihan_Maharashtra_College_of_Commerce
3115|Vidya_Prasarak_Mandal's_Polytechnic
3116|Andhra_University
3117|Andhra_University_College_of_Law
3118|Gayatri_Vidya_Parishad_College_of_Engineering
3119|UEI_Global
3120|SITE_Engineering_College
3121|Sri_Padmavati_Mahila_Visvavidyalayam
3122|Sree_Chaitanya_College
3123|Banipur_Mahila_Mahavidyalaya
3124|Mahishadal_Raj_College
3125|State_Council_for_Technical_Education_&_Vocational_Training
3126|Thadomal_Shahani_Engineering_College
3127|Acharya_Nagarjuna_University
3128|RVR_&_JC_College_of_Engineering
3129|Katuri_Medical_College
3130|Hindu_College
3131|Bethel_Bible_College,_Guntur
3132|University_of_Mysore
3133|OCTAVE_Business_School
3134|Priyadarshini_College_of_Engineering
3135|Smt._Shanti_Devi_Law_College
3136|Fr._Conceicao_Rodrigues_Institute_of_Technology
3137|SIES_College_of_Management_Studies
3138|South_Indian_Education_Society
3139|Army_Institute_of_Management,_Kolkata
3140|Guru_Nanak_Institute_of_Technology
3141|P.E.S._Institute_of_Technology
3142|Manav_Rachna_College_of_Engineering
3143|Faculty_of_Management_Studies,_BHU
3144|Udai_Pratap_Autonomous_College
3145|Hi-Tech_Institute_of_Engineering_&_Technology
3146|Lal_Bahadur_Shastry_College_of_Engineering_Kasargod
3147|Suri_Vidyasagar_College
3148|University_of_Mysore
3149|Rajasthan_Technical_University
3150|Tamil_Nadu_Dr._M.G.R._Medical_University
3151|Harish-Chandra_Research_Institute
3152|Indian_Institute_of_Information_Technology,_Allahabad
3153|Prayag_Sangeet_Samiti
3154|AMC_Medical_College
3155|Zakir_Hussain_College_of_Engineering_and_Technology
3156|Dwijendralal_College
3157|National_Institute_of_Technology,_Tiruchirappalli
3158|KAPV_Medical_College
3159|Career_Institute_of_Technology_and_Management
3160|Maharajadhiraj_Uday_Chand_Women's_College
3161|Burdwan_Raj_College
3162|Sardar_Patel_University
3163|PR_Government_College_Kakinada
3164|Shri_Ramachandra_Bhanj_Medical_College
3165|Directorate_of_Technical_Education_&_Traning,_Orissa
3166|J._K._College
3167|Haribhai_Deokaran_High_School
3168|Siliguri_College
3169|Siliguri_Mahila_Mahavidyalaya
3170|Sarojini_Naidu_College_for_Women
3171|Pavai_College_of_Technology
3172|Bankura_Christian_College
3173|Bankura_Sammilani_College
3174|Bankura_Zilla_Saradamani_Mahila_Mahavidyapith
3175|Bankura_Unnayani_Institute_of_Engineering
3176|Sahyadri_Polytechnic
3177|Tunga_Mahavidyalaya
3178|Netaji_Mahavidyalaya
3179|Arambagh_Girls'_College
3180|Dhivya_Matriculation_Higher_Secondary_School
3181|Krishna_Institute_of_Engineering_and_Technology
3182|Raj_Kumar_Goel_Institute_of_Technology
3183|Ideal_Institute_of_Technology
3184|Sarvajanik_College_of_Engineering_and_Technology
3185|Sardar_Vallabhbhai_National_Institute_of_Technology,_Surat
3186|College_of_Engineering,_Trivandrum
3187|UEI_Global
3188|Gautam_Buddha_University_School_of_Management
3189|Galgotias_University
3190|NIILM_CMS
3191|IEC_College_of_Engineering_and_Technology
3192|Birla_Institute_of_Management_Technology
3193|Kalyani_Government_Engineering_College
3194|Kalyani_Mahavidyalaya
3195|Vidyasagar_Chhatrabas
3196|Synergy_Institute_of_Engineering_&_Technology
3197|Muffakham_Jah_College_of_Engineering_and_Technology
3198|Indian_Institute_of_Chemical_Technology
3199|UEI_Global
3200|Atomic_Minerals_Directorate_for_Exploration_and_Research
3201|VNRVJIET
3202|St._Peter's_Engineering_College,_Hyderabad
3203|Vignan_Institute_of_Technology_and_Science
3204|Institute_of_Chartered_Financial_Analysts_of_India
3205|Vignana_Jyothi_Institute_of_Management
3206|Anjamma_Agi_Reddy_Engineering_College_for_Women
3207|Osmania_University
3208|Administrative_Staff_College_of_India
3209|Bosco_Seva_Kendra
3210|Maturi_Venkata_Subba_Rao_Engineering_College
3211|MLR_Institute_of_Technology
3212|Shadan_Institute_Of_Medical_Sciences
3213|City_College_Hyderabad
3214|St._Peter's_Engineering_College,_Hyderabad
3215|Anjamma_Agi_Reddy_Engineering_College_for_Women
3216|Shadan_Institute_Of_Medical_Sciences
3217|Barkatullah_University
3218|Jagran_Institute_of_Communication_and_Management
3219|Dinabandhu_Institution
3220|Lalbaba_College
3221|Indian_Institute_of_Technology_Indore
3222|Mahatma_Gandhi_Memorial_Medical_College,_Indore
3223|LNCT_Indore
3224|K._K._Wagh_College_of_Engineering
3225|Yashwantrao_Chavan_Maharashtra_Open_University
3226|Sandip_Foundation
3227|Fatima_Mata_National_College
3228|Bengal_College_of_Engineering_&_Technology
3229|Michael_Madhusudan_Memorial_College
3230|Indian_Institute_of_Management_Raipur
3231|Meenakshi_College_for_Women
3232|B.M.A.S_Engineering_College,_Agra
3233|Jind_Institute_of_Engineering_and_Technology
3234|Andhra_Christian_Theological_College
3235|Berhampore_College
3236|Father_Muller_Medical_College
3237|Srinivas_college
3238|P.D._Women’s_College
3239|Ananda_Chandra_College_of_Commerce
3240|Sri_Venkateswara_College_of_Engineering_and_Technology
3241|Veer_Surendra_Sai_University_of_Technology
3242|School_of_Petroleum_Technology
3243|Vishwakarma_Government_Engineering_College
3244|Sree_Narayana_Guru_Institute_of_Science_and_Technology
3245|Davangere_University
3246|Bapuji_Institute_of_Engineering_&_Technology
3247|Jain_Institute_of_Technology
3248|Sripat_Singh_College
3249|Sardar_Patel_University
3250|Mohanlal_Sukhadia_University
3251|Dehradun_Institute_of_Technology
3252|SDM_College_of_Medical_Sciences
3253|Institute_of_Rural_Management_Anand
3254|National_Institute_of_Fashion_Technology_Shillong
3255|National_Institute_of_Technology_Meghalaya
3256|Kerala_University_of_Health_Sciences
3257|Maharaja's_Technological_Institute
3258|Kerala_Agricultural_University
3259|Government_Engineering_College,_Thrissur
3260|Vidya_Academy_of_Science_and_Technology
3261|Kuvempu_University
3262|SIES_College_of_Arts,_Science,_and_Commerce
3263|Lala_Lajpat_Rai_Institute_of_Engineering_and_Technology
3264|Government_Polytechnic_Kashipur
3265|Keshav_Mahavidyalaya
3266|Moti_Lal_Nehru_College
3267|Department_of_Business_Economics,_University_of_Delhi-South_Campus
3268|Aryabhatta_Knowledge_University
3269|Birla_Institute_of_Technology,_Patna
3270|Infant_Jesus'_School,_Patna_City
3271|Indian_Institute_of_Technology_Patna
3272|UEI_Global
3273|Dayalbagh_Educational_Institute
3274|Raja_Balwant_Singh_College
3275|Magadh_University
3276|Aryabhatta_Knowledge_University
3277|Veer_Kunwar_Singh_University
3278|Guru_Nanak_Dev_Engineering_College,_Bidar
3279|Vidya_Devi_Jindal_School
3280|Central_University_of_Jammu
3281|Padmabhushan_Vasantdada_Patil_Pratishthan's_College_of_Engineering
3282|Thadomal_Shahani_Engineering_College
3283|UEI_Global
3284|ITM_Group
3285|Thakur_College_of_Science_and_Commerce
3286|Shah_&_Anchor_Kutchhi_Engineering_College
3287|L&T_Institute_of_Technology
3288|Veermata_Jijabai_Technological_Institute
3289|Grant_Medical_College_and_Sir_Jamshedjee_Jeejeebhoy_Group_of_Hospitals
3290|Usha_Mittal_Institute_of_Technology
3291|Tata_Institute_of_Social_Sciences
3292|Kohinoor_College_of_Hotel_and_Tourism_Management
3293|International_Institute_for_Population_Sciences
3294|LNM_Institute_of_Information_Technology
3295|Maharishi_Arvind_Institute_of_Science_&_Management
3296|Morarka_Organic
3297|Kerala_Agricultural_University
3298|Kannur_University
3299|Kannur_University
3300|University_Institute_of_Engineering_and_Technology,_Kanpur_University
3301|Orissa_Engineering_College
3302|Eastern_Academy_of_Science_and_Technology
3303|International_Institute_of_Information_Technology,_Bhubaneswar
3304|State_Council_for_Technical_Education_&_Vocational_Training
3305|Centre_for_IT_Education,_Bhubaneswar
3306|Kalinga_Polytechnic
3307|Bundelkhand_University
3308|Bharat_Institute_of_Technology
3309|Chaudhary_Charan_Singh_University
3310|Ujjain_Engineering_College
3311|Haldia_Law_College
3312|Pachhunga_University_College
3313|Tezpur_University
3314|Darrang_College
3315|Maharaja_Surajmal_Institute_of_Technology
3316|Indira_Gandhi_Institute_of_Technology
3317|State_Council_of_Educational_Research_and_Training,_Delhi
3318|University_School_of_Chemical_Technology
3319|Guru_Tegh_Bahadur_Institute_of_Technology
3320|National_Judicial_Academy
3321|Nalanda_College_of_Engineering
3322|Defence_Services_Staff_College
3323|UEI_Global
3324|Indian_Mountaineering_Foundation
3325|Bharati_Vidyapeeth's_College_of_Engineering
3326|Rashtriya_Sanskrit_Sansthan
3327|Lady_Shri_Ram_College_for_Women
3328|Maulana_Azad_Medical_College
3329|Tibbia_College
3330|G._B._Pant_Engineering_College,_New_Delhi
3331|St._Columba's_School,_Delhi
3332|National_School_of_Drama
3333|Malabar_Christian_College
3334|Government_Engineering_College,_Kozhikode
3335|Government_Law_College,_Calicut
3336|Indian_Institute_of_Management_Kozhikode
3337|Technology_Business_Incubator_TBI-NITC
3338|V._L._B._Janakiammal_College_of_Engineering_and_Technology
3339|Kalaivani_College_of_Technology
3340|CBM_College_of_Arts_and_Science
3341|Tamilnadu_Horticulture_University
3342|Nirmala_College_for_Women
3343|Government_College_of_Technology,_Coimbatore
3344|University_of_Calicut
3345|Panjab_University,_Chandigarh
3346|University_Institute_of_Chemical_Engineering_and_Technology,_Panjab_University
3347|Alagappa_Polytechnic
3348|Veterinary_College,_Bikaner
3349|Sri_Pratap_College
3350|Dept_of_CBM
3351|Sagar_College_of_Science
3352|Barasat_College
3353|M._J._P._Rohilkhand_University
3354|Institute_of_Engineering_&_Technology,_Bareilly
3355|Bright_School,_Baroda
3356|Baroda_School_of_Legal_Studies,_Faculty_of_Law,_M.S._University_of_Baroda,_Vadodara
3357|Visvesvaraya_Technological_University
3358|Krishna_Kanta_Handiqui_State_Open_University
3359|Cotton_College,_Guwahati
3360|Rani_Durgavati_University
3361|D._Y._Patil_college_of_Engineering_and_Technology,_Kolhapur
3362|Thanthai_Periyar_Government_Institute_of_Technology
3363|Priyadarshini_Engineering_College
3364|Government_Law_College,_Vellore
3365|Kakatiya_University
3366|KMC_International_Center
3367|Mahatma_Gandhi_University,_Nalgonda
3368|College_of_Medicine_&_JNM_Hospital
3369|Bhai_Gurdas_Institute_of_Engineering_&_Technology
3370|Goa_Engineering_College
3371|Jawaharlal_Institute_of_Postgraduate_Medical_Education_and_Research
3372|Sri_Venkateshwaraa_Medical_College_Hospital_and_Research_Centre
3373|Dayanand_College
3374|Cochin_University_of_Science_and_Technology
3375|PC_Jabin_College
3376|Malda_Women's_College
3377|Government_Residential_Women's_Polytechnic_Latur
3378|Puranmal_Lahoti_Government_Polytechnic_Latur
3379|Government_Medical_College,_Latur
3380|SIES_College_of_Management_Studies
3381|South_Indian_Education_Society
3382|Baba_Banda_Singh_Bahadur_Engineering_College
3383|Rajiv_Gandhi_Degree_College
3384|Government_Arts_College,_Rajahmundry
3385|Sree_Sankara_College
3386|Barrackpore_Rastraguru_Surendranath_College
3387|Jorhat_College
3388|Pravara_Rural_College_of_Pharmacy
3389|Sancheti_Healthcare_Academy
3390|National_School_of_Leadership
3391|Al_Kabir_Polytechnic
3392|Purulia_Polytechnic
3393|Accurate_Institute_of_Management_and_Technology
3394|Al_Jamea_tus_Saifiyah
3395|Sri_Sathya_Sai_Higher_Secondary_School
3396|Berhampore_Girls'_College
3397|Kalam_Institute_of_Technology
3398|St._Joseph's_School,_Bhagalpur
3399|Guru_Ghasidas_University
3400|St._Joseph's_Seminary
3401|Kasturba_Medical_College,_Mangalore
3402|Manipal_College_of_Dental_Sciences,_Mangalore
3403|Bearys_Institute_of_Technology
3404|Government_College_of_Engineering,_Salem
3405|Sambalpur_University
3406|Veer_Surendra_Sai_Medical_College
3407|Potti_Sriramulu_College_of_Engineering_&_Technology
3408|Government_Engineering_College,_Gandhinagar
3409|National_Institute_of_Design,_Gandhinagar
3410|Central_University_of_Gujarat
3411|University_B.D.T_College_of_Engineering
3412|G_M_Institute_of_Technology
3413|Crossland_College
3414|Rani_Dhanya_Kumari_College
3415|Sir_Padampat_Singhania_University
3416|Indian_Institute_of_Management_Udaipur
3417|Rabindranath_Tagore_Medical_College
3418|FMS_Udaipur
3419|MBM_Engineering_College
3420|Indian_Military_Academy
3421|JSS_Banashankari_Arts,_Commerce_&_S.K.Gubbi_Science_College
3422|Narendra_Dev_University_of_Agriculture_and_Technology
3423|Avadh_University
3424|Sikkim_University
3425|Sikkim_Manipal_Institute_of_Medical_Sciences
3426|Nilakantheswar_Mahavidyalaya
3427|Church_Mission_Society_High_School
3428|College_of_Horticulture
3429|IHRD_CAS_Valapad
3430|Motiram_Baburam_Govt._Post_Graduate_College
3431|Desh_Bhagat_Institute_of_Engineering_and_Management
3432|Maya_Academy_of_Advanced_Cinematics
3433|Shivaji_College
3434|University_of_Delhi
3435|University_College_of_Medical_Sciences
3436|Hindu_College,_University_of_Delhi
3437|DU_Beat
3438|Indian_Statistical_Institute
3439|South_Asian_University
3440|Central_University_of_Bihar
3441|Bihar_National_College
3442|National_Institute_of_Technology,_Patna
3443|Agra_College
3444|B._R._Ambedkar_Bihar_University
3445|St._Joseph's_School,_Bhagalpur
3446|National_Institute_of_Technology,_Hamirpur
3447|University_of_Mumbai
3448|Maya_Academy_of_Advanced_Cinematics
3449|Don_Bosco_Institute_of_Technology,_Mumbai
3450|KEM_Hospital
3451|Fr._Conceicao_Rodrigues_College_of_Engineering
3452|Institute_of_Science
3453|National_Institute_of_Industrial_Engineering
3454|ITM-IFM
3455|Ismail_Yusuf_College
3456|Government_Colleges_Hostel,_Mumbai
3457|Institute_of_Hotel_Management,_Catering_Technology_and_Applied_Nutrition,_Mumbai
3458|University_of_Engineering_&_Management
3459|Rajasthan_pharmacy_college
3460|Jaipuria_Institute_of_Management
3461|R._A._Podar_Institute_of_Management
3462|Bishop_Westcott_Boys'_School
3463|Government_College_of_Engineering,_Kannur
3464|Maharana_Institute_of_Professional_Studies
