creationDate|PostId|TagId
02/16/2011 07:04:56|412316919397|2206
02/16/2011 07:04:56|412316919397|3072
02/16/2011 07:04:56|412316919397|3107
02/16/2011 07:04:56|412316919397|7307
02/16/2011 07:04:56|412316919397|9155
02/15/2011 22:37:11|412316919398|2103
02/15/2011 22:37:11|412316919398|2206
02/15/2011 22:37:11|412316919398|5106
02/15/2011 17:19:11|412316919399|572
02/15/2011 17:19:11|412316919399|2206
02/15/2011 17:19:11|412316919399|3059
02/15/2011 17:19:11|412316919399|7534
02/15/2011 17:19:11|412316919399|9015
02/15/2011 17:19:11|412316919399|11243
02/15/2011 17:19:11|412316919399|13050
02/15/2011 17:19:11|412316919399|13859
02/15/2011 18:13:11|412316919400|298
02/15/2011 18:13:11|412316919400|1170
02/15/2011 18:13:11|412316919400|2206
02/15/2011 18:13:11|412316919400|7609
02/15/2011 18:13:11|412316919400|7785
02/15/2011 18:13:11|412316919400|10132
02/15/2011 18:13:11|412316919400|14234
02/17/2011 04:18:26|412316919401|1671
02/17/2011 04:18:26|412316919401|1683
02/17/2011 04:18:26|412316919401|2206
02/17/2011 04:18:26|412316919401|2857
02/17/2011 04:18:26|412316919401|3046
02/17/2011 04:18:26|412316919401|9333
02/15/2011 19:38:41|412316919402|2206
02/15/2011 19:38:41|412316919402|7562
02/15/2011 19:38:41|412316919402|11684
02/15/2011 19:38:41|412316919402|11874
02/15/2011 08:12:26|412316919403|2206
02/15/2011 08:12:26|412316919403|2794
02/15/2011 08:12:26|412316919403|6704
02/15/2011 08:12:26|412316919403|7483
02/16/2011 05:33:26|412316919404|2206
02/16/2011 05:33:26|412316919404|2815
02/16/2011 05:33:26|412316919404|2997
02/16/2011 05:33:26|412316919404|3069
02/16/2011 05:33:26|412316919404|11339
02/16/2011 05:49:56|412316919405|1679
02/16/2011 05:49:56|412316919405|2206
02/16/2011 05:49:56|412316919405|9255
02/16/2011 05:49:56|412316919405|9303
02/16/2011 05:49:56|412316919405|11129
02/16/2011 05:49:56|412316919405|11752
02/16/2011 05:02:41|412316919406|1192
02/16/2011 05:02:41|412316919406|2206
02/16/2011 05:02:41|412316919406|2981
02/16/2011 05:02:41|412316919406|5105
02/16/2011 05:02:41|412316919406|7860
02/16/2011 05:02:41|412316919406|9307
02/15/2011 19:44:41|412316919407|2206
02/15/2011 21:35:41|412316919408|2206
02/15/2011 21:35:41|412316919408|9160
02/15/2011 21:35:41|412316919408|15155
02/15/2011 17:24:26|412316919409|1762
02/15/2011 17:24:26|412316919409|2206
02/15/2011 17:24:26|412316919409|2856
02/15/2011 17:24:26|412316919409|3024
02/15/2011 17:24:26|412316919409|8269
02/15/2011 17:24:26|412316919409|11542
02/15/2011 21:41:41|412316919410|2206
02/15/2011 21:41:41|412316919410|13318
02/15/2011 15:11:41|412316919411|2094
02/15/2011 15:11:41|412316919411|2206
02/15/2011 15:11:41|412316919411|7590
02/15/2011 15:11:41|412316919411|9100
02/15/2011 15:11:41|412316919411|12592
02/15/2011 15:11:41|412316919411|13682
02/15/2011 15:11:41|412316919411|15366
02/15/2011 16:57:26|412316919412|2206
02/15/2011 16:57:26|412316919412|14806
02/15/2011 20:44:41|412316919413|524
02/15/2011 20:44:41|412316919413|2206
02/16/2011 23:32:41|412316919414|592
02/16/2011 23:32:41|412316919414|594
02/16/2011 23:32:41|412316919414|2206
02/15/2011 10:34:56|412316919415|2074
02/15/2011 10:34:56|412316919415|2206
02/15/2011 10:34:56|412316919415|5192
02/15/2011 10:34:56|412316919415|6947
02/15/2011 10:34:56|412316919415|9157
02/15/2011 10:34:56|412316919415|11349
02/15/2011 10:34:56|412316919415|11702
02/15/2011 10:48:26|412316919416|1171
02/15/2011 10:48:26|412316919416|2206
02/15/2011 21:56:41|412316919417|598
02/15/2011 21:56:41|412316919417|2206
02/15/2011 21:56:41|412316919417|3089
02/15/2011 21:56:41|412316919417|6376
02/15/2011 21:55:56|412316919418|2206
02/15/2011 21:55:56|412316919418|2871
02/15/2011 21:55:56|412316919418|6368
02/15/2011 21:55:56|412316919418|7023
02/15/2011 21:55:56|412316919418|11581
02/16/2011 03:08:41|412316919419|2094
02/16/2011 03:08:41|412316919419|2206
02/16/2011 03:08:41|412316919419|2820
02/16/2011 03:08:41|412316919419|5063
02/16/2011 03:08:41|412316919419|6175
02/16/2011 03:08:41|412316919419|7321
02/16/2011 03:08:41|412316919419|9696
02/16/2011 03:08:41|412316919419|12800
02/14/2011 19:41:41|412316919420|579
02/14/2011 19:41:41|412316919420|2206
02/14/2011 19:41:41|412316919420|2794
02/14/2011 19:41:41|412316919420|5101
02/14/2011 19:41:41|412316919420|8902
02/15/2011 15:38:41|412316919421|2023
02/15/2011 15:38:41|412316919421|2206
02/15/2011 15:38:41|412316919421|5418
02/15/2011 15:38:41|412316919421|6413
02/15/2011 15:38:41|412316919421|6447
02/15/2011 15:38:41|412316919421|9183
02/15/2011 15:38:41|412316919421|11792
02/15/2011 03:40:56|412316919422|2206
02/15/2011 03:40:56|412316919422|9070
02/15/2011 03:40:56|412316919422|9136
02/15/2011 03:40:56|412316919422|11979
02/15/2011 23:25:56|412316919423|1992
02/15/2011 23:25:56|412316919423|2206
02/15/2011 23:25:56|412316919423|2795
02/15/2011 23:25:56|412316919423|2817
02/15/2011 23:25:56|412316919423|13898
02/15/2011 18:36:26|412316919424|2206
02/15/2011 18:36:26|412316919424|3080
02/15/2011 18:36:26|412316919424|11583
02/15/2011 18:36:26|412316919424|14698
02/15/2011 00:42:26|412316919425|2206
02/15/2011 00:42:26|412316919425|2819
02/15/2011 00:42:26|412316919425|2944
02/15/2011 00:42:26|412316919425|5559
02/15/2011 00:42:26|412316919425|9179
02/15/2011 00:42:26|412316919425|9260
02/16/2011 10:26:41|412316919426|9
02/16/2011 10:26:41|412316919426|2206
02/16/2011 10:26:41|412316919426|2977
02/16/2011 10:26:41|412316919426|6855
02/16/2011 10:26:41|412316919426|6976
02/16/2011 10:26:41|412316919426|12906
02/14/2011 22:35:41|412316919427|2206
02/14/2011 22:35:41|412316919427|3080
02/14/2011 22:35:41|412316919427|5184
02/14/2011 22:35:41|412316919427|6947
02/14/2011 22:35:41|412316919427|9285
02/16/2011 13:18:26|412316919428|2206
02/16/2011 13:18:26|412316919428|6425
02/16/2011 13:18:26|412316919428|10931
02/16/2011 13:18:26|412316919428|11578
02/14/2011 18:56:41|412316919429|2206
02/14/2011 18:56:41|412316919429|5359
02/14/2011 18:56:41|412316919429|7380
02/14/2011 18:56:41|412316919429|9072
02/15/2011 19:06:26|412316919430|2206
02/15/2011 19:06:26|412316919430|10439
02/15/2011 19:06:26|412316919430|11174
02/16/2011 01:22:11|412316919431|2206
02/16/2011 01:22:11|412316919431|9162
02/16/2011 01:22:11|412316919431|9268
02/16/2011 01:22:11|412316919431|13072
02/16/2011 01:22:11|412316919431|13787
02/14/2011 23:52:56|412316919432|2206
02/14/2011 23:52:56|412316919432|5822
02/14/2011 23:52:56|412316919432|9760
02/15/2011 23:49:11|412316919433|776
02/15/2011 23:49:11|412316919433|2206
02/15/2011 23:49:11|412316919433|6324
02/15/2011 23:49:11|412316919433|7166
08/07/2011 09:36:30|618475349642|6
08/07/2011 09:36:30|618475349642|5085
08/20/2011 21:33:09|618475349653|6
08/20/2011 21:33:09|618475349653|2991
06/06/2010 10:18:39|137439012512|6
06/06/2010 10:18:39|137439012512|205
08/05/2011 06:50:33|618475349675|6
08/05/2011 06:50:33|618475349675|205
08/24/2012 10:03:57|1030792210102|6
12/12/2010 03:23:56|343597442753|6
12/25/2011 15:57:58|755914303175|6
07/07/2010 17:27:46|206158489298|6
08/24/2010 17:12:29|206158489309|6
08/24/2010 17:12:29|206158489309|140
08/24/2010 17:12:29|206158489309|282
06/17/2012 15:36:45|962072733416|6
01/05/2011 07:27:15|412316919539|448
01/05/2011 07:27:15|412316919539|1930
01/05/2011 07:27:15|412316919539|6609
01/05/2011 07:27:15|412316919539|7784
01/05/2011 07:27:15|412316919539|7883
01/05/2011 07:27:15|412316919539|11944
10/31/2010 11:35:57|274877966074|3060
10/31/2010 11:35:57|274877966074|4845
10/31/2010 11:35:57|274877966074|6934
10/31/2010 11:35:57|274877966074|11581
10/31/2010 11:35:57|274877966074|12991
01/04/2011 09:41:30|412316919553|1171
01/04/2011 09:41:30|412316919553|1930
01/04/2011 09:41:30|412316919553|2078
01/04/2011 09:41:30|412316919553|5028
01/04/2011 09:41:30|412316919553|5579
01/04/2011 09:41:30|412316919553|5924
01/04/2011 09:41:30|412316919553|7840
01/04/2011 09:41:30|412316919553|10939
01/04/2011 09:41:30|412316919553|14965
01/04/2011 09:41:30|412316919553|14968
10/31/2010 12:21:42|274877966088|812
10/31/2010 12:21:42|274877966088|2002
10/31/2010 12:21:42|274877966088|4845
10/31/2010 12:21:42|274877966088|11533
10/31/2010 12:21:42|274877966088|11815
11/01/2010 00:17:12|274877966095|4845
11/01/2010 00:17:12|274877966095|9161
11/01/2010 00:17:12|274877966095|9316
11/01/2010 00:17:12|274877966095|12083
10/31/2010 03:20:57|274877966102|142
10/31/2010 03:20:57|274877966102|1174
10/31/2010 03:20:57|274877966102|1617
10/31/2010 03:20:57|274877966102|4845
10/31/2010 03:20:57|274877966102|9518
10/31/2010 12:34:27|274877966109|543
10/31/2010 12:34:27|274877966109|4845
10/31/2010 12:34:27|274877966109|5099
10/31/2010 12:34:27|274877966109|7189
05/23/2010 22:14:10|137439012644|1409
05/23/2010 22:14:10|137439012644|1990
05/23/2010 22:14:10|137439012644|7421
05/23/2010 22:14:10|137439012644|12132
05/22/2010 23:50:10|137439012651|1409
05/22/2010 23:50:10|137439012651|2786
05/22/2010 23:50:10|137439012651|3028
01/04/2011 11:02:30|412316919602|1930
10/31/2010 08:39:42|274877966137|296
10/31/2010 08:39:42|274877966137|1199
10/31/2010 08:39:42|274877966137|3012
10/31/2010 08:39:42|274877966137|4845
10/31/2010 08:39:42|274877966137|7575
10/31/2010 08:39:42|274877966137|11249
10/30/2010 22:51:42|274877966144|418
10/30/2010 22:51:42|274877966144|1203
10/30/2010 22:51:42|274877966144|3053
10/30/2010 22:51:42|274877966144|4845
10/30/2010 22:51:42|274877966144|9138
01/04/2011 17:26:30|412316919623|1930
01/04/2011 17:26:30|412316919623|5024
01/04/2011 17:26:30|412316919623|5822
01/04/2011 17:26:30|412316919623|10674
10/31/2010 07:27:42|274877966158|2003
10/31/2010 07:27:42|274877966158|2120
10/31/2010 07:27:42|274877966158|4845
01/03/2011 14:09:15|343597442901|1930
01/03/2011 14:09:15|343597442901|2950
01/03/2011 14:09:15|343597442901|7949
11/01/2010 14:36:42|274877966172|293
11/01/2010 14:36:42|274877966172|567
11/01/2010 14:36:42|274877966172|3012
11/01/2010 14:36:42|274877966172|4845
05/24/2010 03:28:25|137439012707|1409
05/24/2010 03:28:25|137439012707|1988
05/24/2010 03:28:25|137439012707|9037
10/31/2010 02:53:57|274877966186|2008
10/31/2010 02:53:57|274877966186|2829
10/31/2010 02:53:57|274877966186|4845
10/31/2010 02:53:57|274877966186|6392
01/05/2011 06:35:30|412316919665|1930
01/05/2011 06:35:30|412316919665|3037
01/05/2011 06:35:30|412316919665|5180
01/05/2011 06:35:30|412316919665|9127
01/05/2011 06:35:30|412316919665|11519
01/05/2011 06:35:30|412316919665|11833
01/05/2011 06:35:30|412316919665|14355
10/31/2010 11:44:57|274877966200|1410
10/31/2010 11:44:57|274877966200|2004
10/31/2010 11:44:57|274877966200|2869
10/31/2010 11:44:57|274877966200|4845
10/31/2010 11:44:57|274877966200|6954
10/31/2010 11:44:57|274877966200|7433
10/31/2010 11:44:57|274877966200|7540
10/31/2010 11:44:57|274877966200|12808
05/23/2010 08:06:40|137439012735|1409
05/23/2010 08:06:40|137439012735|3052
05/23/2010 08:06:40|137439012735|9095
01/05/2011 08:19:45|412316919686|1930
01/05/2011 08:19:45|412316919686|2111
01/05/2011 08:19:45|412316919686|5875
01/05/2011 08:19:45|412316919686|8781
05/23/2010 13:48:40|137439012749|1409
05/23/2010 13:48:40|137439012749|2935
05/23/2010 13:48:40|137439012749|6449
05/23/2010 13:48:40|137439012749|9034
01/06/2011 04:12:15|412316919700|1930
01/06/2011 04:12:15|412316919700|9186
01/06/2011 04:12:15|412316919700|9793
01/04/2011 03:58:45|412316919707|1930
01/04/2011 03:58:45|412316919707|6565
05/24/2010 04:11:55|137439012770|782
05/24/2010 04:11:55|137439012770|1409
05/24/2010 04:11:55|137439012770|1533
05/24/2010 04:11:55|137439012770|2089
05/24/2010 04:11:55|137439012770|7447
05/24/2010 04:11:55|137439012770|10866
05/24/2010 04:11:55|137439012770|15307
05/23/2010 17:51:40|137439012777|1409
05/23/2010 17:51:40|137439012777|5132
05/23/2010 17:51:40|137439012777|8006
05/23/2010 17:51:40|137439012777|9064
10/31/2010 15:12:42|274877966256|295
10/31/2010 15:12:42|274877966256|4845
10/31/2010 15:12:42|274877966256|9147
10/31/2010 15:12:42|274877966256|11112
10/31/2010 15:12:42|274877966256|12063
10/31/2010 04:51:42|274877966263|1671
10/31/2010 04:51:42|274877966263|2961
10/31/2010 04:51:42|274877966263|2968
10/31/2010 04:51:42|274877966263|4845
05/23/2010 15:34:25|137439012798|1409
05/23/2010 15:34:25|137439012798|2056
05/23/2010 15:34:25|137439012798|7006
05/23/2010 15:34:25|137439012798|7209
05/23/2010 18:07:25|137439012805|1409
05/23/2010 18:07:25|137439012805|6327
05/23/2010 18:07:25|137439012805|9194
05/23/2010 22:35:10|137439012812|1409
05/23/2010 22:35:10|137439012812|1504
05/23/2010 22:35:10|137439012812|2905
05/23/2010 22:35:10|137439012812|6525
05/23/2010 22:35:10|137439012812|9058
05/23/2010 22:35:10|137439012812|9065
05/23/2010 22:35:10|137439012812|10553
01/05/2011 20:54:15|412316919763|1930
01/05/2011 18:52:00|412316919770|1930
01/05/2011 18:52:00|412316919770|8757
01/05/2011 18:52:00|412316919770|14250
01/05/2011 18:52:00|412316919770|14572
10/31/2010 21:50:57|274877966305|1546
10/31/2010 21:50:57|274877966305|4845
10/31/2010 21:50:57|274877966305|11559
10/31/2010 21:50:57|274877966305|12225
10/31/2010 21:50:57|274877966305|13771
01/05/2011 17:22:45|412316919784|1930
01/05/2011 17:22:45|412316919784|4992
01/05/2011 17:22:45|412316919784|5716
01/05/2011 00:58:45|412316919791|1930
01/05/2011 00:58:45|412316919791|5875
01/05/2011 00:58:45|412316919791|7513
01/05/2011 00:58:45|412316919791|7545
01/05/2011 00:58:45|412316919791|9558
01/05/2011 00:58:45|412316919791|12272
01/05/2011 00:58:45|412316919791|13001
01/05/2011 00:58:45|412316919791|13660
05/23/2010 13:25:25|137439012854|811
05/23/2010 13:25:25|137439012854|1409
05/23/2010 13:25:25|137439012854|7621
01/04/2011 23:37:00|412316919805|1930
01/04/2011 23:37:00|412316919805|12981
01/04/2011 11:39:15|412316919812|1930
01/04/2011 11:39:15|412316919812|7556
01/04/2011 11:39:15|412316919812|7853
01/04/2011 11:39:15|412316919812|11897
01/04/2011 18:16:00|412316919819|1930
01/04/2011 18:16:00|412316919819|5100
01/04/2011 18:16:00|412316919819|6853
01/04/2011 18:16:00|412316919819|7503
01/04/2011 18:16:00|412316919819|9300
01/04/2011 18:16:00|412316919819|12265
10/31/2010 09:20:12|274877966354|4845
10/31/2010 09:20:12|274877966354|6965
10/31/2010 09:20:12|274877966354|9031
10/31/2010 09:20:12|274877966354|9033
10/31/2010 09:20:12|274877966354|9274
10/31/2010 09:20:12|274877966354|11256
10/31/2010 09:20:12|274877966354|13965
10/31/2010 09:20:12|274877966354|15212
09/08/2011 01:59:05|687194826777|6
09/08/2011 01:59:05|687194826777|2782
09/08/2011 01:59:05|687194826777|7005
04/05/2010 15:45:13|68719536157|6
04/05/2010 15:45:13|68719536157|566
04/05/2010 15:45:13|68719536157|2793
04/05/2010 15:45:13|68719536157|2827
04/14/2010 20:54:39|68719536161|6
04/14/2010 20:54:39|68719536161|806
04/14/2010 20:54:39|68719536161|1940
04/14/2010 20:54:39|68719536161|6413
04/14/2010 20:54:39|68719536161|9144
04/06/2011 06:13:35|481036396578|6
04/06/2011 06:13:35|481036396578|1940
04/06/2011 06:13:35|481036396578|2086
04/28/2012 05:32:49|893353256998|6
04/28/2012 05:32:49|893353256998|147
04/28/2012 05:32:49|893353256998|566
04/28/2012 05:32:49|893353256998|9177
09/05/2011 05:38:03|618475350058|6
09/05/2011 05:38:03|618475350058|144
09/05/2011 05:38:03|618475350058|147
09/05/2011 05:38:03|618475350058|806
09/05/2011 05:38:03|618475350058|2782
09/05/2011 05:38:03|618475350058|5085
09/05/2011 05:38:03|618475350058|5162
08/03/2011 10:32:56|618475350062|6
08/03/2011 10:32:56|618475350062|566
07/29/2011 02:41:31|618475350066|6
07/29/2011 02:41:31|618475350066|2040
12/14/2011 21:02:06|755914303542|6
12/14/2011 21:02:06|755914303542|1183
12/14/2011 21:02:06|755914303542|1771
06/23/2011 22:28:26|549755873338|6
06/23/2011 22:28:26|549755873338|1180
06/23/2011 22:28:26|549755873338|1771
06/23/2011 22:28:26|549755873338|2048
06/23/2011 22:28:26|549755873338|2827
07/26/2010 19:58:56|206158489662|6
07/26/2010 19:58:56|206158489662|594
07/26/2010 19:58:56|206158489662|973
07/26/2010 19:58:56|206158489662|11531
07/26/2010 19:58:56|206158489662|12002
08/19/2010 15:49:31|206158489666|6
08/19/2010 15:49:31|206158489666|808
08/19/2010 15:49:31|206158489666|2048
08/19/2010 15:49:31|206158489666|2793
08/19/2010 15:49:31|206158489666|3034
08/19/2010 15:49:31|206158489666|12002
06/12/2010 10:36:21|137439012934|522
06/12/2010 10:36:21|137439012934|7573
10/31/2010 11:12:42|274877966425|2024
10/31/2010 11:12:42|274877966425|4845
10/31/2010 11:12:42|274877966425|5109
10/31/2010 11:12:42|274877966425|7380
10/31/2010 11:12:42|274877966425|9159
10/31/2010 11:12:42|274877966425|9337
08/29/2010 13:19:05|206158489997|1
03/22/2012 04:47:59|893353257373|1
12/24/2010 03:51:34|343597443500|1
06/06/2012 12:27:00|962072734140|1
07/11/2011 03:20:58|618475350476|1
03/28/2012 17:23:15|893353257436|1
10/23/2011 17:23:14|687194827244|1
11/30/2011 23:09:33|755914303996|1
04/20/2012 16:08:13|893353257484|978
04/20/2012 16:08:13|893353257484|1952
04/20/2012 16:08:13|893353257484|4863
04/20/2012 16:08:13|893353257484|6938
04/20/2012 16:08:13|893353257484|9912
04/20/2012 16:08:13|893353257484|14894
04/20/2012 16:08:13|893353257484|15174
04/20/2012 16:08:13|893353257484|15970
04/18/2010 06:36:08|68719536670|1517
04/18/2010 06:36:08|68719536670|6108
04/18/2010 06:36:08|68719536670|7523
04/18/2010 06:36:08|68719536670|12599
04/20/2012 06:38:58|893353257520|2802
04/20/2012 06:38:58|893353257520|4863
04/20/2012 06:38:58|893353257520|6136
04/20/2012 06:38:58|893353257520|9183
08/29/2010 05:24:33|206158490178|561
08/29/2010 05:24:33|206158490178|807
08/29/2010 05:24:33|206158490178|2863
11/18/2011 17:32:03|755914304406|138
11/18/2011 17:32:03|755914304406|2779
10/01/2012 19:10:35|1099511688098|138
10/01/2012 19:10:35|1099511688098|561
06/29/2010 02:49:01|137439013808|138
04/30/2010 11:52:20|68719537086|138
11/05/2012 05:48:59|1099511688140|138
04/12/2011 06:41:57|481036397529|138
04/12/2011 06:41:57|481036397529|3081
03/31/2011 16:58:18|481036397543|138
06/22/2011 05:42:05|549755874293|138
06/22/2011 05:42:05|549755874293|561
11/14/2011 20:41:50|755914304515|138
11/14/2011 20:41:50|755914304515|1532
03/27/2012 04:42:18|893353258001|138
07/01/2010 10:31:31|137439013919|1444
07/01/2010 10:31:31|137439013919|3047
07/01/2010 10:31:31|137439013919|9172
07/01/2010 10:31:31|137439013919|9258
07/01/2010 10:31:31|137439013919|12011
07/01/2010 10:31:31|137439013919|12219
10/12/2010 14:59:19|274877967411|1162
10/12/2010 14:59:19|274877967411|2986
10/12/2010 14:59:19|274877967411|7506
10/12/2010 14:59:19|274877967411|9275
06/03/2010 02:14:38|137439013959|1525
06/03/2010 02:14:38|137439013959|5426
06/03/2010 02:14:38|137439013959|6645
06/03/2010 02:14:38|137439013959|6966
06/03/2010 02:14:38|137439013959|7863
06/03/2010 02:14:38|137439013959|13618
06/03/2010 02:14:38|137439013959|13773
06/03/2010 16:10:08|137439013979|1525
06/03/2010 16:10:08|137439013979|5077
06/03/2010 16:10:08|137439013979|5089
06/03/2010 16:10:08|137439013979|7522
06/03/2010 16:10:08|137439013979|8443
06/03/2010 16:10:08|137439013979|9198
06/03/2010 16:10:08|137439013979|9259
06/03/2010 16:10:08|137439013979|9502
06/04/2010 22:34:30|137439014383|252
04/07/2012 15:26:49|893353258482|252
08/31/2010 09:18:31|206158491123|252
08/31/2010 09:18:31|206158491123|6203
02/07/2012 15:37:03|824633781748|252
11/20/2011 23:29:34|755914305015|252
09/13/2012 18:24:28|1099511688696|252
09/13/2012 18:24:28|1099511688696|795
10/31/2012 06:43:04|1099511688699|252
10/31/2012 06:43:04|1099511688699|1031
05/08/2012 10:45:19|893353258494|252
01/01/2012 20:06:10|755914305025|252
01/01/2012 20:06:10|755914305025|1193
07/05/2012 09:41:35|962072735236|252
07/05/2012 09:41:35|962072735236|1768
01/05/2011 00:43:45|412316921351|1930
01/05/2011 00:43:45|412316921351|5431
01/05/2011 00:43:45|412316921351|7200
01/05/2011 00:43:45|412316921351|7573
01/05/2011 00:43:45|412316921351|9383
01/05/2011 00:43:45|412316921351|9563
01/05/2011 00:43:45|412316921351|14980
01/03/2011 17:43:00|343597444624|297
01/03/2011 17:43:00|343597444624|1930
01/03/2011 17:43:00|343597444624|2831
01/03/2011 17:43:00|343597444624|5493
01/03/2011 17:43:00|343597444624|6945
01/05/2011 22:15:15|412316921369|1930
01/05/2011 22:15:15|412316921369|3084
01/05/2011 22:15:15|412316921369|7393
01/05/2011 22:15:15|412316921369|8181
01/05/2011 22:15:15|412316921369|13736
01/05/2011 02:47:30|412316921378|1930
01/05/2011 02:47:30|412316921378|2806
01/05/2011 02:47:30|412316921378|8574
01/05/2011 02:47:30|412316921378|9175
01/05/2011 02:47:30|412316921378|10735
01/05/2011 05:30:15|412316921379|1930
01/05/2011 05:30:15|412316921379|2916
01/05/2011 05:30:15|412316921379|6930
01/05/2011 05:30:15|412316921379|7570
01/04/2011 11:59:30|412316921386|1930
01/04/2011 11:59:30|412316921386|6565
01/04/2011 11:59:30|412316921386|12139
01/04/2011 11:59:30|412316921386|14223
01/04/2011 11:59:30|412316921386|15156
01/05/2011 03:21:15|412316921395|1188
01/05/2011 03:21:15|412316921395|1930
01/05/2011 03:21:15|412316921395|2803
01/05/2011 03:21:15|412316921395|7984
01/05/2011 03:21:15|412316921395|13763
01/04/2011 21:40:00|412316921404|1930
01/04/2011 21:40:00|412316921404|6823
01/04/2011 21:40:00|412316921404|7760
01/04/2011 21:40:00|412316921404|8966
01/04/2011 21:40:00|412316921404|10277
01/04/2011 21:40:00|412316921404|12709
01/04/2011 19:02:30|412316921413|1930
01/04/2011 19:02:30|412316921413|6374
01/04/2011 19:02:30|412316921413|9858
01/05/2011 15:38:30|412316921414|1930
01/05/2011 15:38:30|412316921414|2991
01/05/2011 15:38:30|412316921414|7100
01/05/2011 15:38:30|412316921414|12549
05/21/2010 23:01:07|137439014479|298
05/21/2010 23:01:07|137439014479|569
05/21/2010 23:01:07|137439014479|2777
10/16/2011 16:33:08|687194828381|1410
10/16/2011 16:33:08|687194828381|9081
08/16/2012 16:45:06|1030792212080|6
01/16/2012 05:14:19|824633781886|6
07/28/2012 08:20:15|1030792212108|6
12/21/2011 02:32:41|755914305178|6
12/22/2011 05:26:58|755914305192|6
06/10/2012 13:29:33|962072735414|6
10/13/2012 15:16:36|1099511688900|6
06/09/2012 05:16:17|962072735442|6
01/02/2012 23:58:47|755914305248|6
05/28/2010 00:57:30|137439014638|6
04/05/2012 12:56:42|893353258748|6
11/24/2011 04:17:22|755914305290|6
08/14/2011 15:22:50|618475351832|6
05/24/2012 18:16:21|962072735526|6
04/27/2011 11:14:01|481036398388|6
08/01/2010 21:43:34|206158491458|6
04/29/2010 21:13:03|68719538000|1502
04/29/2010 21:13:03|68719538000|5282
04/29/2010 21:13:03|68719538000|9280
04/29/2010 21:13:03|68719538000|9317
04/29/2010 21:13:03|68719538000|9319
04/29/2010 21:13:03|68719538000|11330
04/29/2010 21:13:03|68719538000|12296
10/16/2011 08:39:53|687194828637|1410
10/16/2011 08:39:53|687194828637|1909
10/16/2011 08:39:53|687194828637|8668
04/29/2010 05:21:18|68719538026|1502
04/29/2010 05:21:18|68719538026|9257
04/29/2010 05:21:18|68719538026|9340
04/29/2010 05:21:18|68719538026|12046
10/16/2011 06:51:08|687194828663|8
10/16/2011 06:51:08|687194828663|1410
10/16/2011 06:51:08|687194828663|2020
10/16/2011 06:51:08|687194828663|2901
10/16/2011 06:51:08|687194828663|5849
10/16/2011 05:39:08|687194828676|1410
10/16/2011 05:39:08|687194828676|1506
10/16/2011 05:39:08|687194828676|9137
10/16/2011 02:51:53|687194828689|1410
10/16/2011 02:51:53|687194828689|1533
10/16/2011 02:51:53|687194828689|7516
10/16/2011 02:51:53|687194828689|8984
10/16/2011 02:51:53|687194828689|11695
10/16/2011 02:51:53|687194828689|12169
04/28/2010 19:13:48|68719538078|1502
04/28/2010 19:13:48|68719538078|9206
04/28/2010 19:13:48|68719538078|11638
10/16/2011 12:48:53|687194828715|1410
10/16/2011 12:48:53|687194828715|2855
10/16/2011 12:48:53|687194828715|2952
10/16/2011 12:48:53|687194828715|5071
10/16/2011 12:48:53|687194828715|6393
10/06/2011 15:57:54|687194828728|540
10/06/2011 15:57:54|687194828728|9194
10/06/2011 15:57:54|687194828728|12827
10/06/2011 00:57:54|687194828738|540
10/06/2011 00:57:54|687194828738|2084
10/06/2011 00:57:54|687194828738|7513
10/06/2011 00:57:54|687194828738|9338
10/06/2011 00:57:54|687194828738|11545
10/06/2011 22:05:24|687194828751|540
10/06/2011 22:05:24|687194828751|1987
10/06/2011 22:05:24|687194828751|2967
10/06/2011 22:05:24|687194828751|5009
10/06/2011 22:05:24|687194828751|5060
10/06/2011 22:05:24|687194828751|5188
10/06/2011 22:05:24|687194828751|9280
10/06/2011 22:05:24|687194828751|13416
10/06/2011 22:05:24|687194828751|14258
10/07/2011 13:09:54|687194828764|540
10/07/2011 13:09:54|687194828764|2867
10/07/2011 13:09:54|687194828764|6415
10/16/2011 16:08:23|687194828777|1410
10/16/2011 16:08:23|687194828777|2062
10/16/2011 16:08:23|687194828777|2809
10/16/2011 16:08:23|687194828777|2945
10/16/2011 16:08:23|687194828777|13863
10/06/2011 12:48:09|687194828790|540
10/06/2011 12:48:09|687194828790|793
10/06/2011 12:48:09|687194828790|5075
10/06/2011 12:48:09|687194828790|8785
10/06/2011 12:48:09|687194828790|9152
10/06/2011 21:26:24|687194828802|540
10/06/2011 21:26:24|687194828802|2058
10/06/2011 21:26:24|687194828802|4844
10/06/2011 21:26:24|687194828802|6733
10/06/2011 21:26:24|687194828802|8436
10/06/2011 21:26:24|687194828802|10558
10/17/2011 02:45:53|687194828815|580
10/17/2011 02:45:53|687194828815|1410
10/17/2011 02:45:53|687194828815|1767
10/17/2011 02:45:53|687194828815|2875
10/17/2011 02:45:53|687194828815|2896
10/17/2011 02:45:53|687194828815|3015
10/17/2011 02:45:53|687194828815|5190
10/17/2011 02:45:53|687194828815|6363
10/17/2011 02:45:53|687194828815|9088
10/17/2011 02:45:53|687194828815|12000
10/07/2011 00:25:39|687194828828|540
10/16/2011 02:09:08|687194828841|1410
10/16/2011 02:09:08|687194828841|9203
01/05/2012 16:42:06|755914305590|1444
01/05/2012 16:42:06|755914305590|2016
