creationDate|PersonId|PostId
2011-11-23T15:27:11|17592186045408|755914331792
2011-11-23T02:30:11|17592186045670|755914331792
2011-11-28T22:31:50|17592186045681|755914331792
2011-11-22T09:44:09|24189255812253|755914331792
2012-02-28T10:57:22|699|824633808532
2011-01-15T12:32:25|699|412316948122
2011-01-11T19:52:14|1180|412316948122
2011-01-17T03:18:53|4398046511851|412316948122
2011-01-14T23:38:04|4398046512351|412316948122
2011-01-14T18:04:36|6597069768249|412316948122
2011-01-13T20:09:14|13194139534610|412316948122
2011-01-13T01:21:18|13194139534936|412316948122
2011-01-17T10:12:42|13194139534942|412316948122
2012-07-04T12:01:35|28587302323795|962072762057
2010-09-01T03:16:38|4398046512351|206158518036
2010-08-29T13:06:44|6597069768249|206158518036
2010-06-18T08:46:18|4398046511851|137439041323
2011-10-25T23:33:57|6597069768249|687194855224
2011-10-29T12:23:42|13194139533743|687194855224
2011-10-28T02:59:46|13194139534228|687194855224
2011-10-26T19:05:53|13194139534447|687194855224
2011-10-24T03:46:35|13194139534942|687194855224
2011-10-26T04:17:28|15393162789287|687194855224
2011-10-29T21:57:32|15393162789532|687194855224
2011-10-28T01:32:31|15393162789716|687194855224
2011-10-26T05:03:44|15393162789919|687194855224
2012-06-22T10:57:07|6597069768129|962072762191
2012-06-16T20:22:21|28587302322767|962072762191
2010-09-15T05:50:08|6597069768129|274877994851
2010-09-17T19:07:24|6597069768129|274877994853
2012-09-13T22:28:54|6597069768129|1030792238970
2012-10-24T21:59:16|28587302322767|1099511715725
2012-08-19T18:50:26|6597069768129|1030792239013
2012-08-21T04:44:50|28587302322767|1030792239013
2011-12-05T06:14:15|6597069768129|755914332111
2012-02-03T13:52:23|6597069768129|824633808859
2012-02-04T00:06:48|6597069768129|824633808871
2012-05-19T21:23:48|6597069768129|962072762347
2012-05-22T18:17:51|28587302322767|962072762347
2011-07-14T14:05:50|6597069768129|618475378693
2012-07-01T07:28:51|6597069768129|962072762384
2012-06-25T10:06:35|28587302322767|962072762384
2012-06-25T19:57:45|6597069768129|962072762389
2012-09-23T04:01:03|6597069768129|1099511715875
2012-09-20T08:34:10|28587302322767|1099511715875
2012-09-22T13:01:05|6597069768129|1099511715876
2012-09-22T02:06:07|28587302322767|1099511715876
2012-09-17T12:07:33|6597069768129|1099511715877
2012-09-23T10:57:07|6597069768129|1099511715878
2012-09-20T16:25:10|28587302322767|1099511715878
2012-09-21T15:37:46|6597069768129|1099511715879
2011-12-05T03:32:21|6597069768129|755914332205
2011-02-19T03:00:20|6597069768129|412316948540
2011-02-21T12:21:49|6597069768129|412316948543
2011-02-19T22:25:47|6597069768129|412316948548
2012-07-14T11:21:03|6597069768129|1030792239202
2012-07-15T20:27:48|28587302322767|1030792239202
2010-07-22T11:54:01|6597069768129|206158518396
2010-07-22T09:59:29|6597069768129|206158518397
2010-07-22T22:02:13|6597069768129|206158518398
2010-07-17T17:01:22|6597069768129|206158518399
2010-07-23T11:38:08|6597069768129|206158518410
2011-08-30T20:53:40|690|618475378977
2011-08-27T19:48:12|4398046512162|618475378977
2011-08-30T12:27:53|6597069766769|618475378977
2011-08-25T15:18:39|8796093022572|618475378977
2011-08-27T06:56:29|8796093023077|618475378977
2011-08-30T12:43:22|13194139534658|618475378977
2011-08-28T22:35:46|15393162789145|618475378977
2011-08-26T04:56:29|15393162790224|618475378977
2011-08-24T20:49:06|17592186044674|618475378977
2011-08-29T12:57:46|17592186045408|618475378977
2011-08-27T06:05:43|17592186045847|618475378977
2011-08-30T13:30:49|19791209300026|618475378977
2012-08-19T04:23:33|15393162789145|1030792239499
2012-06-17T09:29:11|19791209300026|962072762934
2012-06-15T20:08:32|15393162789145|962072762934
2012-06-15T15:06:19|24189255811433|962072762934
2012-06-16T20:15:11|21990232555781|962072762934
2012-06-20T04:38:50|21990232556059|962072762934
2012-06-16T21:48:23|21990232556073|962072762934
2012-06-16T22:59:01|4398046512162|962072762934
2012-06-20T03:46:11|26388279067426|962072762934
2012-06-20T22:54:55|10995116278390|962072762934
2012-06-17T02:07:56|690|962072762934
2012-06-16T04:17:19|17592186045847|962072762934
2012-06-21T04:49:44|4398046512677|962072762934
2012-06-19T03:11:14|17592186044674|962072762934
2012-06-19T11:04:55|15393162790474|962072762934
2012-06-18T16:46:09|21990232557164|962072762934
2012-06-19T06:18:27|2199023256573|962072762934
2012-06-25T04:06:36|10995116278390|962072763113
2011-06-23T10:58:14|13194139534574|549755902762
2011-06-24T09:41:22|881|549755902762
2011-06-28T01:12:48|13194139534658|549755902762
2011-06-25T01:07:14|690|549755902762
2011-06-23T04:36:08|15393162789145|549755902762
2011-06-22T03:33:29|8796093023077|549755902762
2011-06-28T10:21:10|1505|549755902762
2011-06-25T20:12:52|4398046512162|549755902762
2011-06-24T07:15:29|17592186044674|549755902762
2011-06-24T04:40:46|17592186045408|549755902762
2011-06-23T05:11:02|17592186044479|549755902762
2011-06-26T20:53:32|8796093022449|549755902762
2011-06-22T03:15:22|8796093022572|549755902762
2011-06-25T00:51:13|15393162790224|549755902762
2011-06-27T08:06:22|6597069767221|549755902762
2011-06-22T03:43:30|14|549755902762
2011-06-25T18:16:51|17592186044738|549755902762
2011-06-23T10:48:05|6597069766769|549755902762
2011-06-21T21:26:47|2199023255869|549755902762
2011-06-26T22:16:43|17592186045356|549755902762
2011-06-27T08:03:53|2199023255783|549755902762
2011-06-22T09:08:27|2199023256576|549755902762
2011-06-26T07:23:04|4398046511591|549755902762
2011-06-21T23:31:24|4398046512338|549755902762
2011-06-26T18:39:26|8796093022945|549755902762
2011-06-28T06:10:53|10995116278066|549755902762
2011-06-23T02:45:08|4398046511568|549755902762
2011-06-25T21:16:06|4398046511357|549755902762
2011-06-23T21:05:09|6597069767834|549755902762
2011-06-25T14:06:31|2199023255724|549755902762
2011-06-28T10:15:03|8796093023658|549755902762
2011-06-28T17:09:44|17592186044541|549755902762
2011-06-27T19:08:18|8796093022948|549755902762
2011-06-22T08:14:36|375|549755902762
2011-06-24T03:20:29|17592186044729|549755902762
2011-06-23T10:04:28|8796093023573|549755902762
2011-06-26T19:18:28|6597069767700|549755902762
2011-06-27T18:41:27|6597069767446|549755902762
2011-06-28T03:59:55|6597069766839|549755902762
2011-06-28T05:42:36|4398046511938|549755902762
2011-06-24T14:32:39|1286|549755902762
2011-06-23T15:32:37|8796093023085|549755902762
2011-06-25T16:31:48|15393162789824|549755902762
2011-06-22T01:16:34|15393162789263|549755902762
2011-06-28T16:25:03|6597069766995|549755902762
2011-06-28T03:56:58|17592186045890|549755902762
2011-06-25T18:20:18|13194139534789|549755902762
2011-06-26T13:22:00|17592186045034|549755902762
2011-06-25T00:57:03|6597069767970|549755902762
2011-06-23T21:53:56|2199023256532|549755902762
2011-06-22T06:26:00|4398046512286|549755902762
2011-06-25T15:29:56|10995116278196|549755902762
2011-06-24T08:57:25|6597069767597|549755902762
2011-06-23T23:57:51|4398046512138|549755902762
2011-06-22T19:56:52|13194139534610|549755902762
2011-06-24T23:39:20|2199023256666|549755902762
2011-06-27T11:01:17|10995116279182|549755902762
2011-06-23T23:36:36|8796093022606|549755902762
2011-06-27T06:11:12|17592186045488|549755902762
2011-06-24T15:49:08|13194139534659|549755902762
2011-06-24T09:39:05|2199023255851|549755902762
2011-06-27T18:04:27|8796093022402|549755902762
2011-04-01T15:48:36|15393162789263|481036426073
2011-05-04T18:30:20|10995116278066|481036426103
2011-05-27T16:16:18|8796093022945|549755902945
2011-07-19T06:50:44|13194139534574|618475379742
2011-07-21T01:49:38|881|618475379742
2011-07-18T11:36:03|13194139534658|618475379742
2011-07-21T06:07:56|690|618475379742
2011-07-20T12:10:02|15393162789145|618475379742
2011-07-19T04:06:34|8796093023077|618475379742
2011-07-20T10:13:54|1505|618475379742
2011-07-19T08:57:00|4398046512162|618475379742
2011-07-21T10:42:01|17592186044674|618475379742
2011-07-20T20:02:57|17592186045847|618475379742
2011-07-19T00:56:17|17592186045408|618475379742
2011-07-18T15:27:15|17592186044479|618475379742
2011-07-19T01:55:32|8796093022449|618475379742
2011-07-20T16:19:21|8796093022572|618475379742
2011-07-18T22:04:02|15393162790224|618475379742
2011-07-18T08:16:11|6597069767221|618475379742
2011-07-19T01:35:23|14|618475379742
2011-07-18T12:38:05|17592186044738|618475379742
2011-07-20T20:33:32|6597069766769|618475379742
2011-07-19T05:47:11|2199023255869|618475379742
2011-07-21T08:56:05|17592186045356|618475379742
2011-07-20T13:16:25|2199023255783|618475379742
2011-07-20T23:08:02|2199023256576|618475379742
2011-07-21T12:09:13|4398046511591|618475379742
2011-07-20T14:53:58|4398046512338|618475379742
2011-07-20T17:39:29|8796093022945|618475379742
2011-07-19T04:45:12|10995116278066|618475379742
2011-07-20T04:26:11|4398046511568|618475379742
2011-07-20T13:06:30|4398046511357|618475379742
2011-07-20T16:58:14|6597069767834|618475379742
2011-07-18T22:02:02|2199023255724|618475379742
2011-07-20T04:53:59|8796093023658|618475379742
2011-07-18T21:17:29|17592186044541|618475379742
2011-07-18T22:02:19|8796093022948|618475379742
2011-07-20T17:00:09|375|618475379742
2011-07-20T14:22:33|17592186044729|618475379742
2011-07-20T06:12:19|8796093023573|618475379742
2011-07-20T06:03:19|6597069767700|618475379742
2011-07-19T01:19:39|6597069767446|618475379742
2011-07-20T11:07:38|6597069766839|618475379742
2011-07-20T05:39:36|4398046511938|618475379742
2011-07-21T16:07:08|1286|618475379742
2011-07-20T18:57:48|8796093023085|618475379742
2011-07-20T20:43:08|15393162789824|618475379742
2011-07-18T13:28:53|15393162789263|618475379742
2011-07-18T10:14:50|6597069766995|618475379742
2011-07-20T17:14:18|17592186045890|618475379742
2011-07-19T17:53:03|13194139534789|618475379742
2011-07-18T12:35:27|17592186045034|618475379742
2011-07-20T23:01:17|6597069767970|618475379742
2011-07-20T15:12:18|2199023256532|618475379742
2011-07-18T11:44:05|4398046512286|618475379742
2011-07-20T01:38:49|10995116278196|618475379742
2011-07-19T02:08:25|6597069767597|618475379742
2011-07-18T12:18:20|4398046512138|618475379742
2011-07-20T12:51:37|13194139534610|618475379742
2011-07-18T19:34:40|2199023256666|618475379742
2011-07-21T04:12:21|10995116279182|618475379742
2011-07-21T05:09:02|8796093022606|618475379742
2011-07-19T15:14:38|17592186045488|618475379742
2011-07-18T15:36:27|13194139534659|618475379742
2011-07-19T17:51:22|2199023255851|618475379742
2011-07-20T13:18:42|8796093022402|618475379742
2011-07-19T08:18:51|13194139534574|618475379772
2011-07-14T05:22:58|881|618475379772
2011-07-16T02:34:12|13194139534658|618475379772
2011-07-18T02:47:10|690|618475379772
2011-07-19T11:40:10|15393162789145|618475379772
2011-07-13T06:44:52|8796093023077|618475379772
2011-07-17T05:48:26|1505|618475379772
2011-07-14T09:20:17|4398046512162|618475379772
2011-07-19T05:52:09|17592186044674|618475379772
2011-07-15T17:39:07|17592186045847|618475379772
2011-07-14T03:02:03|17592186045408|618475379772
2011-07-18T05:17:50|17592186044479|618475379772
2011-07-13T21:46:10|8796093022449|618475379772
2011-07-19T04:31:32|8796093022572|618475379772
2011-07-13T16:45:36|15393162790224|618475379772
2011-07-16T00:40:30|6597069767221|618475379772
2011-07-14T13:22:51|14|618475379772
2011-07-13T05:17:15|17592186044738|618475379772
2011-07-14T12:29:16|6597069766769|618475379772
2011-07-15T08:56:26|2199023255869|618475379772
2011-07-16T04:42:36|17592186045356|618475379772
2011-07-17T12:38:58|2199023255783|618475379772
2011-07-18T23:48:53|2199023256576|618475379772
2011-07-16T23:05:49|4398046511591|618475379772
2011-07-18T06:41:39|4398046512338|618475379772
2011-07-19T03:18:07|8796093022945|618475379772
2011-07-17T21:58:01|10995116278066|618475379772
2011-07-18T19:53:41|4398046511568|618475379772
2011-07-15T14:01:08|4398046511357|618475379772
2011-07-17T18:33:31|6597069767834|618475379772
2011-07-14T23:33:44|2199023255724|618475379772
2011-07-18T18:23:54|8796093023658|618475379772
2011-07-18T23:45:00|17592186044541|618475379772
2011-07-14T17:48:49|8796093022948|618475379772
2011-07-17T11:46:45|375|618475379772
2011-07-18T09:43:24|17592186044729|618475379772
2011-07-16T06:12:49|8796093023573|618475379772
2011-07-13T17:32:05|6597069767700|618475379772
2011-07-15T15:38:11|6597069767446|618475379772
2011-07-14T15:39:51|6597069766839|618475379772
2011-07-14T07:09:45|4398046511938|618475379772
2011-07-17T09:12:29|1286|618475379772
2011-07-19T05:53:25|8796093023085|618475379772
2011-07-17T17:02:13|15393162789824|618475379772
2011-07-13T13:19:31|15393162789263|618475379772
2011-07-14T16:59:40|6597069766995|618475379772
2011-07-14T04:12:45|17592186045890|618475379772
2011-07-14T09:59:39|13194139534789|618475379772
2011-07-16T06:32:09|17592186045034|618475379772
2011-07-19T01:20:35|6597069767970|618475379772
2011-07-19T12:29:57|2199023256532|618475379772
2011-07-19T08:06:45|4398046512286|618475379772
2011-07-18T05:08:26|10995116278196|618475379772
2011-07-19T18:37:31|6597069767597|618475379772
2011-07-15T03:54:15|4398046512138|618475379772
2011-07-13T18:04:35|13194139534610|618475379772
2011-07-15T05:02:51|2199023256666|618475379772
2011-07-15T12:45:14|10995116279182|618475379772
2011-07-15T19:47:47|8796093022606|618475379772
2011-07-15T12:43:44|17592186045488|618475379772
2011-07-14T10:44:27|13194139534659|618475379772
2011-07-18T19:06:48|2199023255851|618475379772
2011-07-15T12:08:47|8796093022402|618475379772
2011-04-13T17:58:47|375|481036426348
2011-06-09T08:52:22|15393162790224|549755903207
2011-06-01T23:28:18|4398046511357|549755903425
2011-05-29T05:56:48|6597069767834|549755903425
2011-07-05T08:22:46|15393162789824|549755903457
2011-07-20T06:28:55|13194139534574|618475380248
2011-07-21T17:24:33|690|618475380307
2011-07-21T17:04:20|15393162789145|618475380307
2011-07-21T17:20:30|8796093023077|618475380307
2011-06-23T23:27:43|4398046512162|549755903642
2011-07-20T17:15:10|13194139534574|618475380497
2011-07-21T14:37:11|881|618475380497
2011-07-21T16:20:35|13194139534658|618475380497
2011-07-21T17:51:43|690|618475380497
2011-07-18T08:36:22|15393162789145|618475380497
2011-07-18T04:21:09|8796093023077|618475380497
2011-07-19T13:40:10|1505|618475380497
2011-07-19T04:41:09|4398046512162|618475380497
2011-07-21T15:00:07|17592186044674|618475380497
2011-07-21T01:14:51|17592186045847|618475380497
2011-07-19T15:23:14|17592186045408|618475380497
2011-07-21T18:09:26|17592186044479|618475380497
2011-07-21T01:14:03|8796093022449|618475380497
2011-07-20T21:03:08|8796093022572|618475380497
2011-07-19T09:45:04|15393162790224|618475380497
2011-07-21T17:15:43|6597069767221|618475380497
2011-07-20T03:22:15|14|618475380497
2011-07-18T13:13:20|17592186044738|618475380497
2011-07-20T11:32:43|6597069766769|618475380497
2011-07-20T23:52:42|2199023255869|618475380497
2011-07-19T11:59:02|17592186045356|618475380497
2011-07-18T23:26:23|2199023255783|618475380497
2011-07-17T18:44:35|2199023256576|618475380497
2011-07-18T18:09:14|4398046511591|618475380497
2011-07-18T03:38:04|4398046512338|618475380497
2011-07-19T01:55:06|8796093022945|618475380497
2011-07-18T17:28:05|10995116278066|618475380497
2011-07-19T14:37:18|4398046511568|618475380497
2011-07-20T00:33:38|4398046511357|618475380497
2011-07-19T11:31:12|6597069767834|618475380497
2011-07-19T01:07:41|2199023255724|618475380497
2011-07-20T15:55:43|8796093023658|618475380497
2011-07-20T17:52:50|17592186044541|618475380497
2011-07-18T13:50:26|8796093022948|618475380497
2011-07-19T12:45:37|375|618475380497
2011-07-18T04:12:36|17592186044729|618475380497
2011-07-21T03:14:12|8796093023573|618475380497
2011-07-19T22:03:51|6597069767700|618475380497
2011-07-17T22:18:26|6597069767446|618475380497
2011-07-20T05:51:24|6597069766839|618475380497
2011-07-19T06:50:43|4398046511938|618475380497
2011-07-20T13:15:38|1286|618475380497
2011-07-17T18:51:06|8796093023085|618475380497
2011-07-21T11:06:37|15393162789824|618475380497
2011-07-19T11:37:24|15393162789263|618475380497
2011-07-19T11:11:17|6597069766995|618475380497
2011-07-18T14:02:33|17592186045890|618475380497
2011-07-19T09:08:32|13194139534789|618475380497
2011-07-18T19:32:17|17592186045034|618475380497
2011-07-20T22:09:24|6597069767970|618475380497
2011-07-21T13:31:31|2199023256532|618475380497
2011-07-18T23:16:53|4398046512286|618475380497
2011-07-20T12:07:40|10995116278196|618475380497
2011-07-21T05:30:02|6597069767597|618475380497
2011-07-18T01:09:52|4398046512138|618475380497
2011-07-19T22:50:14|13194139534610|618475380497
2011-07-20T03:31:14|2199023256666|618475380497
2011-07-18T08:31:55|10995116279182|618475380497
2011-07-21T11:35:45|8796093022606|618475380497
2011-07-18T01:13:39|17592186045488|618475380497
2011-07-20T07:55:05|13194139534659|618475380497
2011-07-21T03:19:54|2199023255851|618475380497
2011-07-20T19:40:21|8796093022402|618475380497
2010-09-29T23:37:38|6597069767970|274877997047
2011-06-17T14:16:48|4398046511938|549755904009
2011-07-13T07:33:13|8796093022572|618475380758
2010-10-13T08:31:14|881|274877997123
2010-10-12T10:08:22|690|274877997123
2010-10-12T16:21:46|8796093023077|274877997123
2010-10-10T05:09:47|1505|274877997123
2010-10-12T16:05:06|4398046512162|274877997123
2010-10-14T08:13:23|8796093022449|274877997123
2010-10-08T16:41:49|8796093022572|274877997123
2010-10-08T19:41:34|6597069767221|274877997123
2010-10-13T09:59:26|14|274877997123
2010-10-08T15:19:01|6597069766769|274877997123
2010-10-11T20:50:40|2199023255869|274877997123
2010-10-12T17:47:40|2199023255783|274877997123
2010-10-08T11:06:37|2199023256576|274877997123
2010-10-07T10:53:41|4398046511591|274877997123
2010-10-13T10:26:34|4398046512338|274877997123
2010-10-11T18:04:43|4398046511568|274877997123
2010-10-08T02:27:50|4398046511357|274877997123
2010-10-12T08:10:29|6597069767834|274877997123
2010-10-11T12:43:09|2199023255724|274877997123
2010-10-13T06:40:55|8796093023658|274877997123
2010-10-13T06:46:30|2199023256440|274877997123
2010-10-13T08:37:44|8796093022948|274877997123
2010-10-11T07:02:43|375|274877997123
2010-10-10T09:05:33|6597069767179|274877997123
2010-10-14T08:14:30|8796093023573|274877997123
2010-10-07T19:33:44|6597069767700|274877997123
2010-10-14T01:51:09|6597069767446|274877997123
2010-10-09T03:22:44|6597069768040|274877997123
2010-10-09T01:24:07|6597069766839|274877997123
2010-10-13T05:29:27|4398046511938|274877997123
2010-10-11T15:25:30|1286|274877997123
2010-10-11T13:13:17|8796093023085|274877997123
2010-10-13T19:17:45|6597069766995|274877997123
2010-10-13T09:12:18|6597069767970|274877997123
2010-10-07T11:12:16|2199023256532|274877997123
2010-10-09T10:51:46|4398046512286|274877997123
2010-10-14T05:29:52|6597069767597|274877997123
2010-10-08T22:41:24|4398046512138|274877997123
2010-10-13T05:31:55|2199023256666|274877997123
2010-10-11T08:09:32|8796093022606|274877997123
2010-10-11T03:34:28|2199023255851|274877997123
2010-10-12T23:16:58|8796093022402|274877997123
2011-03-09T12:44:11|8796093022945|481036427395
2011-07-13T19:28:20|8796093023085|618475380882
2010-11-11T02:37:56|2199023255869|343597474465
2011-07-20T14:07:40|17592186045890|618475381513
2012-05-07T15:06:42|26388279068185|893353288542
2012-05-06T06:42:35|6597069767262|893353288542
2012-05-11T16:53:28|15393162790224|893353288542
2012-05-07T09:00:41|2199023256446|893353288542
2012-05-08T08:20:15|24189255811441|893353288542
2012-05-10T22:12:25|26388279067029|893353288542
2012-05-09T04:32:54|19791209300870|893353288542
2012-05-09T05:27:56|21990232556212|893353288542
2012-05-11T06:48:31|24189255812561|893353288542
2012-05-07T00:03:11|28587302322562|893353288542
2012-05-10T00:37:53|26388279068302|893353288542
2012-05-12T12:04:32|448|893353288542
2012-05-12T15:24:32|6597069766967|893353288542
2012-05-09T04:19:09|8796093022715|893353288542
2012-05-06T00:54:22|21990232556036|893353288542
2012-05-11T07:12:05|13194139533367|893353288542
2012-05-08T10:58:42|24189255811643|893353288542
2012-05-08T03:45:43|15393162790526|893353288542
2012-05-10T07:01:31|19791209300177|893353288542
2012-05-07T06:03:07|28587302323510|893353288542
2012-05-07T07:59:03|66|893353288542
2012-05-07T08:51:17|24189255812042|893353288542
2012-05-09T19:26:01|19791209300650|893353288542
2012-05-07T23:52:01|8796093023500|893353288542
2012-05-06T11:20:42|19791209300752|893353288542
2012-05-09T21:05:58|8796093023117|893353288542
2012-05-07T09:44:24|13194139533712|893353288542
2012-06-05T00:02:38|21990232556073|962072765328
2012-06-09T00:37:36|21990232555781|962072765328
2012-06-09T03:31:11|24189255811433|962072765328
2012-06-09T12:22:05|15393162789145|962072765328
2012-06-07T01:25:38|17592186044674|962072765328
2012-06-08T05:26:02|21990232556641|962072765328
2012-06-04T14:36:00|19791209300026|962072765328
2012-06-03T10:55:28|21990232557164|962072765328
2012-06-08T23:39:26|4398046512162|962072765328
2012-06-02T22:16:23|26388279067426|962072765328
2012-06-03T21:27:29|17592186045847|962072765328
2012-06-05T20:45:16|21990232556059|962072765328
2012-06-08T23:37:15|8796093023077|962072765328
2012-06-06T21:08:24|17592186045408|962072765328
2012-06-06T01:31:25|1331|962072765328
2012-06-04T10:30:25|690|962072765328
2012-06-06T23:41:33|26388279067874|962072765328
2012-06-09T10:52:19|13194139534658|962072765328
2012-06-09T03:01:44|6597069766769|962072765328
2012-06-05T08:27:50|4398046511802|962072765328
2012-06-07T15:44:13|10995116278578|962072765328
2012-06-08T09:47:35|24189255811723|962072765328
2012-06-08T18:24:44|28587302322947|962072765328
2012-06-05T22:35:41|8796093022572|962072765328
2012-06-09T10:01:03|24189255812596|962072765328
2012-06-09T02:45:51|26388279067204|962072765328
2012-06-07T08:23:32|26388279067210|962072765328
2012-06-09T10:31:36|4398046512447|962072765328
2012-06-05T08:43:21|26388279068185|962072765328
2012-06-03T02:58:21|6597069767262|962072765328
2012-06-05T23:05:05|15393162790224|962072765328
2012-06-06T11:51:13|2199023256446|962072765328
2012-06-07T10:09:44|24189255811441|962072765328
2012-06-05T04:25:10|26388279067029|962072765328
2012-06-09T05:56:25|30786325578726|962072765328
2012-06-04T22:52:56|19791209300870|962072765328
2012-06-06T04:17:13|21990232556212|962072765328
2012-06-08T01:01:25|24189255812561|962072765328
2012-06-04T08:05:06|28587302322562|962072765328
2012-06-07T20:01:01|26388279068302|962072765328
2012-06-07T22:55:05|448|962072765328
2012-06-06T16:16:45|6597069766967|962072765328
2012-06-07T14:17:26|8796093022715|962072765328
2012-06-05T10:09:31|21990232556036|962072765328
2012-06-08T11:15:11|13194139533367|962072765328
2012-06-05T01:53:02|24189255811643|962072765328
2012-06-09T04:34:43|15393162790526|962072765328
2012-06-08T01:01:33|19791209300177|962072765328
2012-06-04T06:26:32|28587302323510|962072765328
2012-06-03T04:21:13|66|962072765328
2012-06-04T01:10:31|24189255812042|962072765328
2012-06-06T05:07:02|19791209300650|962072765328
2012-06-06T12:39:03|8796093023500|962072765328
2012-06-05T05:30:01|19791209300752|962072765328
2012-06-04T17:49:07|8796093023117|962072765328
2012-06-08T17:56:18|13194139533712|962072765328
2012-06-03T09:51:05|30786325578980|962072765328
2012-06-09T11:49:23|24189255811930|962072765328
2012-06-05T15:05:33|17592186045625|962072765328
2012-06-03T16:29:20|2199023256557|962072765328
2012-06-08T05:35:04|15393162790390|962072765328
2012-06-06T03:12:37|17592186044866|962072765328
2012-06-05T04:40:59|26388279068047|962072765328
2012-06-08T23:24:04|30786325577944|962072765328
2012-06-02T23:22:46|10995116278322|962072765328
2012-06-07T20:59:30|17592186046075|962072765328
2012-06-07T06:57:01|19791209301568|962072765328
2012-06-04T03:18:24|1246|962072765328
2012-06-08T21:52:42|4398046511453|962072765328
2012-06-08T23:27:02|21990232556121|962072765328
2012-06-07T04:05:45|4398046512623|962072765328
2012-06-09T09:47:22|2199023257005|962072765328
2012-11-15T05:06:46|1246|1168231195660
2011-10-19T03:54:49|21990232555781|687194858748
2011-10-20T13:55:38|15393162789145|687194858748
2011-10-22T05:39:20|17592186044674|687194858748
2011-10-22T16:57:11|21990232556641|687194858748
2011-10-25T10:46:42|19791209300026|687194858748
2011-10-19T09:59:44|4398046512162|687194858748
2011-10-21T07:46:17|17592186045847|687194858748
2011-10-23T23:30:45|21990232556059|687194858748
2011-10-21T21:48:21|8796093023077|687194858748
2011-10-20T09:58:12|17592186045408|687194858748
2011-10-20T00:13:09|1331|687194858748
2011-10-24T18:10:06|690|687194858748
2011-10-24T16:22:27|13194139534658|687194858748
2011-10-21T04:23:26|6597069766769|687194858748
2011-10-19T08:24:07|4398046511802|687194858748
2011-10-25T04:34:54|10995116278578|687194858748
2011-10-24T04:41:40|8796093022572|687194858748
2011-10-25T15:30:40|4398046512447|687194858748
2011-10-21T01:04:56|6597069767262|687194858748
2011-10-19T03:37:14|15393162790224|687194858748
2011-10-19T21:32:06|2199023256446|687194858748
2011-10-20T02:20:32|19791209300870|687194858748
2011-10-25T06:35:22|21990232556212|687194858748
2011-10-24T14:14:47|448|687194858748
2011-10-20T09:49:20|6597069766967|687194858748
2011-10-22T19:27:47|8796093022715|687194858748
2011-10-21T16:09:46|13194139533367|687194858748
2011-10-20T17:27:03|15393162790526|687194858748
2011-10-25T23:52:14|19791209300177|687194858748
2011-10-21T15:16:52|66|687194858748
2011-10-19T01:38:08|19791209300650|687194858748
2011-10-20T13:23:14|8796093023500|687194858748
2011-10-25T23:28:56|19791209300752|687194858748
2011-10-23T01:34:37|8796093023117|687194858748
2011-10-19T06:21:19|13194139533712|687194858748
2011-10-19T07:28:50|17592186045625|687194858748
2011-10-22T01:56:05|2199023256557|687194858748
2011-10-25T16:54:19|15393162790390|687194858748
2011-10-22T22:02:52|17592186044866|687194858748
2011-10-25T22:48:22|10995116278322|687194858748
2011-10-22T12:54:04|17592186046075|687194858748
2011-10-19T21:07:43|19791209301568|687194858748
2011-10-24T08:30:49|1246|687194858748
2011-10-21T14:07:26|4398046511453|687194858748
2011-10-23T09:34:51|21990232556121|687194858748
2011-10-25T05:27:49|19791209300372|687194858748
2011-10-25T03:23:58|4398046512623|687194858748
2011-10-21T01:00:31|2199023257005|687194858748
2012-08-08T23:31:47|21990232556073|1030792242514
2012-08-09T13:02:41|21990232555781|1030792242514
2012-08-10T21:59:56|24189255811433|1030792242514
2012-08-06T17:50:57|15393162789145|1030792242514
2012-08-08T16:50:11|17592186044674|1030792242514
2012-08-10T01:54:18|21990232556641|1030792242514
2012-08-04T11:53:27|19791209300026|1030792242514
2012-08-06T04:16:28|21990232557164|1030792242514
2012-08-06T03:39:37|4398046512162|1030792242514
2012-08-08T07:39:15|26388279067426|1030792242514
2012-08-07T01:11:49|17592186045847|1030792242514
2012-08-10T06:10:27|21990232556059|1030792242514
2012-08-06T19:41:07|8796093023077|1030792242514
2012-08-05T01:15:52|17592186045408|1030792242514
2012-08-10T08:38:15|1331|1030792242514
2012-08-08T02:42:55|690|1030792242514
2012-08-09T04:45:10|26388279067874|1030792242514
2012-08-06T07:18:41|13194139534658|1030792242514
2012-08-04T01:16:17|6597069766769|1030792242514
2012-08-07T11:58:22|4398046511802|1030792242514
2012-08-10T15:30:14|10995116278578|1030792242514
2012-08-08T12:15:48|24189255811723|1030792242514
2012-08-05T16:43:45|28587302322947|1030792242514
2012-08-07T22:58:47|8796093022572|1030792242514
2012-08-06T18:27:58|24189255812596|1030792242514
2012-08-07T18:04:39|26388279067204|1030792242514
2012-08-04T04:10:05|26388279067210|1030792242514
2012-08-09T15:37:31|4398046512447|1030792242514
2012-08-07T11:17:37|26388279068185|1030792242514
2012-08-10T07:16:37|6597069767262|1030792242514
2012-08-06T11:19:36|15393162790224|1030792242514
2012-08-07T04:41:37|30786325579172|1030792242514
2012-08-04T09:24:17|2199023256446|1030792242514
2012-08-08T12:12:12|24189255811441|1030792242514
2012-08-09T17:59:04|26388279067029|1030792242514
