creationDate|PersonId|CompanyId|workFrom
2010-05-03T20:36:03|4398046512349|717|2007
2010-05-03T20:36:03|4398046512349|718|2007
2010-06-29T11:46:59|4398046512351|913|2010
2010-06-29T11:46:59|4398046512351|907|2008
2010-06-29T11:46:59|4398046512351|923|2006
2010-06-29T11:46:59|4398046512351|926|2012
2010-05-06T11:10:31|4398046512359|571|2007
2010-05-13T12:52:10|4398046512371|1376|2004
2010-05-13T12:52:10|4398046512371|480|2004
2010-05-13T12:52:10|4398046512371|456|2004
2010-05-13T12:52:10|4398046512371|458|2004
2010-06-07T06:10:47|4398046512388|1313|2011
2010-05-16T09:01:47|4398046512392|1317|2009
2010-05-16T09:01:47|4398046512392|1303|2008
2010-06-28T23:28:38|4398046512405|700|2011
2010-06-13T19:18:02|4398046512445|887|2006
2010-06-13T19:18:02|4398046512445|891|2006
2010-06-13T19:18:02|4398046512445|892|2004
2010-06-13T19:18:02|4398046512445|893|2005
2010-05-05T10:16:53|4398046512447|1488|2008
2010-05-05T10:16:53|4398046512447|1460|2009
2010-05-17T18:51:33|4398046512479|784|2005
2010-05-17T18:51:33|4398046512479|785|2012
2010-05-17T18:51:33|4398046512479|794|2004
2010-05-17T18:51:33|4398046512479|798|2008
2010-06-25T00:50:34|4398046512495|199|2003
2010-06-25T00:50:34|4398046512495|200|2004
2010-06-25T00:50:34|4398046512495|203|2003
2010-06-25T00:50:34|4398046512495|204|2003
2010-06-24T12:49:24|4398046512502|928|2001
2010-06-24T12:49:24|4398046512502|913|2001
2010-06-24T12:49:24|4398046512502|933|2001
2010-06-06T02:58:42|4398046512570|541|2009
2010-06-06T02:58:42|4398046512570|542|2008
2010-06-06T02:58:42|4398046512570|543|2009
2010-05-24T01:52:53|4398046512621|208|2002
2010-05-24T01:52:53|4398046512621|988|2001
2010-05-24T01:52:53|4398046512621|205|2000
2010-05-24T01:52:53|4398046512621|207|2001
2010-06-23T03:28:44|4398046512623|540|1998
2010-06-01T16:00:22|4398046512629|949|2007
2010-06-08T18:25:58|4398046512642|550|2010
2010-06-08T18:25:58|4398046512642|541|2007
2010-06-19T22:32:33|4398046512651|673|2008
2010-06-19T22:32:33|4398046512651|679|2009
2010-06-22T11:28:46|4398046512669|720|2004
2010-05-31T18:50:44|4398046512700|909|2008
2010-05-31T18:50:44|4398046512700|911|2008
2010-05-07T18:05:43|4398046512769|968|2009
2010-05-07T18:05:43|4398046512769|956|2009
2010-05-07T18:05:43|4398046512769|957|2010
2010-05-13T12:10:37|4398046512770|896|2006
2010-05-13T12:10:37|4398046512770|888|2007
2010-05-13T12:10:37|4398046512770|889|2007
2010-05-08T10:55:24|4398046512778|1250|2009
2010-05-08T10:55:24|4398046512778|1235|2009
2010-05-08T10:55:24|4398046512778|1240|2009
2010-05-08T10:55:24|4398046512778|1242|2009
2010-05-08T10:55:24|4398046512778|1260|2008
2010-07-20T10:17:42|6597069766709|891|2005
2010-07-20T10:17:42|6597069766709|894|2006
2010-07-19T16:04:54|6597069766712|300|2005
2010-08-11T07:19:59|6597069766713|675|2010
2010-08-11T07:19:59|6597069766713|680|2011
2010-08-08T13:58:06|6597069766725|368|2004
2010-08-08T13:58:06|6597069766725|675|2004
2010-08-08T13:58:06|6597069766725|669|2003
2010-08-08T13:58:06|6597069766725|670|2002
2010-07-17T06:50:16|6597069766789|704|2005
2010-07-17T06:50:16|6597069766789|696|2006
2010-07-17T06:50:16|6597069766789|712|2012
2010-07-17T06:50:16|6597069766789|697|2012
2010-07-17T06:50:16|6597069766789|1180|2007
2010-07-31T23:29:14|6597069766793|258|2000
2010-07-21T01:12:13|6597069766802|764|2007
2010-07-13T10:53:14|6597069766819|363|2007
2010-07-13T10:53:14|6597069766819|364|2006
2010-08-24T09:41:38|6597069766835|915|2003
2010-08-24T09:41:38|6597069766835|933|2002
2010-08-26T03:17:57|6597069766925|583|2005
2010-08-26T03:17:57|6597069766925|572|2006
2010-07-14T01:09:39|6597069766942|895|2002
2010-08-10T10:23:27|6597069766972|1561|2001
2010-07-10T03:03:22|6597069766995|8|2002
2010-07-10T03:03:22|6597069766995|9|2006
2010-07-10T03:03:22|6597069766995|11|2008
2010-07-26T06:03:13|6597069767006|108|2009
2010-08-26T15:44:58|6597069767044|550|2009
2010-08-26T15:44:58|6597069767044|543|2003
2010-07-21T00:17:59|6597069767047|480|2006
2010-07-21T00:17:59|6597069767047|464|2006
2010-07-21T00:17:59|6597069767047|451|2007
2010-07-21T00:17:59|6597069767047|456|2007
2010-08-16T09:03:32|6597069767115|824|2006
2010-08-16T09:03:32|6597069767115|825|2006
2010-08-16T09:03:32|6597069767115|826|2006
2010-07-08T20:50:06|6597069767176|836|2002
2010-07-08T20:50:06|6597069767176|840|2003
2010-07-08T20:50:06|6597069767176|841|2003
2010-07-04T10:47:07|6597069767179|598|2008
2010-07-04T10:47:07|6597069767179|601|2009
2010-07-21T07:57:31|6597069767182|933|2009
2010-08-04T05:43:19|6597069767205|1557|2001
2010-07-29T12:53:18|6597069767221|148|2002
2010-07-29T12:53:18|6597069767221|166|2002
2010-07-29T12:53:18|6597069767221|170|2001
2010-07-29T12:53:18|6597069767221|154|2002
2010-07-29T12:53:18|6597069767221|141|2002
2010-08-10T04:07:53|6597069767262|624|2011
2010-08-10T04:07:53|6597069767262|649|2011
2010-07-18T00:55:17|6597069767351|552|2007
2010-07-18T00:55:17|6597069767351|553|2006
2010-07-18T00:55:17|6597069767351|540|2007
2010-08-06T06:19:27|6597069767362|541|2011
2010-08-06T06:19:27|6597069767362|542|2010
2010-08-03T05:08:54|6597069767372|903|2003
2010-08-03T05:08:54|6597069767372|904|2003
2010-08-30T20:12:04|6597069767381|1232|2010
2010-08-30T20:12:04|6597069767381|1231|2010
2010-08-14T22:17:56|6597069767390|930|2002
2010-08-14T22:17:56|6597069767390|932|2004
2010-08-24T17:39:39|6597069767418|539|2010
2010-08-24T17:39:39|6597069767418|541|2006
2010-07-27T15:24:17|6597069767446|324|2010
2010-07-27T15:24:17|6597069767446|308|2009
2010-07-27T15:24:17|6597069767446|326|2010
2010-07-27T15:24:17|6597069767446|312|2010
2010-07-27T15:24:17|6597069767446|328|2010
2010-08-16T11:50:46|6597069767449|1018|2000
2010-08-16T11:50:46|6597069767449|1020|2000
2010-07-28T16:07:13|6597069767462|819|2010
2010-07-28T16:07:13|6597069767462|820|2009
2010-08-01T01:38:40|6597069767484|135|2003
2010-08-01T01:38:40|6597069767484|183|2003
2010-07-29T06:21:05|6597069767539|930|2002
2010-07-29T06:21:05|6597069767539|915|2001
2010-07-29T06:21:05|6597069767539|932|1998
2010-07-29T06:21:05|6597069767539|909|2002
2010-07-29T06:21:05|6597069767539|927|2006
2010-07-27T22:50:02|6597069767561|549|2009
2010-07-27T22:50:02|6597069767561|550|2009
2010-07-27T22:50:02|6597069767561|552|2011
2010-07-27T22:50:02|6597069767561|539|2012
2010-07-21T03:38:48|6597069767597|582|2003
2010-07-21T03:38:48|6597069767597|566|2004
2010-07-21T03:38:48|6597069767597|586|2004
2010-08-17T04:52:33|6597069767598|729|2011
2010-08-17T04:52:33|6597069767598|957|2010
2010-08-29T17:11:10|6597069767615|1174|2008
2010-08-29T17:11:10|6597069767615|1178|2007
2010-08-23T19:29:34|6597069767638|26|2002
2010-08-23T19:29:34|6597069767638|29|2003
2010-08-01T09:57:33|6597069767700|799|2009
2010-08-01T09:57:33|6597069767700|783|2011
2010-07-22T09:20:35|6597069767706|1169|2006
2010-07-12T18:44:21|6597069767713|1540|2007
2010-07-12T18:44:21|6597069767713|1544|2007
2010-07-12T18:44:21|6597069767713|1547|2006
2010-07-12T18:44:21|6597069767713|1550|2006
2010-08-18T19:20:17|6597069767722|676|2010
2010-08-18T19:20:17|6597069767722|666|2009
2010-08-18T19:20:17|6597069767722|668|2011
2010-08-18T19:20:17|6597069767722|671|2010
2010-08-23T01:21:27|6597069767723|673|2003
2010-08-23T01:21:27|6597069767723|680|2004
2010-08-23T01:21:27|6597069767723|664|2003
2010-08-19T13:32:35|6597069767744|1558|2004
2010-07-28T06:20:41|6597069767767|887|2008
2010-07-28T06:20:41|6597069767767|891|2009
2010-07-28T06:20:41|6597069767767|893|2008
2010-07-28T06:20:41|6597069767767|894|2008
2010-09-01T06:23:40|6597069767834|552|2006
2010-09-01T06:23:40|6597069767834|540|2008
2010-07-12T04:14:44|6597069767849|1073|2005
2010-07-12T04:14:44|6597069767849|1058|2004
2010-07-12T04:14:44|6597069767849|1075|2004
2010-07-12T04:14:44|6597069767849|1060|2003
2010-08-26T14:11:43|6597069767969|961|2008
2010-08-26T14:11:43|6597069767969|962|2009
2010-08-26T14:11:43|6597069767969|952|2009
2010-08-26T14:11:43|6597069767969|959|2009
2010-08-15T19:40:38|6597069767971|810|2005
2010-08-12T15:22:41|6597069767996|178|2008
2010-08-12T15:22:41|6597069767996|168|2011
2010-08-12T15:22:41|6597069767996|143|2009
2010-07-04T04:58:39|6597069768040|758|2008
2010-08-31T13:36:05|6597069768067|149|2004
2010-08-31T13:36:05|6597069768067|151|2005
2010-08-31T13:36:05|6597069768067|153|2004
2010-07-04T07:08:02|6597069768129|778|2005
2010-07-24T08:22:44|6597069768144|540|2006
2010-08-01T09:11:47|6597069768148|265|2006
2010-08-01T09:11:47|6597069768148|266|2006
2010-08-01T09:11:47|6597069768148|287|2006
2010-08-06T22:04:49|6597069768167|325|2006
2010-08-06T22:04:49|6597069768167|315|2004
2010-07-26T01:32:19|6597069768193|1403|2010
2010-08-28T16:55:33|6597069768234|539|2009
2010-08-28T16:55:33|6597069768234|542|2009
2010-08-13T08:51:04|6597069768249|417|2004
2010-08-13T08:51:04|6597069768249|436|2004
2010-08-13T08:51:04|6597069768249|414|2004
2010-08-21T17:08:25|6597069768281|7|2002
2010-08-21T17:08:25|6597069768281|10|2003
2010-08-21T17:08:25|6597069768281|11|2001
2010-08-22T23:43:15|6597069768352|906|2006
2010-09-17T13:53:30|8796093022260|677|2009
2010-09-17T13:53:30|8796093022260|665|2010
2010-09-17T13:53:30|8796093022260|666|2009
2010-09-17T13:53:30|8796093022260|670|2006
2010-10-25T02:26:51|8796093022282|544|2001
2010-10-25T02:26:51|8796093022282|552|2012
2010-10-25T02:26:51|8796093022282|553|2005
2010-10-25T02:26:51|8796093022282|541|2003
2010-09-22T11:49:26|8796093022283|897|2009
2010-09-22T11:49:26|8796093022283|887|2007
2010-09-22T11:49:26|8796093022283|888|2012
2010-09-22T11:49:26|8796093022283|890|2012
2010-09-22T11:49:26|8796093022283|893|2007
2010-09-25T10:40:15|8796093022442|848|2006
2010-09-25T10:40:15|8796093022442|851|2006
2010-09-25T10:40:15|8796093022442|853|2008
2010-09-25T10:40:15|8796093022442|109|2008
2010-09-08T23:45:32|8796093022449|481|2006
2010-09-08T23:45:32|8796093022449|465|2006
2010-09-08T23:45:32|8796093022449|450|2006
2010-09-08T23:45:32|8796093022449|442|2006
2010-11-01T09:06:49|8796093022491|244|2001
2010-11-01T09:06:49|8796093022491|522|2000
2010-10-06T18:20:22|8796093022501|1029|2006
2010-10-06T18:20:22|8796093022501|1101|2005
2010-10-08T04:36:04|8796093022532|199|2006
2010-10-17T00:49:04|8796093022579|992|2004
2010-10-17T00:49:04|8796093022579|546|2005
2010-10-17T00:49:04|8796093022579|548|2006
2010-10-17T00:49:04|8796093022579|539|2005
2010-09-25T13:26:44|8796093022582|145|2005
2010-09-25T13:26:44|8796093022582|167|2011
2010-09-25T13:26:44|8796093022582|156|2012
2010-10-04T20:02:10|8796093022589|543|2000
2010-10-10T12:29:18|8796093022606|7|2001
2010-10-10T12:29:18|8796093022606|8|2001
2010-10-10T12:29:18|8796093022606|9|2000
2010-10-02T21:27:56|8796093022629|1549|2004
2010-09-20T18:17:36|8796093022685|665|2006
2010-09-20T18:17:36|8796093022685|667|2006
2010-09-20T18:17:36|8796093022685|668|2007
2010-10-22T04:48:03|8796093022697|720|2007
2010-10-22T04:48:03|8796093022697|724|2006
2010-10-22T04:48:03|8796093022697|726|2007
2010-10-22T04:48:03|8796093022697|717|2006
2010-09-09T06:56:56|8796093022715|7|2011
2010-09-09T06:56:56|8796093022715|8|2011
2010-09-09T06:56:56|8796093022715|10|2011
2010-09-09T06:56:56|8796093022715|11|2011
2010-10-30T02:38:15|8796093022726|301|2005
2010-10-18T18:37:02|8796093022736|801|2012
2010-10-18T18:37:02|8796093022736|789|2013
2010-10-18T18:37:02|8796093022736|791|2013
2010-10-18T18:37:02|8796093022736|796|2013
2010-09-28T21:01:41|8796093022784|108|2001
2010-09-28T21:01:41|8796093022784|109|2001
2010-10-14T08:42:50|8796093022823|928|2002
2010-10-14T08:42:50|8796093022823|769|2002
2010-10-14T08:42:50|8796093022823|917|2002
2010-10-14T08:42:50|8796093022823|924|2002
2010-10-14T08:42:50|8796093022823|909|2001
2010-09-14T19:35:36|8796093022884|785|2011
2010-09-14T19:35:36|8796093022884|780|2010
2010-09-14T19:35:36|8796093022884|796|2011
2010-09-14T19:35:36|8796093022884|782|2012
2010-10-21T13:46:44|8796093022904|546|2012
2010-10-21T13:46:44|8796093022904|547|2011
2010-10-21T13:46:44|8796093022904|550|2011
2010-09-03T15:01:00|8796093022910|793|2007
2010-09-03T15:01:00|8796093022910|798|2006
2010-09-03T15:01:00|8796093022910|783|2007
2010-10-03T09:15:45|8796093022915|921|2012
2010-10-09T01:23:29|8796093022932|546|2010
2010-10-09T01:23:29|8796093022932|554|2009
2010-10-09T01:23:29|8796093022932|538|2010
2010-10-25T12:05:27|8796093022945|546|2009
2010-09-28T09:38:13|8796093022967|545|2008
2010-09-28T09:38:13|8796093022967|2|2008
2010-09-28T09:38:13|8796093022967|767|2007
2010-10-15T05:22:44|8796093022968|576|2003
2010-10-15T05:22:44|8796093022968|566|2005
2010-10-11T14:27:23|8796093022976|314|2008
2010-09-23T06:07:38|8796093022986|308|2008
2010-09-23T06:07:38|8796093022986|325|2008
2010-09-23T06:07:38|8796093022986|328|2008
2010-10-13T17:24:11|8796093022996|1557|2010
2010-10-13T17:24:11|8796093022996|1559|2011
2010-10-13T17:24:11|8796093022996|1560|2010
2010-10-24T11:46:10|8796093023070|112|2003
2010-10-24T11:46:10|8796093023070|113|2004
2010-10-24T11:46:10|8796093023070|120|2004
2010-10-19T08:07:29|8796093023087|914|2003
2010-10-19T08:07:29|8796093023087|918|2002
2010-10-19T08:07:29|8796093023087|935|2003
2010-10-19T08:07:29|8796093023087|920|2002
2010-09-23T18:01:32|8796093023099|1304|2006
2010-10-19T23:00:29|8796093023100|546|2010
2010-10-19T23:00:29|8796093023100|551|2006
2010-10-19T23:00:29|8796093023100|552|2005
2010-10-07T11:53:23|8796093023117|447|2008
2010-09-04T16:56:53|8796093023143|1297|2011
2010-09-04T16:56:53|8796093023143|1299|2010
2010-09-14T22:25:10|8796093023144|758|2010
2010-10-24T02:09:46|8796093023183|1|2002
2010-10-24T02:09:46|8796093023183|3|2000
2010-10-24T02:09:46|8796093023183|5|2002
2010-09-28T17:47:30|8796093023194|1558|2005
2010-10-11T07:42:27|8796093023282|932|2009
2010-10-11T07:42:27|8796093023282|920|2009
2010-10-11T07:42:27|8796093023282|923|2009
2010-10-11T07:42:27|8796093023282|909|2010
2010-09-06T15:56:07|8796093023289|665|2010
2010-10-04T10:36:31|8796093023290|1342|2002
2010-09-11T03:44:09|8796093023321|801|2005
2010-09-11T03:44:09|8796093023321|796|2005
2010-09-11T03:44:09|8796093023321|782|2005
2010-09-12T21:30:35|8796093023364|225|2008
2010-09-12T21:30:35|8796093023364|234|2007
2010-09-12T21:30:35|8796093023364|237|2008
2010-10-01T10:23:20|8796093023371|1227|2005
2010-10-01T10:23:20|8796093023371|543|2005
2010-10-13T19:28:02|8796093023387|481|2008
2010-10-13T19:28:02|8796093023387|483|2012
2010-10-13T19:28:02|8796093023387|484|2005
2010-10-13T19:28:02|8796093023387|452|2011
2010-10-13T19:28:02|8796093023387|444|2005
2010-09-08T20:50:05|8796093023402|577|2002
2010-09-08T20:50:05|8796093023402|561|2002
2010-09-08T20:50:05|8796093023402|579|2002
2010-09-08T20:50:05|8796093023402|572|2003
2010-10-25T14:11:27|8796093023425|927|2008
2010-09-25T04:52:34|8796093023500|49|2009
2010-09-25T04:52:34|8796093023500|68|2009
2010-09-25T04:52:34|8796093023500|46|2010
2010-09-30T08:19:08|8796093023536|928|2003
2010-09-30T08:19:08|8796093023536|736|2003
2010-09-30T08:19:08|8796093023536|913|2003
2010-09-30T08:19:08|8796093023536|920|2004
2010-09-30T08:19:08|8796093023536|911|2002
2010-10-12T01:40:55|8796093023537|1320|2010
2010-10-12T01:40:55|8796093023537|1321|2010
2010-09-09T17:35:55|8796093023573|208|2011
2010-09-09T17:35:55|8796093023573|205|2010
2010-10-03T15:49:11|8796093023616|10|2008
2010-10-16T07:19:36|8796093023625|8|2008
2010-10-16T07:19:36|8796093023625|9|2009
2010-10-13T13:08:20|8796093023653|611|2002
2010-10-13T13:08:20|8796093023653|532|2002
2010-10-13T13:08:20|8796093023653|533|2001
2010-10-13T13:08:20|8796093023653|536|2001
2010-09-15T17:08:54|8796093023658|914|2011
2010-09-15T17:08:54|8796093023658|935|2010
2010-09-15T17:08:54|8796093023658|921|2010
2010-09-15T17:08:54|8796093023658|905|2010
2010-10-10T13:52:59|8796093023740|181|2003
2010-10-04T21:41:25|8796093023782|512|2007
2010-10-04T21:41:25|8796093023782|497|2007
2010-10-04T21:41:25|8796093023782|501|2008
2010-10-04T21:41:25|8796093023782|505|2007
2010-10-04T21:41:25|8796093023782|508|2007
2010-09-21T13:17:15|8796093023802|354|1999
2010-09-06T13:08:10|8796093023809|1363|2004
2010-09-06T13:08:10|8796093023809|1351|2005
2010-09-06T13:08:10|8796093023809|1383|2004
2010-09-06T13:08:10|8796093023809|1387|2003
2010-09-08T16:32:38|8796093023824|888|2007
2010-09-08T16:32:38|8796093023824|889|2006
2010-09-08T16:32:38|8796093023824|890|2007
2010-09-08T16:32:38|8796093023824|892|2006
2010-09-08T16:32:38|8796093023824|895|2006
2010-11-03T05:35:52|8796093023835|255|2007
2010-10-07T00:36:12|8796093023851|508|2002
2010-10-07T00:36:12|8796093023851|511|2002
2010-10-19T00:37:10|8796093023864|1321|2002
2010-10-19T00:37:10|8796093023864|1322|2003
2010-09-05T13:59:38|8796093023876|864|2003
2010-09-05T13:59:38|8796093023876|865|2002
2010-10-17T01:14:03|8796093023892|541|2008
2010-10-23T03:57:57|8796093023895|1108|2004
2010-10-23T03:57:57|8796093023895|1081|2005
2010-10-23T03:57:57|8796093023895|1100|2004
2010-10-23T03:57:57|8796093023895|1087|2004
2010-09-22T01:36:46|8796093023896|1310|2008
2010-11-13T15:50:09|10995116277761|496|2006
2010-11-13T15:50:09|10995116277761|514|2005
2010-11-13T15:50:09|10995116277761|293|2006
2010-11-13T15:50:09|10995116277761|507|2006
2010-12-24T05:25:34|10995116277782|680|2007
2010-12-24T05:25:34|10995116277782|666|2008
2010-12-24T05:25:34|10995116277782|670|2008
2011-01-01T05:30:08|10995116277819|545|2002
2010-12-22T06:54:53|10995116277851|547|2007
2010-12-22T06:54:53|10995116277851|549|2009
2010-12-22T06:54:53|10995116277851|774|2011
2010-12-22T06:54:53|10995116277851|552|2003
2010-11-22T00:50:41|10995116277892|399|2004
2010-12-13T08:59:37|10995116277916|1361|2005
2010-12-13T08:59:37|10995116277916|1375|2006
2010-12-06T10:22:58|10995116277934|1155|2005
2010-12-06T10:22:58|10995116277934|1140|2005
2010-12-06T10:22:58|10995116277934|1159|2005
2010-12-06T10:22:58|10995116277934|1143|2005
2010-12-06T10:22:58|10995116277934|1145|2004
2010-12-31T09:26:24|10995116278006|211|2007
2010-12-31T09:26:24|10995116278006|245|2007
2010-12-31T09:26:24|10995116278006|220|2008
2010-12-21T00:27:55|10995116278031|480|2005
2010-12-21T00:27:55|10995116278031|485|2007
2010-12-21T00:27:55|10995116278031|461|2006
2010-12-06T21:51:47|10995116278066|908|2003
2010-11-30T13:37:07|10995116278083|1572|2005
2010-11-30T13:37:07|10995116278083|758|2005
2010-12-09T05:20:50|10995116278091|362|2006
2010-12-09T05:20:50|10995116278091|348|2006
2010-12-09T05:20:50|10995116278091|366|2006
2010-11-09T18:27:17|10995116278104|4|2005
2010-11-09T18:27:17|10995116278104|1066|2005
2010-11-09T18:27:17|10995116278104|428|2004
2010-11-14T09:57:19|10995116278132|809|2008
2010-12-27T01:39:10|10995116278182|674|2009
2010-12-12T11:45:12|10995116278196|1001|2006
2010-12-12T11:45:12|10995116278196|1002|2012
2010-12-18T04:30:29|10995116278204|922|2006
2010-12-18T04:30:29|10995116278204|908|2006
2010-12-18T04:30:29|10995116278204|910|2007
2010-12-09T03:23:07|10995116278230|1009|2010
2010-12-09T03:23:07|10995116278230|1010|2010
2010-12-09T03:23:07|10995116278230|1012|2011
2010-12-24T18:17:53|10995116278235|1037|2005
2010-12-28T12:58:21|10995116278271|929|2005
2010-12-28T12:58:21|10995116278271|920|2006
2010-12-28T12:58:21|10995116278271|926|2009
2010-12-27T07:56:38|10995116278275|897|2004
2010-12-27T07:56:38|10995116278275|888|2003
2010-12-06T00:04:13|10995116278314|1171|2009
2010-12-06T00:04:13|10995116278314|1159|2008
2010-12-06T00:04:13|10995116278314|1151|2008
2010-12-19T13:28:36|10995116278322|113|2007
2010-12-19T13:28:36|10995116278322|114|2007
2010-12-01T00:12:38|10995116278326|1570|2002
2010-12-01T00:12:38|10995116278326|1571|2002
2010-12-01T00:12:38|10995116278326|1572|2001
2010-12-24T20:50:56|10995116278328|1121|2006
2010-12-24T20:50:56|10995116278328|1125|2006
2010-12-24T20:50:56|10995116278328|1119|2005
2010-12-04T23:56:23|10995116278352|1321|2003
2010-12-04T23:56:23|10995116278352|1322|2003
2010-12-04T23:56:23|10995116278352|1323|2004
2010-11-16T00:20:53|10995116278390|179|2008
2010-11-16T00:20:53|10995116278390|935|2007
2010-11-16T00:20:53|10995116278390|170|2008
2010-11-16T00:20:53|10995116278390|171|2008
2010-11-16T00:20:53|10995116278390|159|2008
2010-11-06T07:50:28|10995116278397|566|2011
2010-11-06T07:50:28|10995116278397|585|2011
2010-11-06T07:50:28|10995116278397|588|2010
2010-11-06T07:50:28|10995116278397|558|2010
2010-11-04T21:15:41|10995116278408|676|2011
2010-11-04T21:15:41|10995116278408|679|2011
2010-11-04T21:15:41|10995116278408|669|2013
2010-12-09T21:17:38|10995116278421|1117|2004
2010-12-09T21:17:38|10995116278421|1118|2003
2010-12-09T22:34:07|10995116278447|544|2009
2010-12-09T22:34:07|10995116278447|545|2010
2010-12-09T22:34:07|10995116278447|546|2009
2010-12-09T22:34:07|10995116278447|547|2009
2010-12-09T22:34:07|10995116278447|553|2008
2010-11-20T00:59:00|10995116278449|1472|2010
2010-11-20T00:59:00|10995116278449|1474|2009
2010-11-20T00:59:00|10995116278449|1459|2010
2010-12-27T01:30:25|10995116278482|547|2005
2010-12-27T01:30:25|10995116278482|551|2004
2010-12-27T01:30:25|10995116278482|553|2004
2010-12-27T01:30:25|10995116278482|540|2004
2010-12-15T08:19:19|10995116278498|1559|2000
2010-12-15T08:19:19|10995116278498|1560|2000
2010-11-25T01:38:13|10995116278524|160|2009
2010-11-25T01:38:13|10995116278524|137|2006
2010-11-25T01:38:13|10995116278524|155|2004
2010-11-25T01:38:13|10995116278524|139|2006
2010-11-25T01:38:13|10995116278524|158|2001
2010-12-01T14:48:36|10995116278554|913|2008
2010-12-01T14:48:36|10995116278554|920|2009
2010-11-16T04:55:15|10995116278578|919|2004
2010-11-16T04:55:15|10995116278578|921|2004
2010-11-16T04:55:15|10995116278578|911|2003
2010-11-20T11:44:21|10995116278599|967|2004
2010-11-20T11:44:21|10995116278599|951|1998
2010-11-20T11:44:21|10995116278599|968|2005
2010-12-31T04:35:59|10995116278624|1377|2006
2010-12-31T04:35:59|10995116278624|1366|2006
2010-12-31T04:35:59|10995116278624|1354|2006
2010-12-31T04:35:59|10995116278624|1374|2007
2010-12-27T19:16:42|10995116278656|1557|2002
2010-12-27T19:16:42|10995116278656|1559|2011
2010-11-19T10:20:25|10995116278727|950|2007
2010-11-19T10:20:25|10995116278727|951|2006
2010-11-19T10:20:25|10995116278727|904|2007
2010-11-19T10:20:25|10995116278727|958|2007
2010-11-24T16:33:39|10995116278729|1557|2000
2010-11-24T16:33:39|10995116278729|398|2001
2011-01-02T00:02:15|10995116278753|927|2010
2010-11-22T21:01:26|10995116278767|1008|2008
2010-11-22T21:01:26|10995116278767|1003|2005
2010-11-22T21:01:26|10995116278767|1006|2007
2010-11-22T21:01:26|10995116278767|1007|2010
2010-12-22T03:14:04|10995116278785|1361|2010
2010-12-22T03:14:04|10995116278785|1377|2010
2010-12-22T03:14:04|10995116278785|1370|2008
2010-12-19T12:44:04|10995116278803|467|2006
2010-12-19T12:44:04|10995116278803|470|2005
2010-12-19T12:44:04|10995116278803|454|2004
2010-12-19T12:44:04|10995116278803|489|2004
2010-12-05T15:34:18|10995116278836|1456|2003
2010-12-05T15:34:18|10995116278836|1505|2003
2010-12-05T15:34:18|10995116278836|1522|2003
2010-12-06T01:10:19|10995116278912|1025|2008
2010-12-06T01:10:19|10995116278912|1094|2009
2010-12-06T01:10:19|10995116278912|1001|2010
2010-12-06T01:10:19|10995116278912|523|2009
2010-12-06T01:10:19|10995116278912|1085|2009
2010-11-17T06:42:45|10995116278952|705|2008
2011-01-02T07:29:07|10995116278970|934|1999
2010-12-07T04:56:39|10995116278995|1093|2010
2010-12-07T04:56:39|10995116278995|1064|2011
2010-12-07T04:56:39|10995116278995|1033|2011
2010-12-07T04:56:39|10995116278995|1035|2011
2010-12-07T04:56:39|10995116278995|1036|2011
2010-11-28T09:15:13|10995116278996|930|2002
2010-11-28T09:15:13|10995116278996|933|2001
2010-11-28T09:15:13|10995116278996|920|2001
2010-11-28T09:15:13|10995116278996|937|2000
2010-12-31T20:41:17|10995116279002|1267|2007
2010-12-31T20:41:17|10995116279002|1244|2007
2010-12-31T20:41:17|10995116279002|1261|2007
2010-12-27T18:32:15|10995116279035|1409|2011
2010-12-27T18:32:15|10995116279035|1395|2012
2010-12-27T18:32:15|10995116279035|1391|2011
2010-12-27T04:22:14|10995116279084|544|2003
2010-12-27T04:22:14|10995116279084|551|2003
2010-12-27T04:22:14|10995116279084|539|2003
2010-12-27T04:22:14|10995116279084|1005|2002
2010-12-09T11:41:21|10995116279130|929|2002
2010-12-09T11:41:21|10995116279130|930|2002
2010-12-09T11:41:21|10995116279130|906|2001
2010-12-03T06:35:41|10995116279153|567|1998
2010-11-08T20:59:40|10995116279162|1016|2000
2010-11-08T20:59:40|10995116279162|1020|2000
2010-11-07T23:24:00|10995116279197|465|2000
2010-11-07T23:24:00|10995116279197|452|1999
2010-12-04T14:00:14|10995116279201|977|2005
2010-12-04T14:00:14|10995116279201|978|2005
2010-12-04T14:00:14|10995116279201|979|2004
2010-12-04T14:00:14|10995116279201|980|2005
2010-12-16T07:18:26|10995116279215|290|1998
2010-12-16T07:18:26|10995116279215|280|1998
2010-12-16T07:18:26|10995116279215|283|1999
2010-12-16T07:18:26|10995116279215|268|1998
2010-12-11T19:24:19|10995116279270|549|2001
2010-12-11T19:24:19|10995116279270|553|2001
2010-12-20T07:28:30|10995116279272|673|2005
2010-12-20T07:28:30|10995116279272|675|2003
2010-12-20T07:28:30|10995116279272|676|2005
2010-12-20T07:28:30|10995116279272|678|2005
2010-12-20T07:28:30|10995116279272|667|2004
2010-12-01T16:49:24|10995116279273|1558|2007
2010-12-01T16:49:24|10995116279273|1559|2011
2010-11-26T16:54:43|10995116279339|966|2004
2010-11-26T16:54:43|10995116279339|954|2003
2010-12-23T03:42:44|10995116279358|550|2009
2010-12-23T03:42:44|10995116279358|1528|2009
