creationDate|Person1Id|Person2Id
2011-10-26T06:24:02|2199023255851|6597069767700
2011-03-15T01:36:52|2199023255851|6597069767970
2010-11-30T20:15:04|2199023255851|6597069767996
2012-05-27T21:07:09|2199023255851|6597069768167
2011-02-13T15:20:27|2199023255851|6597069768193
2011-05-29T07:18:22|2199023255851|6597069768352
2011-04-11T12:06:45|2199023255851|8796093022260
2012-08-14T16:04:26|2199023255851|8796093022282
2012-06-30T10:09:13|2199023255851|8796093022680
2012-08-08T04:50:04|2199023255851|8796093022904
2010-12-14T07:46:04|2199023255851|8796093022948
2012-07-23T05:01:48|2199023255851|8796093022967
2012-07-25T06:59:18|2199023255851|8796093023070
2012-08-02T07:33:23|2199023255851|8796093023099
2011-12-14T09:12:48|2199023255851|8796093023715
2012-06-18T13:40:30|2199023255851|8796093023895
2011-04-17T21:49:09|2199023255851|10995116277851
2011-10-08T21:31:53|2199023255851|10995116278132
2011-11-15T15:35:12|2199023255851|10995116278204
2011-12-16T03:40:59|2199023255851|10995116278275
2011-06-09T07:36:09|2199023255851|10995116278326
2011-02-18T14:35:06|2199023255851|10995116278447
2011-03-01T22:21:45|2199023255851|10995116278803
2011-04-22T02:58:24|2199023255851|10995116279045
2012-08-26T23:43:21|2199023255851|10995116279084
2011-05-30T07:12:06|2199023255851|10995116279093
2012-06-20T02:01:06|2199023255851|10995116279153
2012-07-25T06:03:45|2199023255851|10995116279162
2012-03-12T06:22:55|2199023255851|10995116279197
2011-11-16T19:07:31|2199023255851|10995116279201
2011-03-02T00:25:08|2199023255851|10995116279273
2012-06-21T08:40:30|2199023255851|13194139533343
2012-07-22T19:09:15|2199023255851|13194139533448
2011-09-07T18:17:22|2199023255851|13194139533520
2012-08-23T17:38:17|2199023255851|13194139533758
2011-04-19T05:31:57|2199023255851|13194139533818
2011-08-25T21:51:03|2199023255851|13194139534129
2012-07-27T04:30:40|2199023255851|13194139534169
2011-08-10T05:50:20|2199023255851|13194139534261
2011-02-19T18:08:26|2199023255851|13194139534338
2012-08-10T12:36:08|2199023255851|13194139534432
2012-04-08T12:03:02|2199023255851|13194139534509
2012-05-29T22:42:33|2199023255851|13194139534659
2011-05-03T13:03:51|2199023255851|13194139534663
2012-11-08T05:24:40|2199023255851|13194139534671
2012-10-09T16:56:15|2199023255851|13194139534699
2011-06-16T03:02:07|2199023255851|13194139534792
2011-12-16T23:40:13|2199023255851|15393162788901
2011-12-16T21:38:08|2199023255851|15393162788992
2012-03-13T02:12:09|2199023255851|15393162789051
2012-11-20T07:55:16|2199023255851|15393162789762
2011-05-03T19:43:46|2199023255851|15393162790063
2011-08-19T01:22:42|2199023255851|15393162790310
2011-08-15T07:08:35|2199023255851|15393162790339
2011-06-22T07:21:35|2199023255851|15393162790399
2012-06-05T18:24:20|2199023255851|15393162790445
2012-06-17T08:49:43|2199023255851|17592186044534
2012-03-05T05:20:02|2199023255851|17592186044609
2012-04-03T23:40:42|2199023255851|17592186044648
2011-08-01T23:38:29|2199023255851|17592186044706
2011-06-29T14:55:56|2199023255851|17592186044794
2012-02-07T13:08:42|2199023255851|17592186044850
2012-04-13T15:09:51|2199023255851|17592186045071
2011-07-30T14:15:19|2199023255851|17592186045211
2012-09-09T02:30:49|2199023255851|17592186045284
2012-11-24T15:17:14|2199023255851|17592186045748
2012-10-25T11:01:50|2199023255851|17592186045993
2012-02-29T02:16:24|2199023255851|19791209299987
2011-12-07T01:38:21|2199023255851|19791209300026
2011-07-22T12:27:50|2199023255851|19791209300191
2012-02-03T11:02:28|2199023255851|19791209300224
2012-04-28T03:33:41|2199023255851|19791209300453
2011-12-22T05:35:30|2199023255851|19791209300590
2012-03-03T11:05:55|2199023255851|19791209300778
2012-10-16T00:19:59|2199023255851|19791209300926
2011-10-25T20:49:58|2199023255851|19791209300953
2012-07-26T15:24:37|2199023255851|19791209301377
2011-12-20T06:49:17|2199023255851|19791209301531
2012-02-19T16:22:58|2199023255851|19791209301580
2012-04-19T15:33:08|2199023255851|21990232555527
2012-08-06T22:51:04|2199023255851|21990232555631
2011-11-09T13:27:19|2199023255851|21990232555642
2011-10-30T21:51:38|2199023255851|21990232555811
2012-07-24T21:36:42|2199023255851|21990232555880
2012-08-09T21:39:26|2199023255851|21990232556030
2012-01-18T14:43:16|2199023255851|21990232556052
2012-10-25T10:39:07|2199023255851|21990232556302
2012-03-04T07:35:11|2199023255851|21990232556367
2012-05-21T15:00:09|2199023255851|21990232556387
2011-10-19T20:44:46|2199023255851|21990232556493
2011-12-09T05:44:38|2199023255851|21990232556823
2012-04-18T22:34:59|2199023255851|21990232557184
2012-07-24T15:22:09|2199023255851|24189255811236
2012-01-26T15:46:29|2199023255851|24189255811361
2012-07-22T20:49:38|2199023255851|24189255811433
2012-02-22T07:05:28|2199023255851|24189255811723
2012-08-26T03:49:15|2199023255851|24189255811993
2012-10-29T07:49:55|2199023255851|24189255812167
2012-08-21T18:55:56|2199023255851|24189255812623
2012-04-11T17:46:46|2199023255851|26388279066650
2012-10-25T15:32:21|2199023255851|26388279066660
2012-08-12T08:30:49|2199023255851|26388279066708
2012-11-21T16:53:49|2199023255851|26388279066736
2012-11-06T05:49:45|2199023255851|26388279066771
2012-04-22T12:20:12|2199023255851|26388279066795
2012-03-14T20:25:12|2199023255851|26388279067382
2012-04-15T14:42:42|2199023255851|26388279067426
2012-03-28T07:10:43|2199023255851|26388279067663
2012-04-27T19:09:18|2199023255851|26388279067748
2012-10-24T01:24:21|2199023255851|26388279067881
2012-07-21T07:16:59|2199023255851|28587302322227
2012-08-22T01:19:10|2199023255851|28587302322293
2012-10-04T23:04:55|2199023255851|28587302322297
2012-09-16T16:17:33|2199023255851|28587302322311
2012-08-30T10:12:49|2199023255851|28587302322534
2012-06-20T15:13:24|2199023255851|28587302322542
2012-05-28T18:50:48|2199023255851|28587302322603
2012-07-05T07:00:19|2199023255851|28587302322673
2012-09-14T09:52:51|2199023255851|28587302322697
2012-10-26T02:24:41|2199023255851|28587302322698
2012-11-01T12:21:14|2199023255851|28587302323188
2012-05-03T16:03:42|2199023255851|28587302323346
2012-10-28T03:16:11|2199023255851|28587302323795
2012-09-01T01:36:25|2199023255851|30786325578366
2012-08-10T07:50:59|2199023255851|30786325578369
2012-10-20T17:40:45|2199023255851|30786325578726
2012-09-08T10:59:09|2199023255851|30786325578736
2012-09-22T08:17:37|2199023255851|30786325578777
2012-11-04T10:21:43|2199023255851|30786325578859
2012-07-19T20:37:26|2199023255851|30786325578867
2012-09-05T22:10:52|2199023255851|30786325579197
2012-05-13T18:40:18|2199023255851|30786325579234
2012-09-12T12:11:31|2199023255851|32985348833492
2012-07-17T01:23:32|2199023255851|32985348833543
2012-08-25T16:20:38|2199023255851|32985348833598
2012-11-02T13:36:53|2199023255851|32985348834010
2012-09-03T22:04:37|2199023255851|32985348834072
2012-07-28T10:55:14|2199023255851|32985348834355
2012-09-12T21:18:34|2199023255851|32985348834573
2012-11-03T08:07:51|2199023255851|35184372088972
2012-10-26T00:55:44|2199023255851|35184372089116
2012-10-28T13:53:40|2199023255851|35184372089300
2012-10-17T14:39:42|2199023255851|35184372089429
2012-10-20T19:43:34|2199023255851|35184372089685
2012-11-17T12:55:53|2199023255851|35184372090110
2012-11-06T02:10:51|2199023255851|35184372090400
2012-10-05T13:28:11|2199023255851|35184372090503
2012-11-01T10:18:26|2199023255851|35184372090529
2012-11-12T15:58:12|2199023255851|37383395344931
2012-01-19T17:53:22|2199023255862|4398046511304
2012-02-29T16:50:48|2199023255862|4398046512103
2012-10-15T09:45:47|2199023255862|4398046512254
2011-01-01T20:14:01|2199023255862|4398046512479
2011-08-24T21:52:57|2199023255862|6597069768004
2011-08-03T16:13:20|2199023255862|10995116278230
2011-08-16T18:16:36|2199023255862|13194139534792
2011-12-11T03:41:16|2199023255862|15393162790417
2012-11-23T02:03:14|2199023255862|17592186045169
2011-09-29T05:22:29|2199023255862|19791209300501
2012-11-28T06:42:33|2199023255862|19791209300650
2011-10-25T20:11:55|2199023255862|19791209301186
2012-03-09T00:02:34|2199023255862|24189255811104
2012-08-21T03:20:53|2199023255862|24189255812681
2012-06-17T21:37:23|2199023255862|28587302322180
2012-08-28T22:16:20|2199023255862|28587302322664
2012-11-25T05:42:53|2199023255862|28587302322767
2012-09-20T13:01:02|2199023255862|30786325578002
2012-10-26T16:54:00|2199023255862|32985348833410
2012-11-26T05:36:07|2199023255862|32985348834814
2012-06-14T13:46:49|2199023255869|6597069767381
2011-06-15T06:46:34|2199023255869|8796093023209
2011-12-20T15:55:01|2199023255869|8796093023614
2012-03-09T23:46:55|2199023255869|10995116279024
2011-11-01T15:06:49|2199023255869|10995116279037
2011-02-16T22:01:13|2199023255869|13194139533743
2011-12-28T21:35:04|2199023255869|13194139533966
2011-06-14T20:40:47|2199023255869|15393162789916
2012-06-22T06:43:35|2199023255869|17592186044645
2011-10-11T15:07:36|2199023255869|19791209300224
2012-11-25T04:33:15|2199023255869|24189255812512
2012-04-29T05:14:13|2199023255869|26388279067204
2012-05-19T06:35:38|2199023255869|28587302322210
2012-11-04T14:30:55|2199023255869|32985348833673
2012-10-15T18:14:31|2199023255869|35184372089100
2012-11-20T15:03:35|2199023255869|37383395346041
2010-09-30T14:46:53|2199023255898|2199023256363
2011-10-01T17:52:37|2199023255898|2199023256503
2012-06-08T00:18:37|2199023255898|4398046511453
2011-03-31T14:49:40|2199023255898|4398046511577
2011-03-12T07:49:45|2199023255898|6597069766793
2012-10-19T00:44:01|2199023255898|6597069767381
2012-09-10T14:53:06|2199023255898|6597069767446
2012-07-13T00:48:14|2199023255898|6597069768167
2012-08-03T19:19:59|2199023255898|8796093022572
2010-12-17T00:17:42|2199023255898|8796093023289
2012-10-17T21:56:46|2199023255898|8796093023573
2012-03-15T01:03:24|2199023255898|10995116277934
2011-12-28T12:00:48|2199023255898|10995116278326
2012-04-11T16:50:32|2199023255898|13194139533727
2012-07-18T03:58:26|2199023255898|13194139534261
2012-02-16T11:26:51|2199023255898|13194139534338
2012-06-18T22:23:12|2199023255898|15393162789151
2012-06-21T01:32:26|2199023255898|15393162789655
2012-04-06T03:06:39|2199023255898|17592186044566
2012-05-16T10:59:30|2199023255898|17592186044574
2011-08-21T07:49:11|2199023255898|17592186045681
2012-06-18T05:26:00|2199023255898|17592186045707
2012-08-31T11:59:41|2199023255898|17592186045748
2011-12-30T19:07:41|2199023255898|21990232555636
2012-01-16T07:54:05|2199023255898|21990232556059
2011-12-16T15:28:00|2199023255898|21990232556187
2012-07-13T06:42:21|2199023255898|21990232556493
2012-11-11T08:18:36|2199023255898|21990232556617
2012-04-26T07:23:25|2199023255898|21990232556792
2012-08-31T04:54:40|2199023255898|21990232556892
2011-11-04T13:53:42|2199023255898|21990232557028
2011-12-19T01:45:32|2199023255898|24189255811723
2012-08-23T13:11:50|2199023255898|24189255811993
2012-06-30T14:46:15|2199023255898|24189255812164
2012-03-12T03:27:07|2199023255898|26388279066773
2012-10-28T07:34:22|2199023255898|26388279066876
2012-07-30T05:20:32|2199023255898|26388279067353
2012-05-14T00:16:35|2199023255898|26388279068318
2012-07-03T21:52:18|2199023255898|28587302322180
2012-10-09T06:58:13|2199023255898|28587302322767
2012-07-02T22:21:08|2199023255898|30786325578253
2012-07-02T18:24:33|2199023255898|30786325578726
2012-10-29T07:32:28|2199023255898|35184372089722
2012-10-30T04:46:48|2199023255898|35184372090502
2012-09-05T14:47:51|2199023255905|2199023256187
2010-05-20T22:31:36|2199023255905|2199023256303
2011-08-12T09:38:42|2199023255905|13194139534730
2011-08-06T23:08:39|2199023255905|13194139534949
2012-01-13T14:49:16|2199023255905|21990232556240
2012-10-07T23:05:54|2199023255905|24189255811433
2012-03-28T04:12:53|2199023255905|24189255812556
2012-03-27T05:08:27|2199023255905|28587302322668
2012-11-01T07:08:40|2199023255905|30786325578202
2012-09-03T07:20:26|2199023255905|32985348834072
2012-11-23T09:13:27|2199023255905|35184372088856
2012-06-27T19:55:32|2199023255937|26388279067202
2011-08-29T17:13:22|2199023255989|2199023256083
2011-03-25T14:19:10|2199023255989|4398046511181
2012-09-18T02:48:48|2199023255989|4398046511926
2012-06-15T09:40:58|2199023255989|4398046511989
2010-11-26T20:32:15|2199023255989|4398046512669
2012-10-25T21:14:19|2199023255989|10995116278996
2012-11-25T16:31:22|2199023255989|10995116279002
2011-12-26T00:23:08|2199023255989|13194139534936
2012-05-26T08:46:36|2199023255989|15393162789111
2012-07-31T06:51:32|2199023255989|17592186045577
2011-08-30T09:54:53|2199023255989|19791209300150
2012-08-26T21:23:18|2199023255989|19791209300156
2011-10-21T16:44:22|2199023255989|19791209301104
2012-09-24T20:10:35|2199023255989|24189255811433
2012-09-13T17:08:55|2199023255989|30786325579250
2012-09-20T02:21:34|2199023255989|32985348833804
2012-11-28T13:55:39|2199023255989|32985348834756
2011-10-05T11:22:24|2199023255994|2199023256657
2012-07-25T17:57:04|2199023255994|2199023257212
2012-04-21T16:02:25|2199023255994|4398046511926
2010-12-10T05:37:55|2199023255994|4398046512238
2011-04-26T00:33:48|2199023255994|4398046512770
2011-12-19T17:53:53|2199023255994|6597069767811
2011-03-10T21:13:27|2199023255994|6597069767996
2012-07-11T21:51:45|2199023255994|8796093023289
2012-06-03T03:53:06|2199023255994|8796093023614
2011-04-30T06:18:38|2199023255994|10995116277782
2012-09-01T20:52:16|2199023255994|10995116278132
2012-02-24T22:24:14|2199023255994|10995116278408
2011-03-28T17:10:04|2199023255994|10995116279045
2012-01-24T11:33:36|2199023255994|13194139534169
2011-11-12T14:40:22|2199023255994|15393162789271
2011-07-13T19:38:22|2199023255994|15393162789912
2011-05-17T18:02:07|2199023255994|15393162790390
2012-08-01T01:59:58|2199023255994|17592186044846
2011-08-01T03:54:07|2199023255994|17592186045589
2011-06-16T21:30:48|2199023255994|17592186045996
2011-09-08T16:29:21|2199023255994|19791209300092
2012-04-17T01:29:53|2199023255994|21990232556858
2012-07-29T19:14:23|2199023255994|21990232557184
2012-01-10T15:04:55|2199023255994|24189255811441
2012-07-18T23:55:30|2199023255994|26388279067210
2012-11-02T18:24:15|2199023255994|28587302323330
2012-06-09T11:31:14|2199023255994|30786325577795
2012-07-08T20:31:27|2199023255994|30786325578300
2012-06-16T05:36:37|2199023255994|30786325578612
2012-10-17T04:19:43|2199023255994|30786325578671
2012-08-02T01:43:02|2199023255994|30786325579189
2012-08-18T12:26:42|2199023255994|30786325579234
2012-10-22T15:29:21|2199023255994|32985348833804
2012-11-07T06:55:50|2199023255994|35184372089362
2012-11-27T00:59:16|2199023255994|37383395344931
2010-07-06T04:19:33|2199023256031|2199023256230
2012-07-20T08:03:48|2199023256031|2199023256479
2012-07-03T16:44:18|2199023256031|4398046511577
2011-01-26T23:30:17|2199023256031|4398046511608
2010-06-25T14:38:44|2199023256031|4398046512479
2012-03-04T00:22:47|2199023256031|4398046512700
2012-04-22T06:39:19|2199023256031|6597069767381
2011-09-22T11:14:22|2199023256031|8796093023289
2010-12-02T17:06:03|2199023256031|8796093023321
2012-07-15T08:34:03|2199023256031|8796093023835
2011-10-10T12:12:32|2199023256031|10995116278104
2010-11-14T09:56:11|2199023256031|10995116278262
2011-12-11T14:39:13|2199023256031|13194139533448
2012-05-16T06:28:53|2199023256031|13194139533457
2012-04-12T06:16:35|2199023256031|13194139533548
2012-06-04T06:40:30|2199023256031|13194139533577
2011-11-23T09:40:56|2199023256031|13194139533839
2011-04-08T08:34:22|2199023256031|13194139534524
2012-05-05T10:25:01|2199023256031|13194139534942
2012-02-01T13:50:32|2199023256031|15393162788957
2012-10-14T06:00:16|2199023256031|15393162789151
2012-04-21T06:23:36|2199023256031|15393162789958
2012-05-20T12:38:34|2199023256031|17592186044645
2011-08-09T06:13:59|2199023256031|17592186045169
2011-10-22T11:47:13|2199023256031|17592186045195
2012-03-30T21:15:51|2199023256031|17592186045203
2011-08-22T15:52:29|2199023256031|17592186045248
2012-06-19T15:18:54|2199023256031|17592186045677
2011-12-13T16:15:19|2199023256031|17592186045707
2011-09-08T21:38:51|2199023256031|19791209300501
2012-08-04T01:35:58|2199023256031|19791209301511
2012-05-11T06:12:35|2199023256031|21990232555639
2011-12-18T00:55:17|2199023256031|21990232555748
2012-06-08T04:50:00|2199023256031|21990232556115
2012-09-17T15:46:00|2199023256031|21990232556617
2011-11-12T10:00:26|2199023256031|21990232556641
2011-11-28T12:09:39|2199023256031|21990232557010
2012-05-04T22:10:43|2199023256031|24189255811104
2011-12-05T21:14:47|2199023256031|24189255811326
2012-04-28T11:50:04|2199023256031|24189255811539
2012-04-28T14:05:21|2199023256031|24189255811896
2012-03-27T00:55:51|2199023256031|24189255812009
2012-07-11T05:00:57|2199023256031|24189255812167
2012-02-20T21:45:11|2199023256031|24189255812671
2012-07-25T23:29:02|2199023256031|26388279067108
2012-10-03T02:19:36|2199023256031|26388279068195
2012-09-28T19:41:38|2199023256031|28587302322210
2012-07-16T15:36:33|2199023256031|28587302322534
2012-09-25T17:52:03|2199023256031|28587302323163
2012-05-28T14:23:57|2199023256031|28587302323340
2012-10-17T00:00:01|2199023256031|30786325577740
2012-07-13T19:10:53|2199023256031|30786325577809
2012-10-17T20:14:59|2199023256031|30786325578377
2012-06-23T01:15:43|2199023256031|30786325578726
2012-09-16T02:29:46|2199023256031|30786325578905
2012-05-30T12:44:33|2199023256031|30786325578933
2012-07-16T05:51:43|2199023256031|30786325578980
2012-10-05T13:18:18|2199023256031|32985348833410
2012-11-26T01:10:57|2199023256031|35184372088856
2011-10-05T22:40:13|2199023256048|15393162790235
2012-08-06T10:52:33|2199023256048|28587302322767
2011-10-31T21:55:00|2199023256055|8796093023077
2012-05-05T05:37:23|2199023256055|24189255811433
2012-05-07T06:50:59|2199023256083|2199023256183
2011-02-24T23:25:09|2199023256083|2199023256752
2010-07-30T17:30:44|2199023256083|4398046511230
2012-04-26T13:13:17|2199023256083|4398046511357
2012-10-08T19:47:40|2199023256083|4398046511440
2011-12-28T17:55:56|2199023256083|4398046511989
2011-05-27T13:14:07|2199023256083|4398046512328
2010-11-11T23:04:22|2199023256083|4398046512669
2011-11-01T01:51:47|2199023256083|6597069767047
2012-06-02T11:11:16|2199023256083|6597069767216
2012-04-17T07:33:41|2199023256083|6597069767722
2012-10-15T10:20:23|2199023256083|8796093023209
2011-11-18T22:08:30|2199023256083|8796093023876
2012-03-18T02:00:26|2199023256083|10995116277916
2012-09-22T00:05:26|2199023256083|10995116278421
2011-02-12T16:32:57|2199023256083|10995116279197
2012-05-23T12:19:16|2199023256083|13194139533343
2012-04-12T12:28:11|2199023256083|13194139534671
2011-09-13T11:39:18|2199023256083|13194139534936
2012-09-23T09:03:22|2199023256083|15393162790390
2011-10-07T15:55:45|2199023256083|17592186044794
2012-09-20T16:28:30|2199023256083|17592186045488
2011-07-26T12:18:51|2199023256083|17592186045913
2012-11-07T19:36:30|2199023256083|17592186045996
2012-08-09T17:41:17|2199023256083|19791209300164
2012-09-29T14:53:13|2199023256083|19791209300223
2012-01-17T12:33:29|2199023256083|19791209300358
2011-12-14T21:57:23|2199023256083|19791209300778
2012-02-21T21:47:25|2199023256083|19791209301104
2012-06-28T10:21:47|2199023256083|21990232555855
2012-10-03T03:55:25|2199023256083|21990232556036
2012-04-02T11:29:34|2199023256083|21990232556052
2012-02-17T13:16:22|2199023256083|21990232556073
2011-11-19T01:11:57|2199023256083|21990232556711
2012-02-26T22:44:49|2199023256083|21990232556856
2012-08-22T08:20:58|2199023256083|24189255811081
2012-08-22T07:39:32|2199023256083|24189255811236
2012-02-10T18:24:10|2199023256083|24189255812167
2012-05-06T06:30:06|2199023256083|24189255812181
2012-11-27T07:11:10|2199023256083|24189255812617
2012-07-02T01:22:26|2199023256083|28587302323099
2012-08-20T02:06:18|2199023256083|28587302323389
2012-05-08T00:57:45|2199023256083|28587302323659
2012-11-25T04:02:25|2199023256083|30786325578144
2012-11-23T13:00:20|2199023256083|30786325578177
2012-09-17T14:15:36|2199023256083|30786325578797
2012-06-11T23:11:22|2199023256083|30786325578931
2012-06-03T19:24:32|2199023256083|30786325579221
2012-11-15T05:59:47|2199023256083|32985348834069
2012-11-22T02:42:14|2199023256083|35184372089798
2012-10-29T16:34:37|2199023256083|35184372090047
2012-09-28T13:04:39|2199023256083|35184372090503
2012-10-16T13:25:46|2199023256183|2199023256446
2012-05-06T09:22:23|2199023256183|4398046511926
2012-11-25T06:16:10|2199023256183|4398046512175
2010-07-07T02:12:29|2199023256183|4398046512770
2012-07-18T14:50:29|2199023256183|6597069767446
2012-08-13T16:02:38|2199023256183|8796093022948
2010-11-29T20:09:49|2199023256183|8796093023070
2011-06-15T08:46:32|2199023256183|8796093023782
2010-10-01T05:37:29|2199023256183|8796093023876
2011-01-07T00:29:53|2199023256183|10995116277916
2011-11-18T06:50:25|2199023256183|10995116278132
2011-02-09T14:42:15|2199023256183|10995116278624
2012-02-03T11:28:15|2199023256183|10995116279002
2010-12-03T00:18:57|2199023256183|10995116279162
2012-10-12T13:02:43|2199023256183|15393162789466
2012-10-09T08:29:01|2199023256183|15393162789887
2011-03-22T16:50:35|2199023256183|15393162790390
2012-01-22T22:21:09|2199023256183|17592186044846
2012-10-19T18:25:02|2199023256183|17592186045848
2012-05-25T20:30:36|2199023256183|19791209301104
2012-04-23T07:24:49|2199023256183|21990232555855
2012-07-23T06:43:44|2199023256183|21990232556205
2012-03-28T16:33:19|2199023256183|21990232556856
2012-11-23T22:51:50|2199023256183|21990232557153
2012-03-24T08:53:32|2199023256183|24189255812726
2012-08-09T13:59:01|2199023256183|26388279067202
2012-10-24T15:57:39|2199023256183|28587302323003
2012-04-30T08:08:43|2199023256183|28587302323188
2012-04-22T03:57:21|2199023256183|28587302323659
2012-09-09T00:49:13|2199023256183|30786325577731
2012-11-02T20:14:18|2199023256183|30786325579172
2012-10-01T00:50:12|2199023256183|32985348833492
2012-09-26T12:46:51|2199023256183|32985348833804
2012-09-04T20:20:16|2199023256183|32985348834789
2012-11-28T05:11:49|2199023256183|35184372089449
2012-11-15T00:00:49|2199023256183|37383395344931
2011-06-29T18:06:56|2199023256187|13194139534730
2012-07-30T02:34:36|2199023256187|15393162790285
2011-08-06T11:53:43|2199023256187|17592186045627
2012-01-03T00:06:28|2199023256187|21990232556635
2012-03-03T15:44:11|2199023256187|21990232556823
2012-04-23T02:45:26|2199023256187|24189255811433
2012-08-28T22:57:28|2199023256187|24189255812556
2012-09-29T20:09:50|2199023256187|26388279068209
2012-08-30T12:56:33|2199023256187|30786325578527
2012-09-23T20:23:44|2199023256187|30786325578980
2011-03-16T06:53:18|2199023256198|2199023256479
2011-04-30T20:08:54|2199023256198|4398046511661
2011-08-06T11:19:03|2199023256198|4398046512189
2012-08-01T19:01:02|2199023256198|6597069767080
2012-04-06T04:58:32|2199023256198|6597069767781
2010-12-01T19:08:56|2199023256198|8796093022948
2011-03-10T12:36:23|2199023256198|8796093023477
2011-07-08T14:15:53|2199023256198|10995116279272
2011-05-30T05:30:28|2199023256198|13194139534169
2012-07-29T00:55:57|2199023256198|30786325578736
2012-11-02T13:22:33|2199023256198|32985348833584
2012-09-04T06:12:56|2199023256198|32985348834574
2012-09-18T05:35:50|2199023256198|35184372089100
2012-11-20T11:27:37|2199023256198|37383395345531
2012-05-29T17:43:45|2199023256230|10995116279024
2012-03-24T01:59:03|2199023256230|13194139533732
2012-08-07T22:12:46|2199023256230|15393162789178
2012-05-21T17:20:12|2199023256230|15393162789271
2011-05-20T22:45:59|2199023256230|15393162789420
2012-09-03T00:17:21|2199023256230|17592186044725
2012-04-07T02:36:58|2199023256230|17592186045577
2012-01-15T05:59:54|2199023256230|21990232556524
2012-03-25T05:35:55|2199023256230|21990232556792
2012-08-12T22:35:34|2199023256230|24189255811210
2012-11-26T12:21:12|2199023256230|24189255812761
2012-11-01T14:00:15|2199023256230|28587302323263
2012-10-13T10:57:24|2199023256230|30786325577990
2012-07-31T00:40:40|2199023256230|30786325578612
2012-10-04T20:09:10|2199023256230|30786325579250
2012-10-22T08:29:37|2199023256230|35184372089722
2012-10-26T13:42:52|2199023256230|35184372090060
2012-08-09T22:40:11|2199023256293|4398046511304
2012-04-12T10:58:43|2199023256293|4398046511989
2012-02-11T13:41:41|2199023256293|4398046512388
2011-09-17T20:59:22|2199023256293|8796093023209
2012-07-31T18:06:43|2199023256293|10995116278390
2011-03-31T22:53:57|2199023256293|13194139534610
2012-06-17T15:02:24|2199023256293|17592186045284
2012-11-06T02:05:33|2199023256293|19791209301104
2011-12-03T17:35:28|2199023256293|21990232557020
2012-05-03T15:55:48|2199023256293|24189255811081
2012-01-23T05:08:31|2199023256293|24189255811433
2012-11-06T11:14:47|2199023256293|30786325578526
2012-06-26T11:45:39|2199023256293|30786325578931
2010-05-01T12:48:56|2199023256294|2199023256573
2010-05-27T19:43:39|2199023256294|4398046511934
2011-04-12T07:08:34|2199023256302|4398046512803
2010-11-16T12:27:19|2199023256302|8796093023851
2012-04-15T11:42:41|2199023256303|2199023256858
2012-03-14T19:07:32|2199023256303|2199023257197
2011-11-18T11:03:24|2199023256303|4398046512360
2011-04-03T17:42:47|2199023256303|4398046512582
2012-07-07T19:14:59|2199023256303|4398046512621
2011-02-18T11:11:46|2199023256303|6597069766835
2010-12-04T04:58:25|2199023256303|6597069767080
2012-03-16T11:19:18|2199023256303|6597069767539
2012-06-24T02:09:38|2199023256303|10995116278066
2011-08-28T06:55:33|2199023256303|15393162789919
2011-11-08T13:02:19|2199023256303|17592186044609
2012-10-08T06:28:33|2199023256303|17592186045813
2011-10-21T17:05:17|2199023256303|19791209300744
2012-04-10T08:26:50|2199023256303|21990232556083
2012-01-21T11:44:52|2199023256303|24189255812556
2012-03-31T03:17:01|2199023256303|26388279068318
2012-09-03T05:50:31|2199023256303|28587302322767
2012-10-21T03:54:09|2199023256303|28587302323565
2012-09-15T22:04:22|2199023256303|32985348834072
2012-11-23T06:25:41|2199023256303|35184372089942
2012-07-05T02:54:40|2199023256304|8796093023209
2012-01-05T21:13:03|2199023256304|15393162789151
2012-03-30T04:46:34|2199023256304|15393162789916
2012-11-22T02:21:56|2199023256304|15393162790399
2012-10-27T11:10:25|2199023256304|17592186045364
2012-07-17T21:15:27|2199023256304|19791209301084
2012-01-21T09:28:53|2199023256304|26388279067204
2012-08-26T20:52:25|2199023256304|28587302322307
2012-06-02T17:33:59|2199023256304|28587302322767
2012-10-07T10:10:51|2199023256304|30786325578253
2012-11-14T05:29:22|2199023256304|32985348834072
2012-10-15T18:49:14|2199023256313|2199023256361
2010-08-17T07:43:42|2199023256313|4398046511181
2012-07-02T13:34:09|2199023256313|10995116278132
2012-04-06T15:31:55|2199023256313|15393162789106
2011-08-11T19:19:13|2199023256313|17592186044574
2012-01-25T16:16:43|2199023256313|17592186045408
2012-11-23T06:24:43|2199023256313|21990232557062
2012-11-28T13:07:20|2199023256313|24189255811914
2012-06-30T04:54:17|2199023256313|24189255812556
2012-05-30T16:32:12|2199023256313|26388279067293
2012-09-17T19:44:33|2199023256313|30786325578120
2012-09-14T19:25:59|2199023256313|30786325578736
2012-06-30T12:32:55|2199023256313|30786325578931
2012-09-06T01:20:50|2199023256313|32985348833719
2012-10-14T04:49:19|2199023256313|32985348834574
2012-11-13T21:48:41|2199023256313|35184372089100
2010-11-03T20:50:43|2199023256361|4398046511181
2012-07-09T01:29:57|2199023256361|4398046511357
2010-06-11T14:10:14|2199023256361|4398046511926
2012-07-22T16:06:59|2199023256361|6597069767381
2011-03-15T02:56:02|2199023256361|8796093022784
2011-04-01T03:22:26|2199023256361|8796093023851
2012-05-01T06:46:39|2199023256361|10995116277916
2012-10-07T23:55:22|2199023256361|10995116278599
2011-05-24T18:39:53|2199023256361|10995116279002
2011-06-05T05:26:00|2199023256361|10995116279045
