creationDate|CommentId|PostId
2011-12-04T16:28:26|755914317380|755914317360
2012-04-16T13:06:27|893353270854|893353270853
2012-04-16T06:19:39|893353270855|893353270853
2012-10-29T19:18:18|1099511701064|893353270853
2012-10-04T07:00:05|1099511701065|893353270853
2012-11-09T23:47:23|1168231177802|893353270853
2012-04-16T06:31:58|893353270859|893353270853
2012-11-15T22:14:42|1168231177806|893353270853
2012-07-04T23:06:42|962072747601|893353270853
2012-10-22T05:07:53|1099511701081|1099511701080
2012-10-22T03:10:25|1099511701082|1099511701080
2012-10-22T15:26:20|1099511701083|1099511701080
2012-10-29T10:27:08|1099511701102|1099511701101
2012-10-28T18:14:01|1099511701103|1099511701101
2012-10-29T03:28:26|1099511701104|1099511701101
2012-10-28T20:23:41|1099511701105|1099511701101
2012-06-03T08:47:56|962072747635|962072747634
2012-06-03T07:21:20|962072747636|962072747634
2012-06-21T04:50:50|962072747638|962072747634
2012-06-03T03:00:17|962072747639|962072747634
2012-11-10T17:23:33|1168231177849|962072747634
2012-06-03T02:32:58|962072747643|962072747634
2012-06-29T09:20:46|962072747645|962072747634
2012-11-28T07:44:29|1168231177870|1168231177869
2012-11-28T07:15:54|1168231177871|1168231177869
2011-12-22T20:29:59|755914317472|755914317471
2012-04-19T06:40:41|893353270945|755914317471
2012-09-15T15:19:58|1099511701155|687194840738
2012-10-03T21:02:04|1099511701156|687194840738
2012-09-28T14:53:58|1099511701157|687194840738
2012-05-01T01:40:17|893353270952|687194840738
2011-09-28T06:22:38|687194840750|687194840738
2011-09-27T15:45:41|687194840758|687194840738
2012-08-15T03:41:59|1030792224440|1030792224439
2012-08-15T00:53:14|1030792224441|1030792224439
2012-08-15T09:37:59|1030792224442|1030792224439
2012-08-15T19:21:37|1030792224443|1030792224439
2012-08-15T03:03:36|1030792224445|1030792224439
2012-08-15T00:36:17|1030792224447|1030792224439
2012-08-15T08:04:43|1030792224448|1030792224439
2012-08-15T12:07:45|1030792224449|1030792224439
2012-04-30T22:05:03|893353270979|687194840770
2012-01-21T06:07:46|824633794244|687194840770
2011-11-27T08:47:38|755914317509|687194840770
2011-11-12T12:18:54|755914317510|687194840770
2012-01-05T08:40:32|755914317512|687194840770
2011-11-03T16:40:08|687194840777|687194840770
2012-10-31T18:51:12|1099511701210|1099511701209
2012-10-31T16:18:48|1099511701211|1099511701209
2012-11-01T01:09:06|1099511701212|1099511701209
2012-11-01T07:21:00|1099511701213|1099511701209
2012-10-31T14:16:41|1099511701215|1099511701209
2012-11-16T05:43:30|1168231177953|1099511701209
2012-10-21T12:01:55|1099511701239|1099511701238
2012-10-21T07:26:19|1099511701240|1099511701238
2012-10-21T11:29:30|1099511701241|1099511701238
2012-10-21T06:59:50|1099511701242|1099511701238
2012-07-08T09:54:01|962072747793|962072747792
2012-07-08T08:56:28|962072747795|962072747792
2012-07-08T09:09:13|962072747797|962072747792
2012-07-08T12:50:02|962072747799|962072747792
2012-07-09T23:20:06|1030792224536|962072747792
2012-11-13T08:38:57|1168231178015|1168231178014
2012-11-15T14:57:50|1168231178016|1168231178014
2012-11-13T08:37:19|1168231178018|1168231178014
2012-11-13T08:37:18|1168231178020|1168231178014
2012-11-13T08:48:24|1168231178021|1168231178014
2012-11-13T19:54:53|1168231178025|1168231178014
2012-11-13T08:37:21|1168231178026|1168231178014
2012-10-13T00:34:56|1099511701294|1099511701293
2012-10-13T08:08:39|1099511701295|1099511701293
2012-10-13T03:19:38|1099511701296|1099511701293
2012-10-13T10:36:18|1099511701297|1099511701293
2012-10-13T01:24:05|1099511701299|1099511701293
2012-10-13T17:37:13|1099511701300|1099511701293
2012-10-11T01:44:31|1099511701312|1099511701311
2012-06-06T05:48:21|962072747843|962072747842
2012-06-06T12:52:54|962072747844|962072747842
2012-06-21T09:16:47|962072747845|962072747842
2012-06-06T20:54:33|962072747846|962072747842
2012-10-21T19:27:31|1099511701323|1099511701320
2012-11-04T04:28:01|1099511701326|1099511701325
2012-11-03T23:26:20|1099511701327|1099511701325
2012-11-03T17:36:40|1099511701328|1099511701325
2012-11-03T17:32:21|1099511701330|1099511701325
2012-10-23T00:07:03|1099511701338|1099511701337
2012-10-22T09:03:52|1099511701339|1099511701337
2012-10-22T23:06:09|1099511701341|1099511701337
2012-10-22T10:22:36|1099511701342|1099511701337
2012-10-22T09:01:10|1099511701343|1099511701337
2012-10-22T22:17:30|1099511701344|1099511701337
2012-11-24T19:07:02|1168231178082|1099511701337
2012-06-28T19:52:37|962072747881|962072747880
2012-06-01T00:57:55|962072747882|962072747880
2012-10-03T20:26:34|1099511701357|962072747880
2012-07-09T23:18:26|1030792224622|962072747880
2012-11-10T11:21:15|1168231178100|1168231178099
2012-11-10T16:37:54|1168231178101|1168231178099
2012-11-10T06:31:05|1168231178102|1168231178099
2012-11-10T05:06:48|1168231178103|1168231178099
2012-11-10T09:43:14|1168231178104|1168231178099
2012-11-10T19:30:48|1168231178107|1168231178099
2012-02-29T06:11:29|824633794439|618475364230
2012-04-01T19:56:49|893353271176|618475364230
2011-08-21T13:13:25|618475364240|618475364230
2011-09-30T00:33:38|687194840977|618475364230
2012-01-05T09:18:49|755914317716|618475364230
2012-08-23T16:27:57|1030792224662|618475364230
2012-08-23T15:30:11|1030792224664|1030792224663
2012-10-03T21:49:28|1099511701401|1030792224663
2012-08-23T18:51:34|1030792224667|1030792224663
2012-11-10T18:40:10|1168231178140|1030792224663
2012-08-23T17:08:06|1030792224669|1030792224663
2012-08-24T07:15:50|1030792224672|1030792224663
2012-08-23T17:14:06|1030792224673|1030792224663
2012-08-24T02:16:21|1030792224674|1030792224663
2012-08-24T13:45:57|1030792224676|1030792224663
2012-08-24T22:46:19|1030792224681|1030792224663
2012-11-20T04:34:12|1168231178155|1168231178154
2012-11-20T22:54:09|1168231178156|1168231178154
2012-11-20T21:43:26|1168231178157|1168231178154
2012-11-20T03:04:26|1168231178158|1168231178154
2012-11-20T01:13:33|1168231178161|1168231178154
2012-10-25T16:15:37|1099511701428|1099511701427
2012-10-25T16:32:49|1099511701429|1099511701427
2012-10-25T17:05:51|1099511701430|1099511701427
2012-10-26T09:26:15|1099511701431|1099511701427
2012-10-26T03:42:53|1099511701432|1099511701427
2012-11-12T01:55:40|1168231178170|1168231178169
2012-11-12T04:02:11|1168231178171|1168231178169
2012-11-12T07:39:51|1168231178174|1168231178169
2012-11-12T12:23:40|1168231178179|1168231178169
2012-03-09T22:05:01|893353271243|893353271242
2012-03-10T07:03:43|893353271244|893353271242
2012-06-21T13:35:19|962072747981|893353271242
2012-03-10T03:49:09|893353271246|893353271242
2012-03-10T01:16:34|893353271250|893353271242
2012-11-26T04:26:07|1168231178199|1168231178198
2012-11-26T05:23:12|1168231178200|1168231178198
2012-11-26T23:15:24|1168231178201|1168231178198
2012-11-26T04:58:07|1168231178202|1168231178198
2012-07-24T00:44:49|1030792224737|1030792224736
2012-07-24T04:32:14|1030792224738|1030792224736
2012-07-24T03:00:44|1030792224739|1030792224736
2012-07-24T16:56:39|1030792224740|1030792224736
2012-07-24T12:47:08|1030792224744|1030792224736
2012-07-23T23:54:54|1030792224745|1030792224736
2012-07-24T01:25:06|1030792224752|1030792224736
2012-07-24T03:17:16|1030792224753|1030792224736
2012-01-07T05:03:16|755914317832|755914317831
2012-01-06T21:03:33|755914317833|755914317831
2012-01-07T15:21:28|824633794570|755914317831
2012-09-15T04:24:58|1099511701520|755914317831
2012-11-15T04:57:05|1168231178258|1168231178257
2012-10-21T09:32:18|1099511701526|1099511701525
2012-10-21T07:57:59|1099511701528|1099511701525
2012-11-07T13:55:26|1099511701532|1099511701531
2012-10-10T18:38:41|1099511701533|1099511701531
2012-10-10T17:20:08|1099511701534|1099511701531
2012-10-10T18:24:42|1099511701535|1099511701531
2012-10-10T14:33:02|1099511701536|1099511701531
2012-10-11T02:16:06|1099511701539|1099511701531
2012-11-22T23:09:15|1168231178285|1099511701548
2012-10-07T02:24:48|1099511701561|1099511701548
2012-10-07T13:07:38|1099511701565|1099511701548
2012-11-19T14:51:35|1168231178303|1168231178302
2012-11-19T15:49:13|1168231178305|1168231178302
2012-11-19T10:47:32|1168231178306|1168231178302
2012-11-19T15:39:30|1168231178308|1168231178302
2012-11-19T10:44:05|1168231178309|1168231178302
2012-11-19T18:30:31|1168231178310|1168231178302
2012-11-23T17:23:31|1168231178311|1168231178302
2012-11-23T06:11:05|1168231178313|1168231178302
2012-10-26T00:35:01|1099511701585|1099511701584
2012-10-26T02:44:26|1099511701586|1099511701584
2012-10-26T19:11:54|1099511701590|1099511701584
2012-09-30T23:31:15|1099511701635|1099511701633
2012-10-01T10:45:14|1099511701636|1099511701633
2012-10-01T03:20:16|1099511701637|1099511701633
2012-10-01T02:04:37|1099511701638|1099511701633
2012-10-01T02:42:01|1099511701639|1099511701633
2012-09-30T23:10:37|1099511701640|1099511701633
2012-10-01T16:27:54|1099511701641|1099511701633
2012-03-25T12:00:08|893353271435|824633794698
2012-05-25T23:30:11|962072748172|824633794698
2012-03-02T09:17:52|824633794701|824633794698
2012-10-20T08:59:35|1099511701647|824633794698
2012-03-01T17:36:52|824633794705|824633794698
2012-05-07T04:15:17|893353271444|893353271443
2012-05-07T00:48:40|893353271445|893353271443
2012-05-07T00:56:18|893353271446|893353271443
2012-05-07T00:48:50|893353271447|893353271443
2012-08-30T03:49:17|1030792224920|893353271443
2012-05-07T09:27:16|893353271449|893353271443
2012-05-30T03:26:19|962072748188|893353271443
2012-05-07T00:48:59|893353271453|893353271443
2012-05-07T00:56:31|893353271454|893353271443
2012-05-07T00:57:24|893353271456|893353271443
2012-10-11T22:46:06|1099511701667|962072748194
2012-10-01T08:39:30|1099511701668|962072748194
2012-06-25T03:41:21|962072748197|962072748194
2012-06-25T06:06:09|962072748198|962072748194
2012-06-25T00:24:01|962072748199|962072748194
2012-11-22T22:04:50|1168231178408|962072748194
2012-07-06T08:34:37|962072748202|962072748194
2012-09-16T11:34:50|1099511701676|962072748194
2012-06-25T00:24:07|962072748208|962072748194
2012-01-22T17:50:56|824633794738|824633794737
2012-01-22T04:34:40|824633794741|824633794737
2012-01-22T07:13:24|824633794742|824633794737
2012-01-22T12:32:17|824633794743|824633794737
2012-01-21T19:19:08|824633794744|824633794737
2012-01-21T18:06:32|824633794746|824633794737
2012-01-22T01:03:04|824633794747|824633794737
2012-01-22T14:40:45|824633794749|824633794737
2012-04-02T17:14:54|893353271489|893353271488
2012-04-02T09:58:06|893353271490|893353271488
2012-04-02T10:38:02|893353271492|893353271488
2012-04-02T17:41:34|893353271494|893353271488
2012-05-29T03:50:48|962072748245|962072748244
2012-05-29T01:59:26|962072748247|962072748244
2012-10-30T19:28:30|1099511701722|962072748244
2012-10-24T14:17:59|1099511701724|1099511701723
2012-09-21T16:22:33|1099511701725|1099511701723
2012-09-22T04:44:54|1099511701726|1099511701723
2012-10-01T03:45:19|1099511701727|1099511701723
2012-09-23T11:57:54|1099511701731|1099511701730
2012-09-23T04:03:28|1099511701732|1099511701730
2012-09-23T04:17:55|1099511701733|1099511701730
2012-09-30T12:17:32|1099511701734|1099511701730
2012-09-23T11:34:20|1099511701735|1099511701730
2012-06-04T20:10:32|962072748269|962072748268
2012-06-05T03:40:15|962072748271|962072748268
2012-06-04T20:07:24|962072748274|962072748268
2012-09-07T08:25:53|1030792225011|962072748268
2012-07-06T15:31:52|962072748319|412316934430
2012-10-23T23:41:40|1099511701792|412316934430
2011-06-18T08:46:21|549755887905|412316934430
2011-08-19T23:45:44|618475364643|412316934430
2012-09-17T01:38:56|1099511701796|412316934430
2011-09-02T05:39:07|618475364649|412316934430
2012-05-05T02:34:18|893353271596|412316934443
2011-10-21T13:36:31|687194841389|412316934443
2012-07-12T16:41:12|1030792225070|412316934443
2012-09-06T14:24:30|1030792225071|412316934443
2012-06-04T12:32:44|962072748336|412316934443
2011-09-01T19:14:23|618475364657|412316934443
2012-05-05T16:55:12|893353271602|412316934443
2011-01-19T12:03:40|412316934452|412316934443
2012-10-31T16:53:16|1099511701818|1030792225081
2012-11-22T16:14:32|1168231178555|1030792225081
2012-08-26T01:10:36|1030792225084|1030792225081
2012-08-26T00:48:27|1030792225085|1030792225081
2012-08-26T02:49:19|1030792225086|1030792225081
2012-08-25T20:30:06|1030792225087|1030792225081
2012-08-25T18:36:01|1030792225088|1030792225081
2012-08-25T17:50:46|1030792225090|1030792225081
2012-10-30T20:42:49|1099511701827|1030792225081
2012-10-01T01:11:29|1099511701828|1030792225081
2012-08-25T23:39:47|1030792225093|1030792225081
2012-08-26T14:20:35|1030792225094|1030792225081
2012-08-26T16:01:47|1030792225097|1030792225081
2012-10-22T18:39:34|1099511701836|1099511701835
2012-10-22T22:53:41|1099511701841|1099511701835
2012-10-22T19:04:04|1099511701843|1099511701835
2012-10-22T21:30:20|1099511701847|1099511701835
2012-04-12T07:06:55|893353271646|893353271645
2012-04-11T21:26:24|893353271647|893353271645
2012-04-12T02:55:18|893353271648|893353271645
2012-10-23T23:29:17|1099511701857|893353271645
2012-11-22T18:48:04|1168231178594|893353271645
2012-04-12T05:00:23|893353271651|893353271645
2012-08-26T22:14:57|1030792225126|893353271645
2012-07-24T09:48:49|1030792225128|893353271645
2012-10-20T08:13:47|1099511701866|343597457769
2012-08-19T16:54:29|1030792225131|343597457769
2012-07-24T02:07:40|1030792225132|343597457769
2012-07-24T07:03:54|1030792225136|343597457769
2012-10-11T11:24:02|1099511701876|343597457769
2012-11-24T12:45:34|1168231178614|1168231178613
2012-11-24T20:49:25|1168231178615|1168231178613
2012-11-25T12:23:58|1168231178617|1168231178613
2012-11-25T00:44:20|1168231178618|1168231178613
2012-11-24T12:47:07|1168231178620|1168231178613
2012-11-25T04:11:53|1168231178622|1168231178613
2012-11-24T16:21:45|1168231178623|1168231178613
2012-11-24T18:23:13|1168231178624|1168231178613
2012-11-24T18:08:43|1168231178626|1168231178613
2012-11-22T17:24:36|1168231178628|1168231178627
2012-11-23T00:47:59|1168231178629|1168231178627
2012-11-22T01:01:43|1168231178630|1168231178627
2012-11-22T02:30:03|1168231178633|1168231178627
2012-11-22T01:15:39|1168231178637|1168231178627
2012-11-22T12:38:27|1168231178639|1168231178627
2012-10-21T01:31:26|1099511701913|824633794967
2012-03-06T19:32:21|824633794972|824633794967
2012-09-25T01:32:56|1099511701918|1099511701917
2012-09-25T00:18:31|1099511701919|1099511701917
2012-09-24T21:41:05|1099511701921|1099511701917
2012-07-14T10:23:21|1030792225210|962072748473
2012-06-18T10:13:53|962072748475|962072748473
2012-06-04T02:00:21|962072748477|962072748473
2012-06-04T03:52:34|962072748480|962072748473
2012-06-04T18:30:13|962072748481|962072748473
2012-09-16T15:11:00|1099511701954|962072748473
2012-06-04T18:31:38|962072748484|962072748473
2012-11-07T21:29:31|1099511701960|1099511701959
2012-11-14T12:58:51|1168231178698|1168231178697
2012-08-28T11:38:00|1030792225228|1030792225227
2012-08-28T22:46:57|1030792225229|1030792225227
2012-08-28T07:34:57|1030792225230|1030792225227
2012-08-28T06:56:13|1030792225231|1030792225227
2012-11-22T17:56:40|1168231178704|1030792225227
2012-08-30T00:53:20|1030792225234|1030792225227
2012-08-28T05:00:30|1030792225238|1030792225227
2012-10-12T05:34:06|1099511701980|1030792225227
2012-10-11T21:47:13|1099511701984|1099511701983
2012-10-11T18:38:13|1099511701985|1099511701983
2012-10-11T14:54:40|1099511701986|1099511701983
2012-10-11T14:46:10|1099511701987|1099511701983
2012-10-21T03:12:37|1099511701988|1099511701983
2012-10-11T20:37:52|1099511701992|1099511701983
2012-10-11T14:44:58|1099511701997|1099511701983
2012-10-11T16:42:07|1099511702001|1099511701983
2012-08-30T17:46:46|1030792225268|1030792225267
2012-09-17T05:31:41|1099511702005|1030792225267
2012-08-30T18:01:14|1030792225270|1030792225267
2012-09-06T14:10:53|1030792225271|1030792225267
2012-08-31T03:52:59|1030792225272|1030792225267
2012-08-30T19:03:29|1030792225273|1030792225267
2011-04-03T07:57:11|481036411391|481036411390
2012-01-04T04:03:42|755914318336|481036411390
2012-11-23T02:28:55|1168231178754|481036411390
2012-08-27T16:11:39|1030792225290|962072748553
2012-06-05T15:01:31|962072748555|962072748553
2012-06-05T08:25:17|962072748556|962072748553
2012-10-20T07:01:24|1099511702031|1099511702030
2012-09-16T08:23:44|1099511702033|1099511702030
2012-09-15T12:30:16|1099511702034|1099511702030
2012-09-16T00:09:41|1099511702038|1099511702030
2012-10-12T06:14:56|1099511702045|1099511702044
2012-10-12T01:52:19|1099511702046|1099511702044
2012-10-12T13:54:13|1099511702047|1099511702044
2012-10-12T21:52:46|1099511702048|1099511702044
2012-10-12T13:54:17|1099511702052|1099511702044
2012-10-12T08:12:11|1099511702055|1099511702044
2012-10-12T17:53:18|1099511702056|1099511702044
2012-11-24T01:12:59|1168231178810|1168231178809
2012-11-24T00:27:36|1168231178811|1168231178809
2012-11-24T00:17:13|1168231178812|1168231178809
2012-11-23T23:50:25|1168231178816|1168231178809
2012-11-23T23:44:44|1168231178817|1168231178809
2012-11-24T02:39:24|1168231178819|1168231178809
2012-11-24T08:41:30|1168231178823|1168231178809
2012-11-21T21:02:11|1168231178825|1168231178824
2012-11-21T17:23:13|1168231178826|1168231178824
2012-11-21T15:07:53|1168231178827|1168231178824
2012-11-21T17:27:54|1168231178833|1168231178824
2012-11-21T21:09:48|1168231178834|1168231178824
2012-11-21T13:42:11|1168231178835|1168231178824
2012-11-28T07:25:51|1168231178837|1168231178836
2012-11-28T07:17:34|1168231178839|1168231178836
2012-11-28T07:54:34|1168231178841|1168231178836
2012-11-28T17:24:52|1168231178844|1168231178836
2012-11-28T07:42:43|1168231178846|1168231178836
2012-11-22T23:48:32|1168231178855|1030792225382
2012-08-24T05:41:00|1030792225384|1030792225382
2012-09-30T12:31:53|1099511702121|1030792225382
2012-08-24T10:09:16|1030792225386|1030792225382
2012-08-24T16:47:47|1030792225387|1030792225382
2012-09-23T04:24:20|1099511702125|1099511702124
2012-09-22T08:42:59|1099511702126|1099511702124
2012-09-22T18:37:14|1099511702131|1099511702124
2012-09-22T13:21:59|1099511702133|1099511702124
2012-09-23T01:26:23|1099511702135|1099511702124
2012-01-15T04:11:12|824633795194|755914318457
2012-08-26T18:20:39|1030792225403|755914318457
2011-11-24T06:16:32|755914318460|755914318457
2012-05-25T15:16:34|962072748669|755914318457
2011-11-23T23:00:44|755914318462|755914318457
2011-11-23T17:39:46|755914318466|755914318457
2012-06-03T04:57:15|962072748676|755914318457
2012-10-28T14:43:42|1099511702151|1099511702150
2012-10-28T01:03:45|1099511702152|1099511702150
2012-10-28T00:21:07|1099511702153|1099511702150
2012-10-28T00:38:59|1099511702154|1099511702150
2012-10-28T00:30:22|1099511702155|1099511702150
2012-10-28T01:33:47|1099511702157|1099511702150
2012-11-09T02:28:34|1168231178897|1099511702160
2012-11-08T14:38:14|1099511702162|1099511702160
2012-11-08T09:59:29|1099511702163|1099511702160
2012-11-08T08:56:01|1099511702164|1099511702160
2012-11-22T20:03:32|1168231178911|1168231178910
2011-09-08T08:55:26|687194841762|687194841761
2012-07-13T01:38:27|1030792225443|687194841761
2011-09-08T17:40:10|687194841764|687194841761
2012-08-30T09:25:48|1030792225448|687194841761
2011-09-08T12:47:54|687194841770|687194841761
2012-06-18T13:32:37|962072748715|687194841761
2012-05-25T18:33:46|962072748716|687194841761
2012-10-24T14:41:44|1099511702191|687194841761
2011-09-26T04:05:34|687194841777|687194841776
2012-06-23T16:32:44|962072748723|687194841776
2012-01-15T00:16:54|824633795252|687194841776
2011-11-03T20:35:01|687194841783|687194841776
2012-07-14T13:20:11|1030792225465|687194841776
2012-03-25T17:48:24|893353271998|687194841776
2012-09-14T11:43:25|1099511702208|1099511702207
2012-09-15T02:01:24|1099511702209|1099511702207
2012-09-14T12:35:31|1099511702210|1099511702207
2012-09-15T02:44:09|1099511702212|1099511702207
2012-09-14T13:47:41|1099511702213|1099511702207
2012-10-12T06:47:22|1099511702215|1099511702207
2012-09-14T11:27:46|1099511702219|1099511702207
2012-09-14T18:12:44|1099511702222|1099511702207
2012-09-14T18:37:44|1099511702227|1099511702207
2012-08-21T16:35:52|1030792225493|1030792225492
2012-08-21T22:36:54|1030792225494|1030792225492
2012-08-21T11:43:26|1030792225496|1030792225492
2012-08-21T13:54:54|1030792225497|1030792225492
2012-08-21T12:27:44|1030792225500|1030792225492
2012-08-21T09:51:57|1030792225501|1030792225492
2012-10-12T07:37:12|1099511702239|1030792225492
2012-10-20T18:34:05|1099511702240|1030792225492
2012-08-21T10:33:40|1030792225507|1030792225492
2012-08-21T13:56:51|1030792225509|1030792225492
2012-08-21T10:14:11|1030792225512|1030792225492
2012-08-30T23:14:37|1030792225514|893353272041
2012-04-19T08:28:33|893353272043|893353272041
2012-04-19T05:16:08|893353272044|893353272041
2012-04-19T00:15:05|893353272046|893353272041
2012-09-06T21:20:53|1030792225524|893353272041
2012-05-26T06:05:18|962072748793|893353272041
2011-12-12T12:45:19|755914318590|755914318589
2011-12-12T11:38:32|755914318591|755914318589
2012-05-25T17:19:44|962072748800|755914318589
2011-12-13T04:15:00|755914318593|755914318589
2012-01-15T05:47:24|824633795330|755914318589
2012-09-06T15:42:54|1030792225539|755914318589
2011-12-20T03:47:51|755914318596|755914318589
2011-12-12T09:19:38|755914318597|755914318589
2011-12-12T09:13:32|755914318598|755914318589
2012-08-19T19:17:14|1030792225546|755914318589
2011-12-12T23:52:01|755914318605|755914318589
2012-08-19T18:19:35|1030792225555|549755888402
2012-08-20T02:12:48|1030792225556|549755888402
2012-10-24T13:51:10|1099511702294|549755888402
2011-06-18T14:06:05|549755888411|549755888402
2012-07-24T09:28:01|1030792225564|549755888402
2012-10-11T08:57:14|1099511702302|549755888402
2012-08-19T09:58:59|1030792225568|549755888402
2012-10-20T06:48:56|1099511702309|343597458212
2010-12-28T02:58:44|343597458214|343597458212
2012-10-30T20:12:06|1099511702311|343597458212
2012-11-22T22:32:20|1168231179055|343597458212
2012-06-24T08:32:21|962072748849|343597458212
2012-11-08T02:25:22|1099511702349|1099511702348
2012-10-25T12:35:13|1099511702350|1099511702348
2012-10-24T15:34:10|1099511702351|1099511702348
2012-10-24T14:31:42|1099511702352|1099511702348
2012-10-25T06:43:04|1099511702353|1099511702348
2012-10-24T15:43:26|1099511702354|1099511702348
2012-10-24T15:24:10|1099511702355|1099511702348
2012-10-24T17:54:13|1099511702356|1099511702348
2012-10-31T12:32:16|1099511702357|1099511702348
2012-10-24T21:16:15|1099511702358|1099511702348
2012-10-24T15:23:26|1099511702367|1099511702348
2012-10-27T13:44:41|1099511702369|1030792225632
2012-09-08T16:02:50|1099511702370|1030792225632
2012-09-08T06:19:53|1030792225635|1030792225632
2012-09-08T17:31:27|1099511702372|1030792225632
2012-09-08T00:39:38|1030792225637|1030792225632
2012-10-01T08:26:37|1099511702374|1030792225632
2012-09-08T02:50:31|1030792225639|1030792225632
2012-09-08T18:26:26|1099511702379|1030792225632
2012-09-08T03:18:49|1030792225644|1030792225632
2012-11-07T22:45:59|1099511702381|1030792225632
2012-07-22T15:46:39|1030792225653|1030792225652
2012-07-22T02:35:25|1030792225654|1030792225652
2012-07-22T05:00:12|1030792225655|1030792225652
2012-07-22T01:16:21|1030792225656|1030792225652
2012-07-22T01:12:55|1030792225657|1030792225652
2012-07-22T02:12:23|1030792225658|1030792225652
2012-10-01T11:18:54|1099511702399|1030792225652
2012-10-01T02:39:57|1099511702419|1099511702418
2012-10-01T19:03:57|1099511702420|1099511702418
2012-09-30T23:00:38|1099511702421|1099511702418
2012-10-01T16:55:25|1099511702426|1099511702418
2012-04-06T10:18:50|893353272227|893353272226
2012-04-06T12:24:13|893353272228|893353272226
2012-04-05T18:44:17|893353272229|893353272226
2012-06-18T11:24:01|962072748966|893353272226
2012-07-06T08:10:34|962072748967|893353272226
2012-04-05T21:06:53|893353272235|893353272226
2012-04-06T02:46:51|893353272239|893353272226
2012-11-14T11:30:19|1168231179187|1168231179186
2012-11-14T21:43:29|1168231179188|1168231179186
2012-11-14T10:07:48|1168231179189|1168231179186
2012-11-14T19:26:15|1168231179190|1168231179186
2012-11-14T19:45:36|1168231179197|1168231179186
2012-11-14T23:43:02|1168231179199|1168231179186
2012-10-27T13:47:12|1099511702468|1030792225731
2012-09-02T02:05:29|1030792225734|1030792225731
2012-09-02T18:35:56|1030792225735|1030792225731
2012-09-02T05:48:14|1030792225736|1030792225731
2012-09-02T12:09:56|1030792225737|1030792225731
2012-09-02T21:16:25|1030792225738|1030792225731
2012-09-02T00:27:09|1030792225740|1030792225731
2012-09-02T03:16:19|1030792225743|1030792225731
2012-10-15T06:30:45|1099511702486|1099511702485
2012-10-16T04:30:20|1099511702487|1099511702485
2012-06-13T02:34:30|962072749017|962072749016
2012-10-20T08:13:08|1099511702492|962072749016
2012-06-12T16:04:44|962072749021|962072749016
2012-09-06T22:40:00|1030792225761|962072749016
2012-06-13T09:29:03|962072749028|962072749016
2012-10-24T22:44:10|1099511702504|962072749016
2012-11-22T21:47:28|1168231179245|687194842092
2011-10-09T20:48:02|687194842094|687194842092
2012-09-06T14:09:20|1030792225775|687194842092
2012-10-24T07:27:41|1099511702513|687194842092
2012-10-23T23:31:06|1099511702516|687194842092
2012-04-12T18:23:54|893353272309|687194842092
2012-05-04T23:32:18|893353272311|687194842092
2012-07-21T22:31:02|1030792225793|1030792225792
2012-07-21T05:01:13|1030792225794|1030792225792
2012-07-21T11:55:36|1030792225795|1030792225792
2012-07-22T00:09:48|1030792225796|1030792225792
2012-07-21T06:15:02|1030792225797|1030792225792
2012-07-21T18:27:27|1030792225798|1030792225792
2012-07-21T22:57:37|1030792225799|1030792225792
2012-07-21T17:10:17|1030792225800|1030792225792
2012-08-29T04:39:24|1030792225802|1030792225801
2012-07-31T05:20:52|1030792225841|1030792225840
2012-07-31T05:07:14|1030792225842|1030792225840
2012-07-31T05:21:05|1030792225843|1030792225840
2012-07-31T10:06:18|1030792225844|1030792225840
2012-07-31T19:49:46|1030792225849|1030792225848
2012-07-31T17:58:49|1030792225850|1030792225848
2012-07-31T18:34:37|1030792225851|1030792225848
2012-10-11T21:26:22|1099511702589|412316935228
2011-02-06T16:37:20|412316935230|412316935228
2012-06-18T11:35:19|962072749119|412316935228
2012-06-23T19:37:23|962072749124|412316935228
2011-09-02T14:16:04|618475365445|412316935228
2011-12-18T18:40:14|755914318931|755914318929
2011-12-18T18:35:46|755914318934|755914318929
2012-05-29T04:22:29|962072749143|755914318929
2011-12-18T19:02:44|755914318937|755914318929
2012-10-20T13:01:35|1099511702618|755914318929
2012-06-24T17:03:16|962072749150|755914318929
2012-08-01T00:42:36|1030792225897|1030792225896
2012-08-01T20:42:52|1030792225898|1030792225896
2012-08-01T08:17:16|1030792225899|1030792225896
2012-08-01T00:32:14|1030792225900|1030792225896
2012-08-01T06:18:53|1030792225905|1030792225896
2012-07-19T00:26:01|1030792225910|1030792225909
2012-07-19T09:29:05|1030792225911|1030792225909
2012-07-19T01:17:52|1030792225912|1030792225909
2012-07-19T22:05:31|1030792225913|1030792225909
2012-07-19T07:38:43|1030792225914|1030792225909
2012-07-19T02:30:13|1030792225915|1030792225909
2012-07-18T23:56:47|1030792225917|1030792225909
2012-07-19T00:25:25|1030792225919|1030792225909
2012-07-19T04:59:49|1030792225920|1030792225909
2012-09-04T15:25:48|1030792225930|1030792225929
2012-10-11T20:17:16|1099511702668|1099511702667
2012-10-28T09:46:57|1099511702670|1099511702667
2012-10-12T13:54:13|1099511702672|1099511702667
2012-10-12T02:28:55|1099511702673|1099511702667
2012-10-12T14:19:57|1099511702675|1099511702667
2012-11-28T13:36:19|1168231179416|1168231179415
2012-11-28T14:19:41|1168231179418|1168231179415
2012-11-28T12:07:02|1168231179420|1168231179415
