creationDate|PersonId|UniversityId|classYear
2011-03-20T01:59:19|15393162789277|6552|2003
2011-03-19T16:00:21|15393162789287|4946|2002
2011-03-23T11:13:52|15393162789322|1849|2010
2011-04-06T18:52:08|15393162789340|2213|2009
2011-03-10T16:17:52|15393162789357|6439|2003
2011-04-04T12:24:28|15393162789407|2454|2005
2011-04-09T14:11:47|15393162789420|2206|2005
2011-04-22T20:51:18|15393162789443|2210|1999
2011-04-15T01:26:07|15393162789464|2835|2005
2011-04-12T11:12:46|15393162789466|5523|2005
2011-03-31T01:22:31|15393162789532|2699|2006
2011-04-15T12:39:52|15393162789544|5523|2006
2011-04-24T01:30:03|15393162789587|5527|2001
2011-04-28T01:26:12|15393162789600|4991|2001
2011-03-11T21:02:21|15393162789607|2697|2003
2011-03-08T02:24:49|15393162789639|2205|2004
2011-03-06T19:22:50|15393162789684|6473|1999
2011-05-03T23:11:48|15393162789687|2178|2002
2011-03-13T11:19:57|15393162789718|2211|2007
2011-03-07T21:15:13|15393162789735|4746|1999
2011-04-07T06:53:10|15393162789762|2209|2006
2011-03-19T19:44:13|15393162789781|7952|2004
2011-04-14T00:46:35|15393162789808|2836|2000
2011-04-24T17:28:51|15393162789809|1855|2006
2011-03-22T13:06:56|15393162789811|5167|2007
2011-04-11T00:13:52|15393162789820|5496|2008
2011-04-20T16:46:13|15393162789824|5988|2007
2011-03-11T13:05:16|15393162789840|3013|2008
2011-04-03T00:45:25|15393162789912|2209|2005
2011-04-27T04:26:59|15393162789916|6150|2000
2011-04-13T16:24:30|15393162789919|2209|2000
2011-04-16T12:09:54|15393162789958|1800|2007
2011-03-09T13:12:51|15393162789990|2355|2006
2011-03-23T19:09:11|15393162790015|6801|2003
2011-04-04T21:30:54|15393162790022|2214|2008
2011-03-09T06:08:40|15393162790040|4669|2008
2011-03-11T05:34:49|15393162790053|4993|2008
2011-03-30T20:12:16|15393162790062|5168|2007
2011-04-09T04:15:11|15393162790071|2525|2000
2011-03-30T15:46:58|15393162790112|4511|2006
2011-04-15T10:17:24|15393162790123|4968|2005
2011-04-30T19:29:22|15393162790214|3011|2010
2011-04-22T11:25:08|15393162790235|6797|2001
2011-03-14T11:49:37|15393162790318|1597|2010
2011-03-26T12:03:31|15393162790322|2211|2003
2011-04-11T12:32:30|15393162790351|2646|2006
2011-03-31T17:22:19|15393162790355|5241|2009
2011-03-18T19:09:19|15393162790368|1577|2008
2011-04-01T04:49:07|15393162790380|5530|2002
2011-03-15T23:34:50|15393162790390|6622|2007
2011-03-13T22:46:15|15393162790399|4765|2008
2011-03-29T21:53:21|15393162790413|3013|2001
2011-04-10T15:25:30|15393162790417|5042|2007
2011-04-05T23:47:29|15393162790445|4518|2008
2011-04-05T00:29:44|15393162790474|2210|2006
2011-04-11T22:27:34|15393162790481|5542|2007
2011-04-30T18:26:12|15393162790502|2834|2001
2011-03-22T23:16:30|15393162790526|5985|2009
2011-06-18T21:35:07|17592186044455|5985|2003
2011-06-17T02:34:25|17592186044479|2830|2006
2011-06-23T03:37:10|17592186044513|3007|2001
2011-05-17T20:59:39|17592186044525|3007|2009
2011-06-08T17:50:47|17592186044534|2693|2000
2011-05-31T16:16:52|17592186044541|6164|2002
2011-05-24T08:35:55|17592186044566|5040|2004
2011-05-13T15:19:31|17592186044574|5268|2006
2011-05-11T06:27:16|17592186044609|2207|2007
2011-07-06T21:16:20|17592186044645|6302|2002
2011-05-14T12:39:42|17592186044648|4676|2001
2011-05-17T03:43:01|17592186044674|6045|2006
2011-06-23T19:13:26|17592186044706|5268|2005
2011-06-27T18:55:50|17592186044711|2981|2005
2011-06-16T22:56:33|17592186044729|5980|2001
2011-05-17T06:33:20|17592186044738|5265|2008
2011-05-07T19:37:10|17592186044744|6539|1999
2011-05-10T15:54:39|17592186044794|2830|2006
2011-06-11T01:15:39|17592186044798|1980|2003
2011-05-22T07:03:46|17592186044826|1857|2000
2011-06-17T11:10:22|17592186044835|2829|2003
2011-06-12T12:29:15|17592186044846|6800|2006
2011-07-05T05:54:58|17592186044850|6551|2004
2011-06-23T08:58:13|17592186044866|7916|2005
2011-06-19T19:12:34|17592186044881|2212|2002
2011-05-10T13:05:03|17592186044991|2214|2003
2011-06-02T09:49:11|17592186045004|7954|2002
2011-06-14T15:10:43|17592186045029|5039|2003
2011-05-20T21:28:56|17592186045041|5189|2003
2011-06-20T20:33:34|17592186045071|3007|2000
2011-06-29T04:38:33|17592186045169|5042|2005
2011-05-19T07:12:51|17592186045195|4517|2003
2011-06-27T17:58:07|17592186045196|4515|2000
2011-05-13T01:03:46|17592186045201|5171|2009
2011-07-06T13:32:50|17592186045203|2388|2006
2011-05-18T11:34:56|17592186045248|7731|2004
2011-05-10T03:37:23|17592186045284|3177|2001
2011-05-12T13:15:09|17592186045334|6475|2006
2011-06-02T20:36:46|17592186045356|6801|2003
2011-06-08T02:16:42|17592186045364|2453|2002
2011-06-11T23:20:47|17592186045371|6483|2005
2011-06-22T08:51:57|17592186045408|5271|2008
2011-06-25T01:39:38|17592186045488|7951|2007
2011-06-04T06:02:27|17592186045543|5264|2001
2011-05-10T17:29:29|17592186045577|2214|2010
2011-06-05T09:56:32|17592186045589|5983|2000
2011-05-08T21:10:12|17592186045591|5527|2003
2011-05-17T14:20:14|17592186045627|3043|2005
2011-05-12T02:09:01|17592186045670|2990|2010
2011-06-06T21:54:13|17592186045677|1852|2001
2011-06-05T01:41:59|17592186045681|4943|2005
2011-05-13T09:50:25|17592186045695|4516|2002
2011-06-01T07:56:10|17592186045707|1852|2001
2011-06-11T12:02:33|17592186045748|6666|2007
2011-06-08T22:23:50|17592186045804|6805|2000
2011-06-11T18:43:52|17592186045813|2209|2000
2011-06-01T08:35:22|17592186045848|3006|2003
2011-06-01T14:55:28|17592186045875|2205|2003
2011-06-01T02:20:02|17592186045876|3013|2008
2011-06-26T01:11:48|17592186045890|5865|2009
2011-06-12T18:43:04|17592186045913|6198|2007
2011-05-13T15:52:20|17592186045996|2207|2001
2011-06-23T08:23:25|17592186046068|6149|2000
2011-05-26T19:26:04|17592186046075|2828|2005
2011-06-09T05:25:55|17592186046107|4946|2000
2011-07-26T21:41:34|19791209299968|3011|2005
2011-08-04T04:47:58|19791209299987|7953|2005
2011-07-31T00:53:43|19791209300026|4998|2004
2011-08-24T21:32:34|19791209300060|6149|2006
2011-07-18T09:03:42|19791209300072|5523|2007
2011-07-11T01:16:44|19791209300141|2210|2008
2011-07-09T22:38:48|19791209300150|6557|2008
2011-09-03T07:19:48|19791209300156|2828|2007
2011-09-01T08:49:11|19791209300164|2990|2003
2011-08-18T02:58:17|19791209300177|2209|2007
2011-09-04T16:27:00|19791209300182|6485|2006
2011-08-12T05:20:57|19791209300223|2834|2005
2011-07-10T21:04:57|19791209300224|2697|2004
2011-07-11T01:49:19|19791209300225|6554|1999
2011-08-06T10:44:13|19791209300316|5527|2004
2011-08-27T01:58:00|19791209300319|4747|2005
2011-08-20T18:06:42|19791209300333|2213|2003
2011-07-07T21:33:40|19791209300358|5184|2006
2011-08-11T00:48:50|19791209300372|2830|2003
2011-07-30T10:25:25|19791209300374|1849|2001
2011-09-03T05:18:01|19791209300421|3726|2006
2011-08-01T19:44:37|19791209300424|3011|2010
2011-08-10T12:30:56|19791209300453|6558|2009
2011-08-02T20:33:01|19791209300501|5046|2006
2011-09-03T16:48:00|19791209300502|2941|2003
2011-08-17T03:57:08|19791209300504|6346|2006
2011-08-05T13:23:10|19791209300508|2207|2000
2011-07-30T12:22:04|19791209300541|6199|2008
2011-07-23T05:21:32|19791209300571|4749|2004
2011-08-20T05:37:38|19791209300601|2207|1998
2011-08-01T00:51:52|19791209300613|1643|2007
2011-08-08T06:47:05|19791209300650|3010|2002
2011-08-26T23:19:22|19791209300651|1853|2005
2011-08-25T02:12:55|19791209300656|5523|2009
2011-08-29T05:53:03|19791209300744|3015|2008
2011-07-15T05:27:20|19791209300752|6625|2008
2011-07-16T01:20:33|19791209300778|2213|2003
2011-09-06T11:46:22|19791209300782|2946|2003
2011-07-08T15:28:58|19791209300789|2207|2002
2011-07-21T05:51:14|19791209300814|3013|2005
2011-09-04T15:02:39|19791209300828|3007|2007
2011-08-30T21:35:33|19791209300925|1949|1999
2011-08-10T17:14:17|19791209300926|3014|2004
2011-08-30T15:10:14|19791209300953|3013|2009
2011-08-16T15:38:48|19791209300956|3015|2007
2011-07-11T15:19:54|19791209300985|2691|1999
2011-09-03T12:05:03|19791209301021|4750|2007
2011-07-09T17:33:22|19791209301047|5483|2002
2011-08-25T16:54:12|19791209301104|2832|2007
2011-08-03T03:12:25|19791209301186|5047|2007
2011-09-01T06:40:03|19791209301241|2210|2006
2011-07-31T00:02:26|19791209301265|2450|2004
2011-08-01T05:03:42|19791209301317|5529|2008
2011-07-30T14:50:25|19791209301322|5047|2006
2011-08-26T20:59:31|19791209301378|3006|2005
2011-07-16T03:19:07|19791209301404|1578|2004
2011-07-22T09:24:02|19791209301431|6163|2000
2011-08-28T11:09:19|19791209301454|4939|2008
2011-07-15T01:08:03|19791209301495|4743|2010
2011-08-09T14:28:40|19791209301511|2176|2004
2011-08-22T09:02:37|19791209301531|3013|2008
2011-08-26T03:13:35|19791209301538|6476|2008
2011-07-23T00:11:56|19791209301568|2210|2009
2011-08-07T15:26:45|19791209301580|3011|2001
2011-07-28T09:34:13|19791209301603|5496|2010
2011-08-22T14:54:41|19791209301666|6393|2006
2011-10-06T01:23:31|21990232555526|2209|2007
2011-10-17T04:08:45|21990232555527|2208|2005
2011-10-17T16:11:07|21990232555631|2205|2006
2011-09-09T04:22:53|21990232555636|3010|2005
2011-10-19T04:40:44|21990232555642|3008|2003
2011-09-09T21:21:05|21990232555711|5528|2002
2011-09-12T00:01:30|21990232555748|2649|2008
2011-09-13T20:56:48|21990232555781|5988|2005
2011-09-16T07:59:50|21990232555802|4991|2004
2011-10-16T02:32:13|21990232555811|3238|2006
2011-09-18T16:03:21|21990232555820|3007|2003
2011-10-26T14:13:51|21990232555847|5183|2003
2011-10-12T13:10:44|21990232555852|2214|2008
2011-10-03T01:29:48|21990232555855|6393|1998
2011-10-28T14:04:45|21990232555880|3012|1999
2011-10-13T08:26:26|21990232555921|2834|1999
2011-10-23T01:08:51|21990232556019|3007|2004
2011-10-03T08:42:56|21990232556030|2434|2002
2011-09-07T04:24:49|21990232556032|2206|2001
2011-10-26T19:55:13|21990232556036|4991|2000
2011-10-30T08:22:51|21990232556052|2829|2009
2011-09-18T02:40:31|21990232556059|1806|2002
2011-10-12T10:20:47|21990232556064|5596|2011
2011-10-29T10:27:46|21990232556083|3007|2000
2011-10-10T05:30:25|21990232556107|2213|2011
2011-10-18T13:10:31|21990232556121|3006|2001
2011-11-05T01:24:09|21990232556130|7941|2002
2011-09-30T03:59:36|21990232556140|5039|2006
2011-10-10T05:33:46|21990232556172|6439|2007
2011-09-21T05:53:46|21990232556176|2208|1999
2011-09-07T05:02:25|21990232556183|3007|2001
2011-10-01T08:26:18|21990232556187|6407|2003
2011-10-29T11:28:31|21990232556205|5947|2010
2011-09-13T19:32:45|21990232556212|1613|2002
2011-09-24T13:45:52|21990232556230|6441|2007
2011-09-30T05:11:50|21990232556235|3015|2008
2011-10-27T20:47:17|21990232556238|2211|2001
2011-10-18T03:57:46|21990232556240|2206|2008
2011-10-16T23:24:46|21990232556241|3010|1999
2011-09-17T19:38:15|21990232556251|4991|2007
2011-10-05T07:28:34|21990232556266|1961|2003
2011-09-22T16:19:14|21990232556269|4943|2006
2011-09-30T04:17:56|21990232556301|6309|2005
2011-10-11T07:37:57|21990232556302|6800|1998
2011-10-06T20:26:13|21990232556335|2213|2002
2011-09-24T22:49:29|21990232556360|5038|2002
2011-09-07T21:56:53|21990232556367|6668|2003
2011-10-13T03:58:19|21990232556387|6344|2007
2011-10-19T04:30:25|21990232556445|1605|1999
2011-10-22T12:21:39|21990232556488|2210|2006
2011-09-08T11:22:15|21990232556493|5143|2002
2011-10-10T19:14:04|21990232556511|2211|2009
2011-10-11T09:56:59|21990232556531|5267|2000
2011-11-03T05:00:41|21990232556540|3013|2007
2011-09-19T03:58:14|21990232556558|2206|2010
2011-10-11T18:01:09|21990232556562|2449|2010
2011-09-26T07:06:32|21990232556604|2213|2007
2011-10-16T18:54:45|21990232556617|2385|2000
2011-10-28T03:34:31|21990232556618|2436|2008
2011-09-22T01:12:10|21990232556635|1811|2003
2011-09-30T08:13:17|21990232556641|2203|2002
2011-10-19T10:43:39|21990232556711|2827|2004
2011-11-01T00:38:36|21990232556739|2946|2009
2011-10-05T13:13:09|21990232556763|3008|2004
2011-09-07T10:20:27|21990232556792|1990|2010
2011-10-15T02:35:40|21990232556820|2209|2008
2011-10-13T23:54:45|21990232556823|4996|2001
2011-09-24T20:42:01|21990232556850|2647|2005
2011-09-08T02:01:13|21990232556856|2638|2002
2011-10-19T02:03:59|21990232556858|2986|2002
2011-09-30T22:07:45|21990232556898|3012|2003
2011-10-18T14:56:25|21990232556972|2213|2002
2011-09-11T23:54:05|21990232556984|4743|2007
2011-09-07T23:18:51|21990232557010|6799|2003
2011-10-26T21:58:09|21990232557019|4749|2009
2011-10-21T02:53:11|21990232557028|2383|2005
2011-10-09T03:45:04|21990232557041|2207|2007
2011-09-29T01:13:27|21990232557043|4992|2005
2011-09-11T03:47:11|21990232557053|6799|2004
2011-10-08T19:14:24|21990232557062|3013|2008
2011-10-17T12:57:03|21990232557110|4751|2010
2011-09-23T21:25:15|21990232557140|3012|2005
2011-10-07T06:19:36|21990232557153|5985|2007
2011-11-02T03:06:49|21990232557164|1984|2007
2011-10-21T11:28:29|21990232557184|6197|2003
2012-01-02T01:21:20|24189255811104|5047|2000
2012-01-05T08:24:07|24189255811142|2205|2004
2012-01-04T10:50:12|24189255811148|6199|2009
2011-11-09T01:53:51|24189255811154|5147|2003
2011-11-09T02:53:00|24189255811168|2205|2001
2011-11-30T22:46:28|24189255811171|2206|1999
2011-12-28T01:43:39|24189255811175|4941|2009
2011-11-30T20:08:48|24189255811178|1850|2009
2011-12-14T18:36:07|24189255811180|5177|2003
2011-12-12T11:26:50|24189255811236|2833|2002
2011-12-20T12:37:14|24189255811282|2208|2006
2011-11-29T13:34:38|24189255811323|5146|2003
2011-11-15T05:55:53|24189255811326|1849|2005
2011-12-18T04:02:09|24189255811361|5806|2007
2011-12-23T13:13:24|24189255811413|3220|2005
2011-12-15T17:06:40|24189255811415|2212|2001
2011-11-30T16:06:48|24189255811431|1857|2003
2011-12-31T19:06:57|24189255811433|7895|2000
2011-12-16T06:00:34|24189255811512|4991|2006
2011-11-17T04:54:07|24189255811539|5044|2006
2011-11-14T12:19:34|24189255811577|5270|2001
2011-12-29T08:44:39|24189255811622|2986|2006
2011-12-10T17:41:10|24189255811643|1981|2008
2011-11-13T00:30:53|24189255811649|5235|2005
2011-12-11T20:41:32|24189255811684|3013|2006
2011-11-24T04:56:54|24189255811723|1577|2000
2011-11-14T13:12:40|24189255811738|5271|2001
2011-11-09T14:25:01|24189255811756|2207|2008
2011-12-22T13:45:06|24189255811765|6801|2008
2011-12-09T01:37:05|24189255811783|7899|2004
2012-01-04T10:38:08|24189255811799|5870|2007
2011-12-26T12:11:09|24189255811875|3009|2005
2011-11-28T05:36:59|24189255811896|1838|2003
2011-11-24T04:26:16|24189255811905|5141|2001
2011-11-19T11:30:32|24189255811917|2447|1998
2012-01-04T00:50:08|24189255811930|2990|2007
2011-11-16T21:12:07|24189255811971|7951|2010
2011-12-27T17:38:14|24189255811993|6475|2005
2012-01-01T18:27:02|24189255811996|3209|2009
2011-11-08T10:40:00|24189255812004|1850|2002
2011-12-12T00:43:25|24189255812036|3013|2002
2012-01-07T04:36:08|24189255812037|2441|2003
2011-12-25T13:32:58|24189255812042|2209|2003
2011-12-16T12:48:13|24189255812066|4143|1999
2011-11-10T21:58:05|24189255812068|4750|2002
2011-11-20T07:46:51|24189255812078|3012|2004
2012-01-05T09:33:51|24189255812099|2449|2006
2011-12-08T11:10:23|24189255812134|6138|2005
2011-11-18T06:31:09|24189255812145|5270|2007
2011-11-25T07:42:16|24189255812158|1854|2003
2011-12-20T22:35:48|24189255812164|3007|2001
2011-11-20T11:50:39|24189255812167|2835|2006
2011-11-18T21:49:14|24189255812205|2832|2008
2011-11-13T09:39:26|24189255812238|7874|2000
2011-11-14T03:19:16|24189255812253|2211|2009
2011-11-27T12:19:50|24189255812278|6803|2006
2011-12-01T17:09:18|24189255812301|6799|2003
2011-11-18T02:03:12|24189255812361|5529|2005
2011-11-08T03:19:42|24189255812380|1857|2009
2011-12-20T04:34:57|24189255812389|2206|2009
2011-11-26T19:26:50|24189255812458|4990|2004
2011-12-30T16:42:09|24189255812468|3006|2004
2011-12-29T23:51:41|24189255812476|5235|2006
2011-11-06T23:53:00|24189255812506|5819|2001
2011-11-19T07:05:23|24189255812511|3514|2007
2011-12-11T23:18:46|24189255812512|5154|2009
2011-11-30T19:33:31|24189255812528|5988|2010
2011-12-14T21:21:10|24189255812540|2431|1999
2011-11-26T20:07:22|24189255812554|1597|2002
2011-12-18T19:30:13|24189255812556|3009|2003
2011-12-09T09:08:07|24189255812561|5272|2000
2011-12-16T18:39:15|24189255812596|5039|2010
2011-11-24T17:34:21|24189255812612|2209|2002
2011-12-19T17:51:03|24189255812623|3014|2001
2011-12-22T03:08:15|24189255812671|6796|2006
2011-12-07T13:49:03|24189255812681|4515|2002
2011-12-21T15:36:40|24189255812685|2438|2003
2011-11-30T11:24:26|24189255812719|1853|2005
2011-11-21T23:21:52|24189255812726|2522|2009
2011-12-09T04:15:10|24189255812741|7898|2005
2011-12-14T15:42:30|24189255812761|2368|2004
2011-12-26T07:18:30|24189255812762|5156|2007
2012-01-10T19:44:54|26388279066632|1580|2005
2012-01-12T23:55:02|26388279066641|5142|2001
2012-01-13T23:46:22|26388279066650|3008|2005
2012-01-15T23:38:18|26388279066660|3008|2008
2012-02-18T18:25:36|26388279066708|6617|2002
2012-02-04T06:55:23|26388279066736|3012|2004
2012-01-14T10:38:43|26388279066771|3232|2003
2012-03-03T04:04:19|26388279066772|2206|2007
2012-02-15T05:34:31|26388279066773|2561|2000
2012-02-10T10:54:27|26388279066795|3012|2000
2012-02-24T22:09:25|26388279066926|5941|2007
2012-02-03T02:02:43|26388279066936|2211|2007
2012-02-25T03:21:00|26388279066944|6801|2008
2012-01-14T13:39:25|26388279067001|6493|2007
2012-03-02T12:41:56|26388279067003|2206|2005
2012-01-19T07:15:50|26388279067029|2206|2000
2012-01-20T19:24:47|26388279067078|2832|2004
2012-02-10T16:55:39|26388279067108|2178|2000
2012-01-18T05:28:42|26388279067176|5524|2003
2012-03-02T00:14:47|26388279067202|2214|2008
2012-01-17T19:40:01|26388279067204|6549|2002
2012-02-17T02:38:20|26388279067210|7947|2007
2012-02-11T18:07:33|26388279067232|2563|2006
2012-01-16T10:03:54|26388279067240|5267|2007
2012-03-02T23:43:28|26388279067248|3012|2000
2012-02-29T12:45:52|26388279067293|4998|2007
2012-03-06T07:18:10|26388279067321|2491|2002
2012-02-16T20:58:31|26388279067353|2483|2003
2012-01-07T11:44:11|26388279067357|5233|2001
2012-01-31T15:51:25|26388279067382|3014|2007
2012-03-05T23:23:36|26388279067426|5982|2007
2012-03-08T06:52:46|26388279067437|5458|2001
2012-01-28T22:18:37|26388279067467|6350|2008
2012-02-23T10:43:57|26388279067480|3008|2009
2012-01-16T17:47:34|26388279067496|2644|2008
2012-01-11T14:36:26|26388279067521|2211|2006
2012-02-03T16:36:53|26388279067552|3012|2002
2012-01-31T12:02:09|26388279067553|2383|2008
2012-01-19T18:44:39|26388279067554|5945|1999
2012-02-14T13:40:17|26388279067562|3006|2003
2012-02-29T22:53:10|26388279067637|2211|2007
2012-01-11T00:08:47|26388279067660|4743|2009
2012-02-09T16:16:16|26388279067664|1988|2005
2012-02-10T21:19:46|26388279067684|2834|2001
2012-01-10T17:19:42|26388279067685|2208|1998
2012-01-09T04:58:20|26388279067726|2178|2000
2012-03-05T18:41:56|26388279067742|3008|2007
2012-03-05T17:30:17|26388279067748|4519|2006
2012-02-15T18:56:13|26388279067761|2983|2008
2012-02-14T09:41:03|26388279067773|2385|2007
2012-03-04T09:23:01|26388279067781|3012|2002
2012-02-22T03:47:12|26388279067850|7951|2006
2012-02-29T23:12:56|26388279067874|4991|2000
2012-01-31T17:21:51|26388279067881|7942|2004
2012-02-20T23:53:20|26388279067920|5337|2004
2012-01-16T04:55:36|26388279067933|6014|2008
2012-01-11T04:06:48|26388279067987|5984|2000
2012-01-29T02:21:15|26388279067991|4518|2002
2012-02-18T09:00:51|26388279067997|6671|2005
2012-01-16T15:39:10|26388279068003|1610|2009
2012-02-10T22:08:48|26388279068153|4991|2007
2012-02-11T11:59:55|26388279068184|3014|1998
2012-03-05T21:05:03|26388279068185|3008|2006
2012-01-23T19:13:10|26388279068195|1849|2005
2012-03-06T12:03:57|26388279068219|3010|2003
2012-02-06T06:06:03|26388279068245|4517|2002
2012-02-28T07:37:29|26388279068275|1981|2008
2012-02-22T19:53:51|26388279068302|2205|2004
2012-03-30T10:11:12|28587302322180|7936|2005
2012-03-19T21:30:34|28587302322191|2208|1999
2012-03-13T15:16:08|28587302322196|5036|2007
2012-04-03T23:48:20|28587302322216|1856|2007
2012-03-22T07:44:22|28587302322225|3008|2001
2012-03-08T23:01:53|28587302322227|4940|2010
2012-04-04T01:29:55|28587302322290|7895|2008
2012-04-04T14:44:11|28587302322293|1815|2001
2012-03-16T02:49:47|28587302322297|6622|2004
2012-04-03T00:14:45|28587302322307|4747|2001
2012-03-14T10:04:58|28587302322311|3012|2001
2012-03-31T01:21:52|28587302322395|2832|2000
2012-03-25T21:14:10|28587302322396|2693|2005
2012-04-24T04:41:53|28587302322398|5267|2000
2012-03-23T18:48:52|28587302322403|2206|2002
2012-04-08T00:38:02|28587302322456|2205|2007
2012-04-29T19:30:39|28587302322483|4991|2004
2012-04-22T11:59:51|28587302322491|5157|2007
2012-03-29T14:00:11|28587302322495|5187|2007
2012-03-29T15:54:17|28587302322516|3012|2008
2012-05-03T20:29:31|28587302322534|2181|2001
2012-04-09T07:53:48|28587302322542|7943|2001
2012-04-23T20:03:09|28587302322552|3013|2004
2012-05-04T12:14:57|28587302322562|2979|2004
2012-04-19T05:29:01|28587302322594|3012|2000
2012-04-09T04:04:11|28587302322603|3013|2004
2012-05-06T18:39:01|28587302322645|7901|2005
2012-04-23T16:29:11|28587302322664|5046|1998
2012-03-26T12:52:27|28587302322668|2207|2009
2012-04-10T11:08:14|28587302322697|4589|2004
2012-04-21T19:19:25|28587302322698|3585|2002
2012-04-16T17:04:48|28587302322713|4954|2009
2012-03-12T17:49:38|28587302322758|5528|2002
2012-05-01T20:52:09|28587302322760|5988|2004
2012-04-19T07:45:29|28587302322766|1578|2003
2012-03-30T08:48:45|28587302322797|7893|2004
2012-03-24T22:07:58|28587302322805|3012|2002
2012-04-09T04:53:56|28587302322808|2298|2007
2012-04-15T07:13:47|28587302322810|2380|2005
2012-04-25T20:15:38|28587302322838|2649|2002
2012-04-02T11:45:54|28587302322840|4947|2009
2012-03-16T05:20:06|28587302322879|2209|2004
2012-03-12T12:28:39|28587302322885|5521|2010
2012-05-03T16:45:11|28587302322904|3014|2003
2012-03-22T14:44:41|28587302322920|1607|2008
2012-03-25T21:33:33|28587302322921|3006|2006
2012-04-05T15:07:52|28587302322947|2210|2008
2012-05-01T03:02:07|28587302323003|1839|2005
2012-04-03T13:29:54|28587302323090|5869|2007
2012-03-29T13:58:54|28587302323099|4946|2002
2012-04-01T18:39:26|28587302323115|5503|2009
2012-04-22T15:48:39|28587302323130|2693|2002
2012-04-07T04:06:22|28587302323163|5234|2005
2012-04-26T15:14:21|28587302323188|5947|2005
2012-04-20T19:59:33|28587302323205|6673|2009
2012-05-01T09:46:40|28587302323208|3221|2006
2012-03-31T22:09:41|28587302323209|2208|1998
2012-04-08T08:08:29|28587302323283|3010|2001
2012-05-01T10:53:27|28587302323308|3007|2007
2012-04-22T06:26:49|28587302323314|5501|2009
2012-03-12T17:58:49|28587302323330|3010|2005
2012-04-24T17:23:42|28587302323340|2180|2005
2012-04-27T20:49:59|28587302323346|2205|2009
2012-04-23T16:28:12|28587302323360|6308|2001
2012-05-05T06:28:25|28587302323378|2214|2001
2012-04-08T06:43:15|28587302323389|4674|2005
2012-04-29T15:13:33|28587302323401|1851|2007
2012-03-21T03:41:54|28587302323416|5001|2006
2012-03-31T21:35:42|28587302323537|2209|2002
2012-03-09T18:59:56|28587302323545|2829|2003
2012-04-23T21:41:29|28587302323559|2209|2003
2012-03-15T18:01:40|28587302323565|2209|2008
2012-03-30T03:16:36|28587302323583|7954|2008
2012-03-31T21:33:22|28587302323609|6433|2002
2012-05-04T17:53:08|28587302323633|2206|2001
2012-04-15T12:15:08|28587302323659|2647|2008
2012-03-12T23:25:39|28587302323691|2987|2008
2012-05-07T21:51:50|28587302323720|2211|2006
2012-04-07T04:27:53|28587302323752|2212|2007
2012-05-01T04:28:45|28587302323795|1581|2004
2012-03-20T05:32:35|28587302323802|4942|2003
2012-03-18T22:13:58|28587302323807|5525|2006
2012-04-19T18:42:59|28587302323848|1950|2010
2012-07-03T00:55:16|30786325577731|5986|2003
2012-06-26T12:37:35|30786325577740|2435|2008
2012-05-19T23:01:26|30786325577790|2645|2002
2012-05-15T05:55:29|30786325577795|5526|2005
2012-06-16T10:16:57|30786325577809|5042|2004
2012-06-15T11:40:07|30786325577896|4592|2000
2012-05-31T18:42:15|30786325577906|4994|2007
2012-06-29T04:30:30|30786325577918|1583|1998
2012-06-30T06:05:02|30786325577988|7899|2001
2012-05-12T06:08:09|30786325577994|6396|2009
2012-06-25T19:29:03|30786325578002|5047|2000
2012-06-19T13:43:49|30786325578006|2830|2011
2012-06-24T15:20:10|30786325578070|6323|2002
2012-07-04T06:15:35|30786325578073|2455|2003
2012-06-02T07:14:11|30786325578096|6435|2005
2012-06-05T00:56:36|30786325578098|3015|2006
2012-05-24T06:53:13|30786325578101|2386|2007
2012-06-23T00:21:45|30786325578120|3008|2001
2012-06-04T11:52:11|30786325578144|5148|2000
2012-06-19T22:28:04|30786325578177|5686|2001
2012-05-28T06:54:04|30786325578185|5986|2003
2012-06-25T08:11:41|30786325578190|1576|1999
2012-05-24T22:14:28|30786325578202|3010|2001
2012-05-20T22:53:57|30786325578241|2650|2007
2012-06-26T14:13:12|30786325578279|6801|2003
2012-05-28T06:13:36|30786325578300|4750|2008
2012-06-26T11:42:07|30786325578333|5188|2000
2012-05-22T11:23:28|30786325578339|5802|2008
2012-05-18T22:08:00|30786325578364|2209|1999
2012-05-12T03:50:52|30786325578370|2829|2003
2012-07-02T19:49:37|30786325578526|2207|2002
2012-06-01T05:05:32|30786325578528|5988|2001
2012-06-05T00:28:14|30786325578533|3014|2007
2012-06-11T08:21:13|30786325578557|6478|2002
2012-06-23T05:27:38|30786325578576|2827|2006
2012-07-04T06:24:29|30786325578598|2945|2006
2012-06-24T06:20:16|30786325578606|5864|2001
2012-05-10T03:17:36|30786325578612|2210|2010
2012-06-20T16:09:56|30786325578671|5944|2001
2012-06-05T02:19:04|30786325578689|5943|2008
2012-05-17T03:19:48|30786325578699|2213|2006
2012-06-21T00:24:57|30786325578717|2248|2007
2012-06-08T16:09:56|30786325578726|2178|2006
2012-06-19T07:55:29|30786325578736|3006|2011
2012-06-10T09:14:46|30786325578744|2527|2007
2012-06-26T16:32:02|30786325578777|2833|2008
2012-05-25T04:19:53|30786325578829|3009|2006
2012-06-08T20:08:09|30786325578859|3239|2007
2012-06-01T16:02:56|30786325578867|6306|2009
2012-06-23T20:13:32|30786325578881|2945|2002
2012-05-24T22:53:24|30786325578905|2382|2007
2012-05-20T19:35:03|30786325578929|3011|1998
